id,ts,service, txDur, servDur,wait,nbIter,execDur
exp30,0,compute,0.002499818801879883,0.03393959999084473,0.0006279945373535156,1100000,0.033312320709228516
exp30,3.00188,compute,0.002326488494873047,0.034113407135009766,0.0005002021789550781,1100000,0.03361392021179199
exp30,6.00185,compute,0.0021469593048095703,0.033939361572265625,0.000431060791015625,1100000,0.0335085391998291
exp30,9.00348,compute,0.0009224414825439453,0.037616729736328125,0.00018835067749023438,1100000,0.03742861747741699
exp30,12.028,compute,0.0019648075103759766,0.06073307991027832,0.0004153251647949219,1100000,0.060318708419799805
exp30,15.0009,compute,0.0018961429595947266,0.03381633758544922,0.0004074573516845703,1100000,0.03340935707092285
exp30,18.0013,compute,0.0020902156829833984,0.03403306007385254,0.0004818439483642578,1100000,0.033551931381225586
exp30,21.0081,compute,0.0017137527465820312,0.04127621650695801,0.00043082237243652344,1100000,0.04084610939025879
exp30,24.0062,compute,0.0018749237060546875,0.03920435905456543,0.0004622936248779297,1100000,0.038742780685424805
exp30,27.0006,compute,0.0018956661224365234,0.03363394737243652,0.00047397613525390625,1100000,0.03316044807434082
exp30,30.0009,compute,0.002317667007446289,0.033538103103637695,0.0005331039428710938,1100000,0.033005714416503906
exp30,33.0051,compute,0.00208282470703125,0.037389516830444336,0.0005242824554443359,1100000,0.0368657112121582
exp30,36.004,compute,0.002104520797729492,0.03627657890319824,0.0005104541778564453,1100000,0.0357666015625
exp30,39,compute,0.0014278888702392578,0.033154964447021484,0.00035262107849121094,1100000,0.03280282020568848
exp30,42.0012,compute,0.002019643783569336,0.033788204193115234,0.0005362033843994141,1100000,0.03325247764587402
exp30,45.0059,compute,0.0020127296447753906,0.03836226463317871,0.0005095005035400391,1100000,0.037853240966796875
exp30,48.0257,compute,0.0021288394927978516,0.0580747127532959,0.0004999637603759766,1100000,0.057575225830078125
exp30,51.004,compute,0.0021114349365234375,0.0365757942199707,0.00047779083251953125,1100000,0.036098480224609375
exp30,53.9996,compute,0.0019910335540771484,0.03229236602783203,0.0005009174346923828,1100000,0.03179192543029785
exp30,57.0317,compute,0.002062559127807617,0.0644080638885498,0.0005195140838623047,1100000,0.0638892650604248
exp30,60.0022,compute,0.001967191696166992,0.03703427314758301,0.00046515464782714844,1100000,0.036569833755493164
exp30,63.0231,compute,0.0019097328186035156,0.055774688720703125,0.0005285739898681641,1100000,0.055246829986572266
exp30,66.0044,compute,0.002203702926635742,0.03670668601989746,0.0005340576171875,1100000,0.036173105239868164
exp30,69.0238,compute,0.0020377635955810547,0.056295156478881836,0.0005283355712890625,1100000,0.05576729774475098
exp30,72.0027,compute,0.0023543834686279297,0.034844160079956055,0.0005035400390625,1100000,0.03434109687805176
exp30,75.0025,compute,0.00211334228515625,0.03459978103637695,0.00047326087951660156,1100000,0.034127235412597656
