1613742116.4963696,compute,0.006718873977661133,0.08349156379699707,0.0055425167083740234,1100000
1613742116.4970012,compute,0.0062713623046875,0.0576632022857666,0.010666131973266602,1100000
1613742116.4976087,compute,0.0022573471069335938,0.10050559043884277,0.0005664825439453125,1100000
1613742116.7274666,compute,0.001787424087524414,0.0503535270690918,0.0004086494445800781,1100000
1613742116.8774729,compute,0.0017018318176269531,0.05121445655822754,0.0003571510314941406,1100000
1613742117.210593,compute,0.0013630390167236328,0.04594564437866211,0.000362396240234375,1100000
1613742117.2460763,compute,0.0006885528564453125,0.023284435272216797,0.00021028518676757812,1100000
1613742117.6744018,compute,0.0018906593322753906,0.030182838439941406,0.0004711151123046875,1100000
1613742117.7397122,compute,0.0009906291961669922,0.03455972671508789,0.00023436546325683594,1100000
1613742117.9201496,compute,0.0020952224731445312,0.05370211601257324,0.000457763671875,1100000
1613742118.1982312,compute,0.001886606216430664,0.030054330825805664,0.00045490264892578125,1100000
1613742118.4118752,compute,0.004259586334228516,0.024610042572021484,0.0001850128173828125,1100000
1613742118.412349,compute,0.001962423324584961,0.07304072380065918,0.0004374980926513672,1100000
1613742118.9175959,compute,0.001081228256225586,0.08768820762634277,0.00022721290588378906,1100000
1613742118.9181497,compute,0.005437374114990234,0.08268141746520996,0.00014901161193847656,1100000
1613742119.2591956,compute,0.0019960403442382812,0.06350445747375488,0.0004811286926269531,1100000
1613742119.2592854,compute,0.005761861801147461,0.026503324508666992,0.0009317398071289062,1100000
1613742119.5126867,compute,0.001821756362915039,0.05330085754394531,0.0004267692565917969,1100000
1613742119.5638769,compute,0.0008351802825927734,0.024855375289916992,0.00022864341735839844,1100000
1613742119.8574374,compute,0.0018079280853271484,0.028868436813354492,0.0004203319549560547,1100000
1613742119.9929721,compute,0.0017235279083251953,0.05167055130004883,0.0004253387451171875,1100000
1613742120.123767,compute,0.0017321109771728516,0.05161404609680176,0.0004367828369140625,1100000
1613742120.2781253,compute,0.0016033649444580078,0.030224323272705078,0.00037741661071777344,1100000
1613742120.331172,compute,0.0009198188781738281,0.031097888946533203,0.0002238750457763672,1100000
1613742120.3701606,compute,0.0008852481842041016,0.025125503540039062,0.0002605915069580078,1100000
1613742120.4443924,compute,0.0016109943389892578,0.04744577407836914,0.0003783702850341797,1100000
1613742120.6591415,compute,0.0017094612121582031,0.030036211013793945,0.0003807544708251953,1100000
1613742120.7682564,compute,0.001338958740234375,0.052698612213134766,0.00033092498779296875,1100000
1613742121.2281783,compute,0.0019075870513916016,0.08750081062316895,0.00041413307189941406,1100000
1613742121.228871,compute,0.008758544921875,0.04415583610534668,0.0001556873321533203,1100000
1613742121.2305675,compute,0.006550312042236328,0.07685136795043945,0.0003139972686767578,1100000
1613742121.3787668,compute,0.0055620670318603516,0.04920387268066406,0.0001838207244873047,1100000
1613742121.3789082,compute,0.005816221237182617,0.07905030250549316,0.0001900196075439453,1100000
1613742121.3791804,compute,0.001007080078125,0.09397077560424805,0.0002281665802001953,1100000
1613742121.6959987,compute,0.0019779205322265625,0.05641365051269531,0.00046944618225097656,1100000
1613742122.2528243,compute,0.001935720443725586,0.03095531463623047,0.0004818439483642578,1100000
1613742122.6276255,compute,0.006183147430419922,0.059320926666259766,0.00021219253540039062,1100000
1613742122.6280107,compute,0.0018010139465332031,0.03123950958251953,0.0001437664031982422,1100000
1613742122.6470845,compute,0.0020110607147216797,0.11702919006347656,0.00045943260192871094,1100000
1613742122.6686022,compute,0.0009570121765136719,0.03967618942260742,0.00017189979553222656,1100000
1613742122.6701045,compute,0.0007598400115966797,0.022397279739379883,0.00010919570922851562,1100000
