id,ts,service, txDur, servDur,wait,nbIter,execDur
exp60,0,compute,0.0013871192932128906,0.04534649848937988,0.00034618377685546875,1100000,0.04500126838684082
exp60,2.99111,compute,0.0020689964294433594,0.033083438873291016,0.0003960132598876953,1100000,0.03268790245056152
exp60,5.99025,compute,0.001926422119140625,0.03301668167114258,0.0003662109375,1100000,0.03265094757080078
exp60,8.9943,compute,0.0010137557983398438,0.03803849220275879,0.000213623046875,1100000,0.037825584411621094
exp60,12.0175,compute,0.0016469955444335938,0.059752702713012695,0.0004150867462158203,1100000,0.059339046478271484
exp60,14.9872,compute,0.001054525375366211,0.029865264892578125,0.00023818016052246094,1100000,0.02962779998779297
exp60,17.9891,compute,0.0010328292846679688,0.031777143478393555,0.0002453327178955078,1100000,0.03153228759765625
exp60,20.9918,compute,0.0009100437164306641,0.03488612174987793,0.000255584716796875,1100000,0.03463149070739746
exp60,23.9896,compute,0.0008001327514648438,0.033705949783325195,0.0002090930938720703,1100000,0.03349733352661133
exp60,26.987,compute,0.0008721351623535156,0.030997276306152344,0.00022649765014648438,1100000,0.030771732330322266
exp60,30.0143,compute,0.002145051956176758,0.056793212890625,0.0005319118499755859,1100000,0.05626201629638672
exp60,32.9912,compute,0.002248525619506836,0.032776832580566406,0.0005049705505371094,1100000,0.0322723388671875
exp60,35.9953,compute,0.001990795135498047,0.03690218925476074,0.0004298686981201172,1100000,0.03647303581237793
exp60,38.9947,compute,0.0017762184143066406,0.03680109977722168,0.0004875659942626953,1100000,0.03631424903869629
exp60,41.9987,compute,0.002142667770385742,0.04027271270751953,0.0005180835723876953,1100000,0.03975510597229004
exp60,44.9958,compute,0.0018532276153564453,0.037609100341796875,0.0004584789276123047,1100000,0.037151336669921875
exp60,47.9956,compute,0.002086639404296875,0.03734993934631348,0.0005128383636474609,1100000,0.03683781623840332
exp60,50.9932,compute,0.0022711753845214844,0.03452467918395996,0.0004405975341796875,1100000,0.03408455848693848
exp60,54.0019,compute,0.0020554065704345703,0.0434567928314209,0.0004622936248779297,1100000,0.04299497604370117
exp60,57.0003,compute,0.0019483566284179688,0.04222559928894043,0.00048279762268066406,1100000,0.04174351692199707
exp60,59.9911,compute,0.0019223690032958984,0.03303813934326172,0.00043702125549316406,1100000,0.03260159492492676
exp60,63.0132,compute,0.002868175506591797,0.05424785614013672,0.00046539306640625,1100000,0.053783416748046875
exp60,65.9916,compute,0.0021543502807617188,0.03319215774536133,0.0005242824554443359,1100000,0.0326685905456543
exp60,68.9919,compute,0.0018854141235351562,0.033598899841308594,0.0004096031188964844,1100000,0.033190011978149414
exp60,72.0153,compute,0.0021376609802246094,0.05671095848083496,0.0005173683166503906,1100000,0.05619406700134277
exp60,74.9922,compute,0.0020699501037597656,0.03372526168823242,0.0005593299865722656,1100000,0.03316664695739746
