id,ts,service, txDur, servDur,wait,nbIter,execDur
synthLoad_plugged_1,0,compute,0.0013165473937988281,0.0995635986328125,0.00032329559326171875,1100000,0.09924125671386719
synthLoad_plugged_1,0.000192881,compute,0.013663053512573242,0.047650814056396484,0.0002586841583251953,1100000,0.04739260673522949
synthLoad_plugged_1,0.00052762,compute,0.006014585494995117,0.08264327049255371,0.005346775054931641,1100000,0.07729721069335938
synthLoad_plugged_1,0.229785,compute,0.0013332366943359375,0.047310829162597656,0.00023221969604492188,1100000,0.04707932472229004
synthLoad_plugged_1,0.396508,compute,0.0029087066650390625,0.06320047378540039,0.0007061958312988281,1100000,0.06249499320983887
synthLoad_plugged_1,0.762765,compute,0.005472421646118164,0.029384613037109375,0.0001983642578125,1100000,0.02918696403503418
synthLoad_plugged_1,0.766089,compute,0.0030868053436279297,0.09354829788208008,0.0007898807525634766,1100000,0.0927588939666748
synthLoad_plugged_1,1.2359,compute,0.002515554428100586,0.08509278297424316,0.0007181167602539062,1100000,0.08437538146972656
synthLoad_plugged_1,1.23926,compute,0.0005347728729248047,0.028863906860351562,0.00016069412231445312,1100000,0.028703927993774414
synthLoad_plugged_1,1.45247,compute,0.0024652481079101562,0.07968926429748535,0.0006299018859863281,1100000,0.07906007766723633
synthLoad_plugged_1,1.76641,compute,0.0030317306518554688,0.09109306335449219,0.000728607177734375,1100000,0.09036540985107422
synthLoad_plugged_1,1.92272,compute,0.001234292984008789,0.07834315299987793,0.00029349327087402344,1100000,0.07805013656616211
synthLoad_plugged_1,1.9228,compute,0.0032453536987304688,0.03063821792602539,0.00018310546875,1100000,0.030455350875854492
synthLoad_plugged_1,2.46617,compute,0.003075838088989258,0.12858247756958008,0.000736236572265625,1100000,0.12784671783447266
synthLoad_plugged_1,2.46648,compute,0.008040428161621094,0.12235665321350098,0.0004932880401611328,1100000,0.12186384201049805
synthLoad_plugged_1,2.90276,compute,0.007164478302001953,0.16244959831237793,0.0005009174346923828,1100000,0.16194963455200195
synthLoad_plugged_1,2.9032,compute,0.0026650428771972656,0.2021036148071289,0.0006074905395507812,1100000,0.20149707794189453
synthLoad_plugged_1,3.01144,compute,0.0010175704956054688,0.04834747314453125,0.00024056434631347656,1100000,0.04810786247253418
synthLoad_plugged_1,3.08278,compute,0.0009868144989013672,0.03759050369262695,0.00021409988403320312,1100000,0.03737783432006836
