ts,qArr,instArr,startEx,endEx,flops
113.455953,113.455000,113.455000,113.455000,113.455953,953333.000000
113.504953,113.504000,113.504000,113.504000,113.504953,953333.000000
113.530953,113.530000,113.530000,113.530000,113.530953,953333.000000
113.569953,113.569000,113.569000,113.569000,113.569953,953333.000000
113.571953,113.571000,113.571000,113.571000,113.571953,953333.000000
113.650953,113.650000,113.650000,113.650000,113.650953,953333.000000
113.751953,113.751000,113.751000,113.751000,113.751953,953333.000000
113.768953,113.768000,113.768000,113.768000,113.768953,953333.000000
113.812953,113.812000,113.812000,113.812000,113.812953,953333.000000
113.832953,113.832000,113.832000,113.832000,113.832953,953333.000000
113.845953,113.845000,113.845000,113.845000,113.845953,953333.000000
113.893953,113.893000,113.893000,113.893000,113.893953,953333.000000
114.110953,114.110000,114.110000,114.110000,114.110953,953333.000000
114.169953,114.169000,114.169000,114.169000,114.169953,953333.000000
114.230953,114.230000,114.230000,114.230000,114.230953,953333.000000
114.290953,114.290000,114.290000,114.290000,114.290953,953333.000000
114.314953,114.314000,114.314000,114.314000,114.314953,953333.000000
114.443953,114.443000,114.443000,114.443000,114.443953,953333.000000
114.503953,114.503000,114.503000,114.503000,114.503953,953333.000000
114.556953,114.556000,114.556000,114.556000,114.556953,953333.000000
114.599953,114.599000,114.599000,114.599000,114.599953,953333.000000
114.657953,114.657000,114.657000,114.657000,114.657953,953333.000000
114.780953,114.780000,114.780000,114.780000,114.780953,953333.000000
114.841953,114.841000,114.841000,114.841000,114.841953,953333.000000
114.962953,114.962000,114.962000,114.962000,114.962953,953333.000000
114.977953,114.977000,114.977000,114.977000,114.977953,953333.000000
115.105953,115.105000,115.105000,115.105000,115.105953,953333.000000
115.162953,115.162000,115.162000,115.162000,115.162953,953333.000000
115.204953,115.204000,115.204000,115.204000,115.204953,953333.000000
115.337953,115.337000,115.337000,115.337000,115.337953,953333.000000
115.370953,115.370000,115.370000,115.370000,115.370953,953333.000000
115.376953,115.376000,115.376000,115.376000,115.376953,953333.000000
115.448953,115.448000,115.448000,115.448000,115.448953,953333.000000
115.471953,115.471000,115.471000,115.471000,115.471953,953333.000000
115.515953,115.515000,115.515000,115.515000,115.515953,953333.000000
115.664953,115.664000,115.664000,115.664000,115.664953,953333.000000
115.731953,115.731000,115.731000,115.731000,115.731953,953333.000000
115.791953,115.791000,115.791000,115.791000,115.791953,953333.000000
115.819953,115.819000,115.819000,115.819000,115.819953,953333.000000
115.947953,115.947000,115.947000,115.947000,115.947953,953333.000000
116.114953,116.114000,116.114000,116.114000,116.114953,953333.000000
116.121953,116.121000,116.121000,116.121000,116.121953,953333.000000
116.162953,116.162000,116.162000,116.162000,116.162953,953333.000000
116.277953,116.277000,116.277000,116.277000,116.277953,953333.000000
116.361953,116.361000,116.361000,116.361000,116.361953,953333.000000
116.510953,116.510000,116.510000,116.510000,116.510953,953333.000000
116.609953,116.609000,116.609000,116.609000,116.609953,953333.000000
116.703953,116.703000,116.703000,116.703000,116.703953,953333.000000
116.720953,116.720000,116.720000,116.720000,116.720953,953333.000000
116.724953,116.724000,116.724000,116.724000,116.724953,953333.000000
116.782953,116.782000,116.782000,116.782000,116.782953,953333.000000
116.790953,116.790000,116.790000,116.790000,116.790953,953333.000000
116.817953,116.817000,116.817000,116.817000,116.817953,953333.000000
116.860953,116.860000,116.860000,116.860000,116.860953,953333.000000
116.895953,116.895000,116.895000,116.895000,116.895953,953333.000000
117.103953,117.103000,117.103000,117.103000,117.103953,953333.000000
117.186953,117.186000,117.186000,117.186000,117.186953,953333.000000
117.261953,117.261000,117.261000,117.261000,117.261953,953333.000000
117.278953,117.278000,117.278000,117.278000,117.278953,953333.000000
117.330953,117.330000,117.330000,117.330000,117.330953,953333.000000
117.388953,117.388000,117.388000,117.388000,117.388953,953333.000000
117.489953,117.489000,117.489000,117.489000,117.489953,953333.000000
117.495953,117.495000,117.495000,117.495000,117.495953,953333.000000
117.514953,117.514000,117.514000,117.514000,117.514953,953333.000000
117.568953,117.568000,117.568000,117.568000,117.568953,953333.000000
117.655953,117.655000,117.655000,117.655000,117.655953,953333.000000
117.698953,117.698000,117.698000,117.698000,117.698953,953333.000000
117.751953,117.751000,117.751000,117.751000,117.751953,953333.000000
117.790953,117.790000,117.790000,117.790000,117.790953,953333.000000
117.951953,117.951000,117.951000,117.951000,117.951953,953333.000000
118.174953,118.174000,118.174000,118.174000,118.174953,953333.000000
118.192953,118.192000,118.192000,118.192000,118.192953,953333.000000
118.202953,118.202000,118.202000,118.202000,118.202953,953333.000000
118.249953,118.249000,118.249000,118.249000,118.249953,953333.000000
118.332953,118.332000,118.332000,118.332000,118.332953,953333.000000
118.374953,118.374000,118.374000,118.374000,118.374953,953333.000000
118.593953,118.593000,118.593000,118.593000,118.593953,953333.000000
118.650953,118.650000,118.650000,118.650000,118.650953,953333.000000
118.653953,118.653000,118.653000,118.653000,118.653953,953333.000000
118.658953,118.658000,118.658000,118.658000,118.658953,953333.000000
118.738953,118.738000,118.738000,118.738000,118.738953,953333.000000
118.749953,118.749000,118.749000,118.749000,118.749953,953333.000000
118.861953,118.861000,118.861000,118.861000,118.861953,953333.000000
118.865953,118.865000,118.865000,118.865000,118.865953,953333.000000
118.881907,118.880000,118.880000,118.880000,118.881907,953333.000000
118.881907,118.880000,118.880000,118.880000,118.881907,953333.000000
119.160953,119.160000,119.160000,119.160000,119.160953,953333.000000
119.209953,119.209000,119.209000,119.209000,119.209953,953333.000000
119.269953,119.269000,119.269000,119.269000,119.269953,953333.000000
119.286953,119.286000,119.286000,119.286000,119.286953,953333.000000
119.350953,119.350000,119.350000,119.350000,119.350953,953333.000000
119.366953,119.366000,119.366000,119.366000,119.366953,953333.000000
119.395953,119.395000,119.395000,119.395000,119.395953,953333.000000
119.440953,119.440000,119.440000,119.440000,119.440953,953333.000000
119.520953,119.520000,119.520000,119.520000,119.520953,953333.000000
119.557953,119.557000,119.557000,119.557000,119.557953,953333.000000
119.597953,119.597000,119.597000,119.597000,119.597953,953333.000000
119.775953,119.775000,119.775000,119.775000,119.775953,953333.000000
119.795953,119.795000,119.795000,119.795000,119.795953,953333.000000
119.883953,119.883000,119.883000,119.883000,119.883953,953333.000000
119.928953,119.928000,119.928000,119.928000,119.928953,953333.000000
119.932953,119.932000,119.932000,119.932000,119.932953,953333.000000
120.171953,120.171000,120.171000,120.171000,120.171953,953333.000000
120.234953,120.234000,120.234000,120.234000,120.234953,953333.000000
120.244953,120.244000,120.244000,120.244000,120.244953,953333.000000
120.315953,120.315000,120.315000,120.315000,120.315953,953333.000000
120.395953,120.395000,120.395000,120.395000,120.395953,953333.000000
120.603953,120.603000,120.603000,120.603000,120.603953,953333.000000
120.610953,120.610000,120.610000,120.610000,120.610953,953333.000000
120.665953,120.665000,120.665000,120.665000,120.665953,953333.000000
120.670953,120.670000,120.670000,120.670000,120.670953,953333.000000
120.695953,120.695000,120.695000,120.695000,120.695953,953333.000000
120.700953,120.700000,120.700000,120.700000,120.700953,953333.000000
120.728953,120.728000,120.728000,120.728000,120.728953,953333.000000
120.738953,120.738000,120.738000,120.738000,120.738953,953333.000000
120.757953,120.757000,120.757000,120.757000,120.757953,953333.000000
120.934953,120.934000,120.934000,120.934000,120.934953,953333.000000
120.935953,120.935000,120.935000,120.935000,120.935953,953333.000000
121.111953,121.111000,121.111000,121.111000,121.111953,953333.000000
121.112953,121.112000,121.112000,121.112000,121.112953,953333.000000
121.144953,121.144000,121.144000,121.144000,121.144953,953333.000000
121.146953,121.146000,121.146000,121.146000,121.146953,953333.000000
121.226953,121.226000,121.226000,121.226000,121.226953,953333.000000
121.240953,121.240000,121.240000,121.240000,121.240953,953333.000000
121.343953,121.343000,121.343000,121.343000,121.343953,953333.000000
121.366953,121.366000,121.366000,121.366000,121.366953,953333.000000
121.498953,121.498000,121.498000,121.498000,121.498953,953333.000000
121.515953,121.515000,121.515000,121.515000,121.515953,953333.000000
121.536953,121.536000,121.536000,121.536000,121.536953,953333.000000
121.550953,121.550000,121.550000,121.550000,121.550953,953333.000000
121.560953,121.560000,121.560000,121.560000,121.560953,953333.000000
121.611953,121.611000,121.611000,121.611000,121.611953,953333.000000
121.780953,121.780000,121.780000,121.780000,121.780953,953333.000000
121.852953,121.852000,121.852000,121.852000,121.852953,953333.000000
121.945953,121.945000,121.945000,121.945000,121.945953,953333.000000
122.122953,122.122000,122.122000,122.122000,122.122953,953333.000000
122.144953,122.144000,122.144000,122.144000,122.144953,953333.000000
122.156953,122.156000,122.156000,122.156000,122.156953,953333.000000
122.170953,122.170000,122.170000,122.170000,122.170953,953333.000000
122.203953,122.203000,122.203000,122.203000,122.203953,953333.000000
122.220953,122.220000,122.220000,122.220000,122.220953,953333.000000
122.241953,122.241000,122.241000,122.241000,122.241953,953333.000000
122.254953,122.254000,122.254000,122.254000,122.254953,953333.000000
122.426953,122.426000,122.426000,122.426000,122.426953,953333.000000
122.695953,122.695000,122.695000,122.695000,122.695953,953333.000000
122.748953,122.748000,122.748000,122.748000,122.748953,953333.000000
122.780953,122.780000,122.780000,122.780000,122.780953,953333.000000
122.868953,122.868000,122.868000,122.868000,122.868953,953333.000000
122.896953,122.896000,122.896000,122.896000,122.896953,953333.000000
122.900953,122.900000,122.900000,122.900000,122.900953,953333.000000
122.951953,122.951000,122.951000,122.951000,122.951953,953333.000000
122.979953,122.979000,122.979000,122.979000,122.979953,953333.000000
123.105953,123.105000,123.105000,123.105000,123.105953,953333.000000
123.124953,123.124000,123.124000,123.124000,123.124953,953333.000000
123.151953,123.151000,123.151000,123.151000,123.151953,953333.000000
123.183953,123.183000,123.183000,123.183000,123.183953,953333.000000
123.212953,123.212000,123.212000,123.212000,123.212953,953333.000000
123.235953,123.235000,123.235000,123.235000,123.235953,953333.000000
123.468953,123.468000,123.468000,123.468000,123.468953,953333.000000
123.502953,123.502000,123.502000,123.502000,123.502953,953333.000000
123.560953,123.560000,123.560000,123.560000,123.560953,953333.000000
123.562953,123.562000,123.562000,123.562000,123.562953,953333.000000
123.579953,123.579000,123.579000,123.579000,123.579953,953333.000000
123.699953,123.699000,123.699000,123.699000,123.699953,953333.000000
123.787953,123.787000,123.787000,123.787000,123.787953,953333.000000
123.788953,123.788000,123.788000,123.788000,123.788953,953333.000000
123.789953,123.789000,123.789000,123.789000,123.789953,953333.000000
123.821953,123.821000,123.821000,123.821000,123.821953,953333.000000
123.844953,123.844000,123.844000,123.844000,123.844953,953333.000000
123.977953,123.977000,123.977000,123.977000,123.977953,953333.000000
124.146953,124.146000,124.146000,124.146000,124.146953,953333.000000
124.153953,124.153000,124.153000,124.153000,124.153953,953333.000000
124.167953,124.167000,124.167000,124.167000,124.167953,953333.000000
124.180953,124.180000,124.180000,124.180000,124.180953,953333.000000
124.192953,124.192000,124.192000,124.192000,124.192953,953333.000000
124.210953,124.210000,124.210000,124.210000,124.210953,953333.000000
124.304953,124.304000,124.304000,124.304000,124.304953,953333.000000
124.350953,124.350000,124.350000,124.350000,124.350953,953333.000000
124.428953,124.428000,124.428000,124.428000,124.428953,953333.000000
124.562953,124.562000,124.562000,124.562000,124.562953,953333.000000
124.613953,124.613000,124.613000,124.613000,124.613953,953333.000000
124.660953,124.660000,124.660000,124.660000,124.660953,953333.000000
124.714953,124.714000,124.714000,124.714000,124.714953,953333.000000
124.817953,124.817000,124.817000,124.817000,124.817953,953333.000000
124.819953,124.819000,124.819000,124.819000,124.819953,953333.000000
124.836953,124.836000,124.836000,124.836000,124.836953,953333.000000
124.957953,124.957000,124.957000,124.957000,124.957953,953333.000000
124.982953,124.982000,124.982000,124.982000,124.982953,953333.000000
125.133953,125.133000,125.133000,125.133000,125.133953,953333.000000
125.154953,125.154000,125.154000,125.154000,125.154953,953333.000000
125.210953,125.210000,125.210000,125.210000,125.210953,953333.000000
125.283953,125.283000,125.283000,125.283000,125.283953,953333.000000
125.359953,125.359000,125.359000,125.359000,125.359953,953333.000000
125.360953,125.360000,125.360000,125.360000,125.360953,953333.000000
125.367953,125.367000,125.367000,125.367000,125.367953,953333.000000
125.557953,125.557000,125.557000,125.557000,125.557953,953333.000000
125.621953,125.621000,125.621000,125.621000,125.621953,953333.000000
125.625953,125.625000,125.625000,125.625000,125.625953,953333.000000
125.645953,125.645000,125.645000,125.645000,125.645953,953333.000000
125.657953,125.657000,125.657000,125.657000,125.657953,953333.000000
125.729953,125.729000,125.729000,125.729000,125.729953,953333.000000
125.763953,125.763000,125.763000,125.763000,125.763953,953333.000000
125.775953,125.775000,125.775000,125.775000,125.775953,953333.000000
125.791953,125.791000,125.791000,125.791000,125.791953,953333.000000
125.876953,125.876000,125.876000,125.876000,125.876953,953333.000000
125.987953,125.987000,125.987000,125.987000,125.987953,953333.000000
125.988953,125.988000,125.988000,125.988000,125.988953,953333.000000
126.242953,126.242000,126.242000,126.242000,126.242953,953333.000000
126.272953,126.272000,126.272000,126.272000,126.272953,953333.000000
126.314953,126.314000,126.314000,126.314000,126.314953,953333.000000
126.385953,126.385000,126.385000,126.385000,126.385953,953333.000000
126.396953,126.396000,126.396000,126.396000,126.396953,953333.000000
126.415953,126.415000,126.415000,126.415000,126.415953,953333.000000
126.457953,126.457000,126.457000,126.457000,126.457953,953333.000000
126.480953,126.480000,126.480000,126.480000,126.480953,953333.000000
126.508953,126.508000,126.508000,126.508000,126.508953,953333.000000
126.521953,126.521000,126.521000,126.521000,126.521953,953333.000000
126.610953,126.610000,126.610000,126.610000,126.610953,953333.000000
126.671953,126.671000,126.671000,126.671000,126.671953,953333.000000
126.760953,126.760000,126.760000,126.760000,126.760953,953333.000000
126.776953,126.776000,126.776000,126.776000,126.776953,953333.000000
126.797953,126.797000,126.797000,126.797000,126.797953,953333.000000
126.837953,126.837000,126.837000,126.837000,126.837953,953333.000000
126.866953,126.866000,126.866000,126.866000,126.866953,953333.000000
126.905953,126.905000,126.905000,126.905000,126.905953,953333.000000
126.927953,126.927000,126.927000,126.927000,126.927953,953333.000000
127.139953,127.139000,127.139000,127.139000,127.139953,953333.000000
127.220953,127.220000,127.220000,127.220000,127.220953,953333.000000
127.248953,127.248000,127.248000,127.248000,127.248953,953333.000000
127.292953,127.292000,127.292000,127.292000,127.292953,953333.000000
127.300953,127.300000,127.300000,127.300000,127.300953,953333.000000
127.326953,127.326000,127.326000,127.326000,127.326953,953333.000000
127.330953,127.330000,127.330000,127.330000,127.330953,953333.000000
127.432953,127.432000,127.432000,127.432000,127.432953,953333.000000
127.448953,127.448000,127.448000,127.448000,127.448953,953333.000000
127.496953,127.496000,127.496000,127.496000,127.496953,953333.000000
127.501953,127.501000,127.501000,127.501000,127.501953,953333.000000
127.504953,127.504000,127.504000,127.504000,127.504953,953333.000000
127.526953,127.526000,127.526000,127.526000,127.526953,953333.000000
127.545953,127.545000,127.545000,127.545000,127.545953,953333.000000
127.710953,127.710000,127.710000,127.710000,127.710953,953333.000000
127.745953,127.745000,127.745000,127.745000,127.745953,953333.000000
127.755953,127.755000,127.755000,127.755000,127.755953,953333.000000
127.800953,127.800000,127.800000,127.800000,127.800953,953333.000000
127.846953,127.846000,127.846000,127.846000,127.846953,953333.000000
127.910953,127.910000,127.910000,127.910000,127.910953,953333.000000
128.130953,128.130000,128.130000,128.130000,128.130953,953333.000000
128.138953,128.138000,128.138000,128.138000,128.138953,953333.000000
128.154953,128.154000,128.154000,128.154000,128.154953,953333.000000
128.216953,128.216000,128.216000,128.216000,128.216953,953333.000000
128.226953,128.226000,128.226000,128.226000,128.226953,953333.000000
128.258953,128.258000,128.258000,128.258000,128.258953,953333.000000
128.311953,128.311000,128.311000,128.311000,128.311953,953333.000000
128.332953,128.332000,128.332000,128.332000,128.332953,953333.000000
128.523953,128.523000,128.523000,128.523000,128.523953,953333.000000
128.668953,128.668000,128.668000,128.668000,128.668953,953333.000000
128.694953,128.694000,128.694000,128.694000,128.694953,953333.000000
128.696953,128.696000,128.696000,128.696000,128.696953,953333.000000
128.701953,128.701000,128.701000,128.701000,128.701953,953333.000000
128.716953,128.716000,128.716000,128.716000,128.716953,953333.000000
128.738953,128.738000,128.738000,128.738000,128.738953,953333.000000
128.820953,128.820000,128.820000,128.820000,128.820953,953333.000000
128.868907,128.867000,128.867000,128.867000,128.868907,953333.000000
128.868907,128.867000,128.867000,128.867000,128.868907,953333.000000
128.878953,128.878000,128.878000,128.878000,128.878953,953333.000000
128.896953,128.896000,128.896000,128.896000,128.896953,953333.000000
129.108953,129.108000,129.108000,129.108000,129.108953,953333.000000
129.114953,129.114000,129.114000,129.114000,129.114953,953333.000000
129.137953,129.137000,129.137000,129.137000,129.137953,953333.000000
129.153953,129.153000,129.153000,129.153000,129.153953,953333.000000
129.169953,129.169000,129.169000,129.169000,129.169953,953333.000000
129.201953,129.201000,129.201000,129.201000,129.201953,953333.000000
129.214953,129.214000,129.214000,129.214000,129.214953,953333.000000
129.226953,129.226000,129.226000,129.226000,129.226953,953333.000000
129.248953,129.248000,129.248000,129.248000,129.248953,953333.000000
129.326953,129.326000,129.326000,129.326000,129.326953,953333.000000
129.389953,129.389000,129.389000,129.389000,129.389953,953333.000000
129.400953,129.400000,129.400000,129.400000,129.400953,953333.000000
129.581953,129.581000,129.581000,129.581000,129.581953,953333.000000
129.667953,129.667000,129.667000,129.667000,129.667953,953333.000000
129.751953,129.751000,129.751000,129.751000,129.751953,953333.000000
129.754953,129.754000,129.754000,129.754000,129.754953,953333.000000
129.816953,129.816000,129.816000,129.816000,129.816953,953333.000000
129.819953,129.819000,129.819000,129.819000,129.819953,953333.000000
129.837953,129.837000,129.837000,129.837000,129.837953,953333.000000
129.905953,129.905000,129.905000,129.905000,129.905953,953333.000000
130.130953,130.130000,130.130000,130.130000,130.130953,953333.000000
130.257953,130.257000,130.257000,130.257000,130.257953,953333.000000
130.419953,130.419000,130.419000,130.419000,130.419953,953333.000000
130.467953,130.467000,130.467000,130.467000,130.467953,953333.000000
130.475953,130.475000,130.475000,130.475000,130.475953,953333.000000
130.480953,130.480000,130.480000,130.480000,130.480953,953333.000000
130.523953,130.523000,130.523000,130.523000,130.523953,953333.000000
130.550953,130.550000,130.550000,130.550000,130.550953,953333.000000
130.567953,130.567000,130.567000,130.567000,130.567953,953333.000000
130.596953,130.596000,130.596000,130.596000,130.596953,953333.000000
130.619953,130.619000,130.619000,130.619000,130.619953,953333.000000
130.647953,130.647000,130.647000,130.647000,130.647953,953333.000000
130.666953,130.666000,130.666000,130.666000,130.666953,953333.000000
130.697953,130.697000,130.697000,130.697000,130.697953,953333.000000
130.783953,130.783000,130.783000,130.783000,130.783953,953333.000000
130.791953,130.791000,130.791000,130.791000,130.791953,953333.000000
130.839953,130.839000,130.839000,130.839000,130.839953,953333.000000
130.864953,130.864000,130.864000,130.864000,130.864953,953333.000000
130.871907,130.870000,130.870000,130.870000,130.871907,953333.000000
130.871907,130.870000,130.870000,130.870000,130.871907,953333.000000
130.960953,130.960000,130.960000,130.960000,130.960953,953333.000000
131.159953,131.159000,131.159000,131.159000,131.159953,953333.000000
131.205953,131.205000,131.205000,131.205000,131.205953,953333.000000
131.231953,131.231000,131.231000,131.231000,131.231953,953333.000000
131.281953,131.281000,131.281000,131.281000,131.281953,953333.000000
131.345953,131.345000,131.345000,131.345000,131.345953,953333.000000
131.430953,131.430000,131.430000,131.430000,131.430953,953333.000000
131.496953,131.496000,131.496000,131.496000,131.496953,953333.000000
131.653953,131.653000,131.653000,131.653000,131.653953,953333.000000
131.661953,131.661000,131.661000,131.661000,131.661953,953333.000000
131.711953,131.711000,131.711000,131.711000,131.711953,953333.000000
131.750953,131.750000,131.750000,131.750000,131.750953,953333.000000
131.760953,131.760000,131.760000,131.760000,131.760953,953333.000000
131.768953,131.768000,131.768000,131.768000,131.768953,953333.000000
131.769953,131.769000,131.769000,131.769000,131.769953,953333.000000
131.770953,131.770000,131.770000,131.770000,131.770953,953333.000000
131.772953,131.772000,131.772000,131.772000,131.772953,953333.000000
131.797953,131.797000,131.797000,131.797000,131.797953,953333.000000
131.840953,131.840000,131.840000,131.840000,131.840953,953333.000000
131.868953,131.868000,131.868000,131.868000,131.868953,953333.000000
131.946953,131.946000,131.946000,131.946000,131.946953,953333.000000
131.981953,131.981000,131.981000,131.981000,131.981953,953333.000000
132.103953,132.103000,132.103000,132.103000,132.103953,953333.000000
132.125953,132.125000,132.125000,132.125000,132.125953,953333.000000
132.130953,132.130000,132.130000,132.130000,132.130953,953333.000000
132.174953,132.174000,132.174000,132.174000,132.174953,953333.000000
132.199953,132.199000,132.199000,132.199000,132.199953,953333.000000
132.230953,132.230000,132.230000,132.230000,132.230953,953333.000000
132.342953,132.342000,132.342000,132.342000,132.342953,953333.000000
132.366953,132.366000,132.366000,132.366000,132.366953,953333.000000
132.404953,132.404000,132.404000,132.404000,132.404953,953333.000000
132.419953,132.419000,132.419000,132.419000,132.419953,953333.000000
132.534953,132.534000,132.534000,132.534000,132.534953,953333.000000
132.624953,132.624000,132.624000,132.624000,132.624953,953333.000000
132.632953,132.632000,132.632000,132.632000,132.632953,953333.000000
132.702953,132.702000,132.702000,132.702000,132.702953,953333.000000
132.725953,132.725000,132.725000,132.725000,132.725953,953333.000000
132.790953,132.790000,132.790000,132.790000,132.790953,953333.000000
132.884953,132.884000,132.884000,132.884000,132.884953,953333.000000
132.888953,132.888000,132.888000,132.888000,132.888953,953333.000000
132.910953,132.910000,132.910000,132.910000,132.910953,953333.000000
132.928953,132.928000,132.928000,132.928000,132.928953,953333.000000
132.938953,132.938000,132.938000,132.938000,132.938953,953333.000000
133.112953,133.112000,133.112000,133.112000,133.112953,953333.000000
133.169953,133.169000,133.169000,133.169000,133.169953,953333.000000
133.181953,133.181000,133.181000,133.181000,133.181953,953333.000000
133.253953,133.253000,133.253000,133.253000,133.253953,953333.000000
133.265953,133.265000,133.265000,133.265000,133.265953,953333.000000
133.329953,133.329000,133.329000,133.329000,133.329953,953333.000000
133.337953,133.337000,133.337000,133.337000,133.337953,953333.000000
133.420953,133.420000,133.420000,133.420000,133.420953,953333.000000
133.436953,133.436000,133.436000,133.436000,133.436953,953333.000000
133.454953,133.454000,133.454000,133.454000,133.454953,953333.000000
133.495953,133.495000,133.495000,133.495000,133.495953,953333.000000
133.500953,133.500000,133.500000,133.500000,133.500953,953333.000000
133.513953,133.513000,133.513000,133.513000,133.513953,953333.000000
133.546953,133.546000,133.546000,133.546000,133.546953,953333.000000
133.560953,133.560000,133.560000,133.560000,133.560953,953333.000000
133.671953,133.671000,133.671000,133.671000,133.671953,953333.000000
133.672953,133.672000,133.672000,133.672000,133.672953,953333.000000
133.779953,133.779000,133.779000,133.779000,133.779953,953333.000000
133.808953,133.808000,133.808000,133.808000,133.808953,953333.000000
133.877953,133.877000,133.877000,133.877000,133.877953,953333.000000
133.900953,133.900000,133.900000,133.900000,133.900953,953333.000000
133.998953,133.998000,133.998000,133.998000,133.998953,953333.000000
134.158953,134.158000,134.158000,134.158000,134.158953,953333.000000
134.182953,134.182000,134.182000,134.182000,134.182953,953333.000000
134.200953,134.200000,134.200000,134.200000,134.200953,953333.000000
134.226953,134.226000,134.226000,134.226000,134.226953,953333.000000
134.267953,134.267000,134.267000,134.267000,134.267953,953333.000000
134.274953,134.274000,134.274000,134.274000,134.274953,953333.000000
134.347953,134.347000,134.347000,134.347000,134.347953,953333.000000
134.369953,134.369000,134.369000,134.369000,134.369953,953333.000000
134.424953,134.424000,134.424000,134.424000,134.424953,953333.000000
134.443953,134.443000,134.443000,134.443000,134.443953,953333.000000
134.448953,134.448000,134.448000,134.448000,134.448953,953333.000000
134.536953,134.536000,134.536000,134.536000,134.536953,953333.000000
134.582953,134.582000,134.582000,134.582000,134.582953,953333.000000
134.612953,134.612000,134.612000,134.612000,134.612953,953333.000000
134.636953,134.636000,134.636000,134.636000,134.636953,953333.000000
134.662953,134.662000,134.662000,134.662000,134.662953,953333.000000
134.700953,134.700000,134.700000,134.700000,134.700953,953333.000000
134.852953,134.852000,134.852000,134.852000,134.852953,953333.000000
134.939953,134.939000,134.939000,134.939000,134.939953,953333.000000
134.943953,134.943000,134.943000,134.943000,134.943953,953333.000000
134.990953,134.990000,134.990000,134.990000,134.990953,953333.000000
134.999953,134.999000,134.999000,134.999000,134.999953,953333.000000
135.100953,135.100000,135.100000,135.100000,135.100953,953333.000000
135.107953,135.107000,135.107000,135.107000,135.107953,953333.000000
135.191953,135.191000,135.191000,135.191000,135.191953,953333.000000
135.290953,135.290000,135.290000,135.290000,135.290953,953333.000000
135.299953,135.299000,135.299000,135.299000,135.299953,953333.000000
135.327953,135.327000,135.327000,135.327000,135.327953,953333.000000
135.346953,135.346000,135.346000,135.346000,135.346953,953333.000000
135.353953,135.353000,135.353000,135.353000,135.353953,953333.000000
135.360953,135.360000,135.360000,135.360000,135.360953,953333.000000
135.376953,135.376000,135.376000,135.376000,135.376953,953333.000000
135.377953,135.377000,135.377000,135.377000,135.377953,953333.000000
135.389953,135.389000,135.389000,135.389000,135.389953,953333.000000
135.490953,135.490000,135.490000,135.490000,135.490953,953333.000000
135.499953,135.499000,135.499000,135.499000,135.499953,953333.000000
135.542953,135.542000,135.542000,135.542000,135.542953,953333.000000
135.635953,135.635000,135.635000,135.635000,135.635953,953333.000000
135.770953,135.770000,135.770000,135.770000,135.770953,953333.000000
135.849953,135.849000,135.849000,135.849000,135.849953,953333.000000
135.854953,135.854000,135.854000,135.854000,135.854953,953333.000000
135.930953,135.930000,135.930000,135.930000,135.930953,953333.000000
135.953953,135.953000,135.953000,135.953000,135.953953,953333.000000
135.970953,135.970000,135.970000,135.970000,135.970953,953333.000000
136.104907,136.103000,136.103000,136.103000,136.104907,953333.000000
136.104907,136.103000,136.103000,136.103000,136.104907,953333.000000
136.150953,136.150000,136.150000,136.150000,136.150953,953333.000000
136.164953,136.164000,136.164000,136.164000,136.164953,953333.000000
136.199953,136.199000,136.199000,136.199000,136.199953,953333.000000
136.271953,136.271000,136.271000,136.271000,136.271953,953333.000000
136.295953,136.295000,136.295000,136.295000,136.295953,953333.000000
136.305953,136.305000,136.305000,136.305000,136.305953,953333.000000
136.412953,136.412000,136.412000,136.412000,136.412953,953333.000000
136.474953,136.474000,136.474000,136.474000,136.474953,953333.000000
136.505953,136.505000,136.505000,136.505000,136.505953,953333.000000
136.539953,136.539000,136.539000,136.539000,136.539953,953333.000000
136.590953,136.590000,136.590000,136.590000,136.590953,953333.000000
136.619953,136.619000,136.619000,136.619000,136.619953,953333.000000
136.630953,136.630000,136.630000,136.630000,136.630953,953333.000000
136.653953,136.653000,136.653000,136.653000,136.653953,953333.000000
136.700953,136.700000,136.700000,136.700000,136.700953,953333.000000
136.790953,136.790000,136.790000,136.790000,136.790953,953333.000000
136.850953,136.850000,136.850000,136.850000,136.850953,953333.000000
136.863953,136.863000,136.863000,136.863000,136.863953,953333.000000
136.895953,136.895000,136.895000,136.895000,136.895953,953333.000000
136.936953,136.936000,136.936000,136.936000,136.936953,953333.000000
136.978953,136.978000,136.978000,136.978000,136.978953,953333.000000
137.152953,137.152000,137.152000,137.152000,137.152953,953333.000000
137.216953,137.216000,137.216000,137.216000,137.216953,953333.000000
137.227953,137.227000,137.227000,137.227000,137.227953,953333.000000
137.273953,137.273000,137.273000,137.273000,137.273953,953333.000000
137.298953,137.298000,137.298000,137.298000,137.298953,953333.000000
137.368953,137.368000,137.368000,137.368000,137.368953,953333.000000
137.382953,137.382000,137.382000,137.382000,137.382953,953333.000000
137.457953,137.457000,137.457000,137.457000,137.457953,953333.000000
137.458953,137.458000,137.458000,137.458000,137.458953,953333.000000
137.522953,137.522000,137.522000,137.522000,137.522953,953333.000000
137.552953,137.552000,137.552000,137.552000,137.552953,953333.000000
137.648953,137.648000,137.648000,137.648000,137.648953,953333.000000
