id,ts,service, txDur, servDur,wait,nbIter,execDur
exp40,0,compute,0.0008711814880371094,0.025257110595703125,0.00023746490478515625,1100000,0.025020122528076172
exp40,3.0206,compute,0.003129243850708008,0.040883541107177734,0.0002593994140625,1100000,0.04062461853027344
exp40,6.0262,compute,0.004437923431396484,0.046990156173706055,0.0004200935363769531,1100000,0.046570777893066406
exp40,9.06064,compute,0.002661466598510742,0.08167219161987305,0.0006477832794189453,1100000,0.0810251235961914
exp40,12.0501,compute,0.0030341148376464844,0.07075357437133789,0.0007166862487792969,1100000,0.0700373649597168
exp40,15.0022,compute,0.0010409355163574219,0.025325536727905273,0.0002167224884033203,1100000,0.025109529495239258
exp40,18.0595,compute,0.003644227981567383,0.07955551147460938,0.0006616115570068359,1100000,0.07889437675476074
exp40,21.0083,compute,0.0006022453308105469,0.03188824653625488,0.00017142295837402344,1100000,0.031717538833618164
exp40,24.0045,compute,0.0006704330444335938,0.028012752532958984,0.00013875961303710938,1100000,0.027874469757080078
exp40,27.0442,compute,0.0029811859130859375,0.06496000289916992,0.0006570816040039062,1100000,0.06430315971374512
exp40,30.0159,compute,0.0031387805938720703,0.0365145206451416,0.0007345676422119141,1100000,0.03578066825866699
exp40,33.0068,compute,0.0010018348693847656,0.02981090545654297,0.0002071857452392578,1100000,0.029604673385620117
exp40,36.0002,compute,0.0007655620574951172,0.02344536781311035,0.00014019012451171875,1100000,0.023305892944335938
exp40,39.0003,compute,0.0007205009460449219,0.023589372634887695,0.00014781951904296875,1100000,0.02344226837158203
exp40,42.0443,compute,0.002718210220336914,0.0652613639831543,0.0005795955657958984,1100000,0.0646822452545166
exp40,45.0475,compute,0.0030405521392822266,0.0681602954864502,0.0007145404815673828,1100000,0.06744647026062012
exp40,48.044,compute,0.003195524215698242,0.06444573402404785,0.0007112026214599609,1100000,0.0637352466583252
exp40,51.0431,compute,0.0025680065155029297,0.0640263557434082,0.0006437301635742188,1100000,0.06338310241699219
exp40,54.0107,compute,0.0012547969818115234,0.03341412544250488,0.0003268718719482422,1100000,0.033087730407714844
exp40,57.0536,compute,0.0032422542572021484,0.07374048233032227,0.0006952285766601562,1100000,0.07304596900939941
exp40,60.0438,compute,0.0036652088165283203,0.06363296508789062,0.0006558895111083984,1100000,0.06297755241394043
exp40,63.0177,compute,0.002974987030029297,0.039551734924316406,0.0007777214050292969,1100000,0.03877449035644531
exp40,66.0445,compute,0.0030498504638671875,0.06515789031982422,0.0007262229919433594,1100000,0.06443262100219727
exp40,69.0462,compute,0.0025234222412109375,0.0672140121459961,0.0006530284881591797,1100000,0.06656169891357422
exp40,72.0433,compute,0.002686738967895508,0.06401443481445312,0.0006515979766845703,1100000,0.06336307525634766
exp40,75.0423,compute,0.0031654834747314453,0.06259655952453613,0.0007262229919433594,1100000,0.06187081336975098
exp40,78.046,compute,0.0029039382934570312,0.06683540344238281,0.0006411075592041016,1100000,0.06619477272033691
exp40,81.0443,compute,0.0029685497283935547,0.06510686874389648,0.0006606578826904297,1100000,0.06444692611694336
exp40,84.0435,compute,0.0011975765228271484,0.06627893447875977,0.0002789497375488281,1100000,0.06600069999694824
exp40,87.0419,compute,0.0028076171875,0.06281661987304688,0.0006771087646484375,1100000,0.062140703201293945
exp40,90.0423,compute,0.0030121803283691406,0.063385009765625,0.0006809234619140625,1100000,0.06270480155944824
exp40,93.0458,compute,0.003206014633178711,0.0662546157836914,0.0007212162017822266,1100000,0.06553435325622559
exp40,96.0437,compute,0.0036263465881347656,0.0634303092956543,0.0006716251373291016,1100000,0.0627591609954834
exp40,99.0414,compute,0.002312183380126953,0.06276869773864746,0.0006206035614013672,1100000,0.0621485710144043
exp40,102.042,compute,0.002588033676147461,0.0631258487701416,0.0005941390991210938,1100000,0.06253218650817871
exp40,105.029,compute,0.0012178421020507812,0.051622867584228516,0.0002834796905517578,1100000,0.05133986473083496
exp40,108.042,compute,0.0029685497283935547,0.0627443790435791,0.0007381439208984375,1100000,0.06200695037841797
exp40,111.041,compute,0.0025796890258789062,0.061884164810180664,0.0006561279296875,1100000,0.06122851371765137
exp40,114.025,compute,0.001691579818725586,0.0470118522644043,0.00023674964904785156,1100000,0.04677557945251465
exp40,117.02,compute,0.0030241012573242188,0.040589332580566406,0.0006890296936035156,1100000,0.039901018142700195
exp40,120.011,compute,0.0015175342559814453,0.03357291221618652,0.0004088878631591797,1100000,0.03316473960876465
exp40,123.03,compute,0.003185272216796875,0.05006742477416992,0.0007376670837402344,1100000,0.04932999610900879
exp40,126.014,compute,0.004985809326171875,0.03269481658935547,0.0006570816040039062,1100000,0.032038211822509766
exp40,129.021,compute,0.0027937889099121094,0.04150199890136719,0.0006077289581298828,1100000,0.04089498519897461
exp40,132.039,compute,0.0026397705078125,0.05999279022216797,0.0006189346313476562,1100000,0.059374332427978516
exp40,135.016,compute,0.0028815269470214844,0.036753177642822266,0.0007426738739013672,1100000,0.0360109806060791
exp40,138.049,compute,0.0025844573974609375,0.07016944885253906,0.0006315708160400391,1100000,0.06953883171081543
exp40,141.044,compute,0.0028183460235595703,0.06441402435302734,0.0007123947143554688,1100000,0.06370234489440918
exp40,144.014,compute,0.0029485225677490234,0.034238338470458984,0.0007021427154541016,1100000,0.03353691101074219
exp40,147.019,compute,0.0030701160430908203,0.03984880447387695,0.0007674694061279297,1100000,0.03908181190490723
exp40,150.024,compute,0.0029435157775878906,0.04460263252258301,0.0007214546203613281,1100000,0.04388165473937988
exp40,153.024,compute,0.0037374496459960938,0.043427228927612305,0.0007300376892089844,1100000,0.042697906494140625
