ts,qArr,instArr,startEx,endEx,flops
108.540000,108.508000,108.508000,108.508000,108.540000,32000000.000000
108.584000,108.544000,108.544000,108.544000,108.584000,32000000.000000
108.608000,108.568000,108.568000,108.568000,108.608000,32000000.000000
108.649000,108.617000,108.617000,108.617000,108.649000,32000000.000000
108.746000,108.714000,108.714000,108.714000,108.746000,32000000.000000
108.965000,108.933000,108.933000,108.933000,108.965000,32000000.000000
109.015000,108.983000,108.983000,108.983000,109.015000,32000000.000000
109.132000,109.100000,109.100000,109.100000,109.132000,32000000.000000
109.320000,109.288000,109.288000,109.288000,109.320000,32000000.000000
109.368000,109.336000,109.336000,109.336000,109.368000,32000000.000000
109.525000,109.464000,109.464000,109.464000,109.525000,32000000.000000
109.564000,109.477000,109.477000,109.477000,109.564000,32000000.000000
109.590500,109.502000,109.502000,109.502000,109.590500,32000000.000000
109.596500,109.511000,109.511000,109.511000,109.596500,32000000.000000
109.624000,109.586000,109.586000,109.586000,109.624000,32000000.000000
109.730000,109.698000,109.698000,109.698000,109.730000,32000000.000000
109.944000,109.904000,109.904000,109.904000,109.944000,32000000.000000
109.968000,109.928000,109.928000,109.928000,109.968000,32000000.000000
110.166000,110.112000,110.112000,110.112000,110.166000,32000000.000000
110.232000,110.134000,110.134000,110.134000,110.232000,32000000.000000
110.236000,110.138000,110.138000,110.138000,110.236000,32000000.000000
110.240000,110.150000,110.150000,110.150000,110.240000,32000000.000000
110.332000,110.300000,110.300000,110.300000,110.332000,32000000.000000
110.367000,110.335000,110.335000,110.335000,110.367000,32000000.000000
110.572000,110.540000,110.540000,110.540000,110.572000,32000000.000000
110.619000,110.580000,110.580000,110.580000,110.619000,32000000.000000
110.644000,110.605000,110.605000,110.605000,110.644000,32000000.000000
110.695000,110.663000,110.663000,110.663000,110.695000,32000000.000000
110.792000,110.760000,110.760000,110.760000,110.792000,32000000.000000
110.986000,110.954000,110.954000,110.954000,110.986000,32000000.000000
111.154000,111.122000,111.122000,111.122000,111.154000,32000000.000000
111.201000,111.169000,111.169000,111.169000,111.201000,32000000.000000
111.261000,111.215000,111.215000,111.215000,111.261000,32000000.000000
111.279000,111.233000,111.233000,111.233000,111.279000,32000000.000000
111.484000,111.440000,111.440000,111.440000,111.484000,32000000.000000
111.509000,111.460000,111.460000,111.460000,111.509000,32000000.000000
111.557500,111.499000,111.499000,111.499000,111.557500,32000000.000000
111.584750,111.515000,111.515000,111.515000,111.584750,32000000.000000
111.625750,111.556000,111.556000,111.556000,111.625750,32000000.000000
111.632000,111.569000,111.569000,111.569000,111.632000,32000000.000000
111.820000,111.761000,111.761000,111.761000,111.820000,32000000.000000
111.825000,111.766000,111.766000,111.766000,111.825000,32000000.000000
112.312000,112.280000,112.280000,112.280000,112.312000,32000000.000000
112.388000,112.356000,112.356000,112.356000,112.388000,32000000.000000
112.448000,112.416000,112.416000,112.416000,112.448000,32000000.000000
112.484000,112.452000,112.452000,112.452000,112.484000,32000000.000000
112.525000,112.493000,112.493000,112.493000,112.525000,32000000.000000
112.585000,112.553000,112.553000,112.553000,112.585000,32000000.000000
112.629000,112.597000,112.597000,112.597000,112.629000,32000000.000000
112.675000,112.643000,112.643000,112.643000,112.675000,32000000.000000
112.727000,112.695000,112.695000,112.695000,112.727000,32000000.000000
112.781000,112.749000,112.749000,112.749000,112.781000,32000000.000000
112.876000,112.839000,112.839000,112.839000,112.876000,32000000.000000
112.903000,112.866000,112.866000,112.866000,112.903000,32000000.000000
112.982000,112.950000,112.950000,112.950000,112.982000,32000000.000000
113.161000,113.129000,113.129000,113.129000,113.161000,32000000.000000
113.487000,113.455000,113.455000,113.455000,113.487000,32000000.000000
113.542000,113.504000,113.504000,113.504000,113.542000,32000000.000000
113.568000,113.530000,113.530000,113.530000,113.568000,32000000.000000
113.631000,113.569000,113.569000,113.569000,113.631000,32000000.000000
113.633000,113.571000,113.571000,113.571000,113.633000,32000000.000000
113.682000,113.650000,113.650000,113.650000,113.682000,32000000.000000
113.798000,113.751000,113.751000,113.751000,113.798000,32000000.000000
113.818000,113.768000,113.768000,113.768000,113.818000,32000000.000000
113.870500,113.812000,113.812000,113.812000,113.870500,32000000.000000
113.910250,113.832000,113.832000,113.832000,113.910250,32000000.000000
113.923250,113.845000,113.845000,113.845000,113.923250,32000000.000000
113.943000,113.893000,113.893000,113.893000,113.943000,32000000.000000
114.142000,114.110000,114.110000,114.110000,114.142000,32000000.000000
114.201000,114.169000,114.169000,114.169000,114.201000,32000000.000000
114.262000,114.230000,114.230000,114.230000,114.262000,32000000.000000
114.330000,114.290000,114.290000,114.290000,114.330000,32000000.000000
114.354000,114.314000,114.314000,114.314000,114.354000,32000000.000000
114.475000,114.443000,114.443000,114.443000,114.475000,32000000.000000
114.535000,114.503000,114.503000,114.503000,114.535000,32000000.000000
114.588000,114.556000,114.556000,114.556000,114.588000,32000000.000000
114.631000,114.599000,114.599000,114.599000,114.631000,32000000.000000
114.689000,114.657000,114.657000,114.657000,114.689000,32000000.000000
114.812000,114.780000,114.780000,114.780000,114.812000,32000000.000000
114.873000,114.841000,114.841000,114.841000,114.873000,32000000.000000
115.011000,114.962000,114.962000,114.962000,115.011000,32000000.000000
115.026000,114.977000,114.977000,114.977000,115.026000,32000000.000000
115.137000,115.105000,115.105000,115.105000,115.137000,32000000.000000
115.194000,115.162000,115.162000,115.162000,115.194000,32000000.000000
115.236000,115.204000,115.204000,115.204000,115.236000,32000000.000000
115.369000,115.337000,115.337000,115.337000,115.369000,32000000.000000
115.428000,115.370000,115.370000,115.370000,115.428000,32000000.000000
115.434000,115.376000,115.376000,115.376000,115.434000,32000000.000000
115.489000,115.448000,115.448000,115.448000,115.489000,32000000.000000
115.512000,115.471000,115.471000,115.471000,115.512000,32000000.000000
115.547000,115.515000,115.515000,115.515000,115.547000,32000000.000000
115.696000,115.664000,115.664000,115.664000,115.696000,32000000.000000
115.763000,115.731000,115.731000,115.731000,115.763000,32000000.000000
115.827000,115.791000,115.791000,115.791000,115.827000,32000000.000000
115.855000,115.819000,115.819000,115.819000,115.855000,32000000.000000
115.979000,115.947000,115.947000,115.947000,115.979000,32000000.000000
116.175500,116.114000,116.114000,116.114000,116.175500,32000000.000000
116.189500,116.121000,116.121000,116.121000,116.189500,32000000.000000
116.210000,116.162000,116.162000,116.162000,116.210000,32000000.000000
116.309000,116.277000,116.277000,116.277000,116.309000,32000000.000000
116.393000,116.361000,116.361000,116.361000,116.393000,32000000.000000
116.542000,116.510000,116.510000,116.510000,116.542000,32000000.000000
116.641000,116.609000,116.609000,116.609000,116.641000,32000000.000000
116.763000,116.703000,116.703000,116.703000,116.763000,32000000.000000
116.809333,116.720000,116.720000,116.720000,116.809333,32000000.000000
116.815333,116.724000,116.724000,116.724000,116.815333,32000000.000000
116.889333,116.782000,116.782000,116.782000,116.889333,32000000.000000
116.898111,116.790000,116.790000,116.790000,116.898111,32000000.000000
116.921111,116.817000,116.817000,116.817000,116.921111,32000000.000000
116.949778,116.860000,116.860000,116.860000,116.949778,32000000.000000
116.959000,116.895000,116.895000,116.895000,116.959000,32000000.000000
117.135000,117.103000,117.103000,117.103000,117.135000,32000000.000000
117.218000,117.186000,117.186000,117.186000,117.218000,32000000.000000
117.308000,117.261000,117.261000,117.261000,117.308000,32000000.000000
117.325000,117.278000,117.278000,117.278000,117.325000,32000000.000000
117.362000,117.330000,117.330000,117.330000,117.362000,32000000.000000
117.420000,117.388000,117.388000,117.388000,117.420000,32000000.000000
117.563500,117.489000,117.489000,117.489000,117.563500,32000000.000000
117.579250,117.495000,117.495000,117.495000,117.579250,32000000.000000
117.598250,117.514000,117.514000,117.514000,117.598250,32000000.000000
117.617000,117.568000,117.568000,117.568000,117.617000,32000000.000000
117.687000,117.655000,117.655000,117.655000,117.687000,32000000.000000
117.730000,117.698000,117.698000,117.698000,117.730000,32000000.000000
117.783000,117.751000,117.751000,117.751000,117.783000,32000000.000000
117.822000,117.790000,117.790000,117.790000,117.822000,32000000.000000
117.983000,117.951000,117.951000,117.951000,117.983000,32000000.000000
118.229000,118.174000,118.174000,118.174000,118.229000,32000000.000000
118.273000,118.192000,118.192000,118.192000,118.273000,32000000.000000
118.283000,118.202000,118.202000,118.202000,118.283000,32000000.000000
118.302000,118.249000,118.249000,118.249000,118.302000,32000000.000000
118.364000,118.332000,118.332000,118.332000,118.364000,32000000.000000
118.406000,118.374000,118.374000,118.374000,118.406000,32000000.000000
118.625000,118.593000,118.593000,118.593000,118.625000,32000000.000000
118.737500,118.650000,118.650000,118.650000,118.737500,32000000.000000
118.746250,118.653000,118.653000,118.653000,118.746250,32000000.000000
118.752375,118.658000,118.658000,118.658000,118.752375,32000000.000000
118.805875,118.738000,118.738000,118.738000,118.805875,32000000.000000
118.810000,118.749000,118.749000,118.749000,118.810000,32000000.000000
118.962000,118.861000,118.861000,118.861000,118.962000,32000000.000000
118.974000,118.865000,118.865000,118.865000,118.974000,32000000.000000
118.989000,118.880000,118.880000,118.880000,118.989000,32000000.000000
118.989000,118.880000,118.880000,118.880000,118.989000,32000000.000000
119.192000,119.160000,119.160000,119.160000,119.192000,32000000.000000
119.241000,119.209000,119.209000,119.209000,119.241000,32000000.000000
119.316000,119.269000,119.269000,119.269000,119.316000,32000000.000000
119.333000,119.286000,119.286000,119.286000,119.333000,32000000.000000
119.399500,119.350000,119.350000,119.350000,119.399500,32000000.000000
119.431500,119.366000,119.366000,119.366000,119.431500,32000000.000000
119.452000,119.395000,119.395000,119.395000,119.452000,32000000.000000
119.478000,119.440000,119.440000,119.440000,119.478000,32000000.000000
119.552000,119.520000,119.520000,119.520000,119.552000,32000000.000000
119.589000,119.557000,119.557000,119.557000,119.589000,32000000.000000
119.629000,119.597000,119.597000,119.597000,119.629000,32000000.000000
119.819000,119.775000,119.775000,119.775000,119.819000,32000000.000000
119.839000,119.795000,119.795000,119.795000,119.839000,32000000.000000
119.915000,119.883000,119.883000,119.883000,119.915000,32000000.000000
119.988000,119.928000,119.928000,119.928000,119.988000,32000000.000000
119.992000,119.932000,119.932000,119.932000,119.992000,32000000.000000
120.203000,120.171000,120.171000,120.171000,120.203000,32000000.000000
120.288000,120.234000,120.234000,120.234000,120.288000,32000000.000000
120.298000,120.244000,120.244000,120.244000,120.298000,32000000.000000
120.347000,120.315000,120.315000,120.315000,120.347000,32000000.000000
120.427000,120.395000,120.395000,120.395000,120.427000,32000000.000000
120.660000,120.603000,120.603000,120.603000,120.660000,32000000.000000
120.669000,120.610000,120.610000,120.610000,120.669000,32000000.000000
120.775667,120.665000,120.665000,120.665000,120.775667,32000000.000000
120.793667,120.670000,120.670000,120.670000,120.793667,32000000.000000
120.856167,120.695000,120.695000,120.695000,120.856167,32000000.000000
120.862833,120.700000,120.700000,120.700000,120.862833,32000000.000000
120.883833,120.728000,120.728000,120.728000,120.883833,32000000.000000
120.887833,120.738000,120.738000,120.738000,120.887833,32000000.000000
120.891000,120.757000,120.757000,120.757000,120.891000,32000000.000000
120.997000,120.934000,120.934000,120.934000,120.997000,32000000.000000
120.998000,120.935000,120.935000,120.935000,120.998000,32000000.000000
121.203333,121.111000,121.111000,121.111000,121.203333,32000000.000000
121.206333,121.112000,121.112000,121.112000,121.206333,32000000.000000
121.246000,121.144000,121.144000,121.144000,121.246000,32000000.000000
121.248000,121.146000,121.146000,121.146000,121.248000,32000000.000000
121.298333,121.226000,121.226000,121.226000,121.298333,32000000.000000
121.303000,121.240000,121.240000,121.240000,121.303000,32000000.000000
121.384000,121.343000,121.343000,121.343000,121.384000,32000000.000000
121.407000,121.366000,121.366000,121.366000,121.407000,32000000.000000
121.549500,121.498000,121.498000,121.498000,121.549500,32000000.000000
121.614333,121.515000,121.515000,121.515000,121.614333,32000000.000000
121.656333,121.536000,121.536000,121.536000,121.656333,32000000.000000
121.670583,121.550000,121.550000,121.550000,121.670583,32000000.000000
121.677250,121.560000,121.560000,121.560000,121.677250,32000000.000000
121.690000,121.611000,121.611000,121.611000,121.690000,32000000.000000
121.812000,121.780000,121.780000,121.780000,121.812000,32000000.000000
121.884000,121.852000,121.852000,121.852000,121.884000,32000000.000000
121.977000,121.945000,121.945000,121.945000,121.977000,32000000.000000
122.168000,122.122000,122.122000,122.122000,122.168000,32000000.000000
122.250300,122.144000,122.144000,122.144000,122.250300,32000000.000000
122.285560,122.156000,122.156000,122.156000,122.285560,32000000.000000
122.310560,122.170000,122.170000,122.170000,122.310560,32000000.000000
122.354560,122.203000,122.203000,122.203000,122.354560,32000000.000000
122.367310,122.220000,122.220000,122.220000,122.367310,32000000.000000
122.375710,122.241000,122.241000,122.241000,122.375710,32000000.000000
122.378000,122.254000,122.254000,122.254000,122.378000,32000000.000000
122.458000,122.426000,122.426000,122.426000,122.458000,32000000.000000
122.727000,122.695000,122.695000,122.695000,122.727000,32000000.000000
122.780000,122.748000,122.748000,122.748000,122.780000,32000000.000000
122.812000,122.780000,122.780000,122.780000,122.812000,32000000.000000
122.906000,122.868000,122.868000,122.868000,122.906000,32000000.000000
122.967500,122.896000,122.896000,122.896000,122.967500,32000000.000000
122.971500,122.900000,122.900000,122.900000,122.971500,32000000.000000
123.013000,122.951000,122.951000,122.951000,123.013000,32000000.000000
123.028000,122.979000,122.979000,122.979000,123.028000,32000000.000000
123.150000,123.105000,123.105000,123.105000,123.150000,32000000.000000
123.189000,123.124000,123.124000,123.124000,123.189000,32000000.000000
123.219500,123.151000,123.151000,123.151000,123.219500,32000000.000000
123.259750,123.183000,123.183000,123.183000,123.259750,32000000.000000
123.286750,123.212000,123.212000,123.212000,123.286750,32000000.000000
123.297000,123.235000,123.235000,123.235000,123.297000,32000000.000000
123.500000,123.468000,123.468000,123.468000,123.500000,32000000.000000
123.534000,123.502000,123.502000,123.502000,123.534000,32000000.000000
123.643500,123.560000,123.560000,123.560000,123.643500,32000000.000000
123.647500,123.562000,123.562000,123.562000,123.647500,32000000.000000
123.656000,123.579000,123.579000,123.579000,123.656000,32000000.000000
123.731000,123.699000,123.699000,123.699000,123.731000,32000000.000000
123.914417,123.787000,123.787000,123.787000,123.914417,32000000.000000
123.918417,123.788000,123.788000,123.788000,123.918417,32000000.000000
123.919917,123.789000,123.789000,123.789000,123.919917,32000000.000000
123.941250,123.821000,123.821000,123.821000,123.941250,32000000.000000
123.947000,123.844000,123.844000,123.844000,123.947000,32000000.000000
124.009000,123.977000,123.977000,123.977000,124.009000,32000000.000000
124.252400,124.146000,124.146000,124.146000,124.252400,32000000.000000
124.287400,124.153000,124.153000,124.153000,124.287400,32000000.000000
124.318250,124.167000,124.167000,124.167000,124.318250,32000000.000000
124.335583,124.180000,124.180000,124.180000,124.335583,32000000.000000
124.344583,124.192000,124.192000,124.192000,124.344583,32000000.000000
124.352675,124.210000,124.210000,124.210000,124.352675,32000000.000000
124.389108,124.304000,124.304000,124.304000,124.389108,32000000.000000
124.402000,124.350000,124.350000,124.350000,124.402000,32000000.000000
124.460000,124.428000,124.428000,124.428000,124.460000,32000000.000000
124.594000,124.562000,124.562000,124.562000,124.594000,32000000.000000
124.645000,124.613000,124.613000,124.613000,124.645000,32000000.000000
124.692000,124.660000,124.660000,124.660000,124.692000,32000000.000000
124.746000,124.714000,124.714000,124.714000,124.746000,32000000.000000
124.900500,124.817000,124.817000,124.817000,124.900500,32000000.000000
124.904500,124.819000,124.819000,124.819000,124.904500,32000000.000000
124.913000,124.836000,124.836000,124.836000,124.913000,32000000.000000
124.996000,124.957000,124.957000,124.957000,124.996000,32000000.000000
125.021000,124.982000,124.982000,124.982000,125.021000,32000000.000000
125.176000,125.133000,125.133000,125.133000,125.176000,32000000.000000
125.197000,125.154000,125.154000,125.154000,125.197000,32000000.000000
125.242000,125.210000,125.210000,125.210000,125.242000,32000000.000000
125.315000,125.283000,125.283000,125.283000,125.315000,32000000.000000
125.449500,125.359000,125.359000,125.359000,125.449500,32000000.000000
125.451500,125.360000,125.360000,125.360000,125.451500,32000000.000000
125.455000,125.367000,125.367000,125.367000,125.455000,32000000.000000
125.589000,125.557000,125.557000,125.557000,125.589000,32000000.000000
125.713000,125.621000,125.621000,125.621000,125.713000,32000000.000000
125.725000,125.625000,125.625000,125.625000,125.725000,32000000.000000
125.753000,125.645000,125.645000,125.645000,125.753000,32000000.000000
125.761000,125.657000,125.657000,125.657000,125.761000,32000000.000000
125.817667,125.729000,125.729000,125.729000,125.817667,32000000.000000
125.859667,125.763000,125.763000,125.763000,125.859667,32000000.000000
125.871667,125.775000,125.775000,125.775000,125.871667,32000000.000000
125.878000,125.791000,125.791000,125.791000,125.878000,32000000.000000
125.909000,125.876000,125.876000,125.876000,125.909000,32000000.000000
126.050000,125.987000,125.987000,125.987000,126.050000,32000000.000000
126.051000,125.988000,125.988000,125.988000,126.051000,32000000.000000
126.276000,126.242000,126.242000,126.242000,126.276000,32000000.000000
126.306000,126.272000,126.272000,126.272000,126.306000,32000000.000000
126.346000,126.314000,126.314000,126.314000,126.346000,32000000.000000
126.449500,126.385000,126.385000,126.385000,126.449500,32000000.000000
126.478750,126.396000,126.396000,126.396000,126.478750,32000000.000000
126.506625,126.415000,126.415000,126.415000,126.506625,32000000.000000
126.561917,126.457000,126.457000,126.457000,126.561917,32000000.000000
126.585542,126.480000,126.480000,126.480000,126.585542,32000000.000000
126.604667,126.508000,126.508000,126.508000,126.604667,32000000.000000
126.609000,126.521000,126.521000,126.521000,126.609000,32000000.000000
126.642000,126.610000,126.610000,126.610000,126.642000,32000000.000000
126.703000,126.671000,126.671000,126.671000,126.703000,32000000.000000
126.813500,126.760000,126.760000,126.760000,126.813500,32000000.000000
126.849750,126.776000,126.776000,126.776000,126.849750,32000000.000000
126.873125,126.797000,126.797000,126.797000,126.873125,32000000.000000
126.908938,126.837000,126.837000,126.837000,126.908938,32000000.000000
126.937031,126.866000,126.866000,126.866000,126.937031,32000000.000000
126.973656,126.905000,126.905000,126.905000,126.973656,32000000.000000
126.984000,126.927000,126.927000,126.927000,126.984000,32000000.000000
127.171000,127.139000,127.139000,127.139000,127.171000,32000000.000000
127.256000,127.220000,127.220000,127.220000,127.256000,32000000.000000
127.284000,127.248000,127.248000,127.248000,127.284000,32000000.000000
127.368667,127.292000,127.292000,127.292000,127.368667,32000000.000000
127.392667,127.300000,127.300000,127.300000,127.392667,32000000.000000
127.418667,127.326000,127.326000,127.326000,127.418667,32000000.000000
127.420000,127.330000,127.330000,127.330000,127.420000,32000000.000000
127.480000,127.432000,127.432000,127.432000,127.480000,32000000.000000
127.496000,127.448000,127.448000,127.448000,127.496000,32000000.000000
127.612083,127.496000,127.496000,127.496000,127.612083,32000000.000000
127.632083,127.501000,127.501000,127.501000,127.632083,32000000.000000
127.636583,127.504000,127.504000,127.504000,127.636583,32000000.000000
127.651250,127.526000,127.526000,127.526000,127.651250,32000000.000000
127.656000,127.545000,127.545000,127.545000,127.656000,32000000.000000
127.742000,127.710000,127.710000,127.710000,127.742000,32000000.000000
127.799000,127.745000,127.745000,127.745000,127.799000,32000000.000000
127.818000,127.755000,127.755000,127.755000,127.818000,32000000.000000
127.841000,127.800000,127.800000,127.800000,127.841000,32000000.000000
127.878000,127.846000,127.846000,127.846000,127.878000,32000000.000000
127.942000,127.910000,127.910000,127.910000,127.942000,32000000.000000
128.202000,128.130000,128.130000,128.130000,128.202000,32000000.000000
128.219000,128.138000,128.138000,128.138000,128.219000,32000000.000000
128.239500,128.154000,128.154000,128.154000,128.239500,32000000.000000
128.299250,128.216000,128.216000,128.216000,128.299250,32000000.000000
128.308250,128.226000,128.226000,128.226000,128.308250,32000000.000000
128.333500,128.258000,128.258000,128.258000,128.333500,32000000.000000
128.375500,128.311000,128.311000,128.311000,128.375500,32000000.000000
128.386000,128.332000,128.332000,128.332000,128.386000,32000000.000000
128.555000,128.523000,128.523000,128.523000,128.555000,32000000.000000
128.714333,128.668000,128.668000,128.668000,128.714333,32000000.000000
128.841267,128.694000,128.694000,128.694000,128.841267,32000000.000000
128.846267,128.696000,128.696000,128.696000,128.846267,32000000.000000
128.852933,128.701000,128.701000,128.701000,128.852933,32000000.000000
128.864600,128.716000,128.716000,128.716000,128.864600,32000000.000000
128.885750,128.738000,128.738000,128.738000,128.885750,32000000.000000
128.965187,128.820000,128.820000,128.820000,128.965187,32000000.000000
129.010388,128.867000,128.867000,128.867000,129.010388,32000000.000000
129.010388,128.867000,128.867000,128.867000,129.010388,32000000.000000
129.015888,128.878000,128.878000,128.878000,129.015888,32000000.000000
129.020000,128.896000,128.896000,128.896000,129.020000,32000000.000000
129.194833,129.108000,129.108000,129.108000,129.194833,32000000.000000
129.225150,129.114000,129.114000,129.114000,129.225150,32000000.000000
129.301643,129.137000,129.137000,129.137000,129.301643,32000000.000000
129.334917,129.153000,129.153000,129.153000,129.334917,32000000.000000
129.358917,129.169000,129.169000,129.169000,129.358917,32000000.000000
129.393151,129.201000,129.201000,129.201000,129.393151,32000000.000000
129.407381,129.214000,129.214000,129.214000,129.407381,32000000.000000
129.417522,129.226000,129.226000,129.226000,129.417522,32000000.000000
129.432189,129.248000,129.248000,129.248000,129.432189,32000000.000000
129.467357,129.326000,129.326000,129.326000,129.467357,32000000.000000
129.489938,129.389000,129.389000,129.389000,129.489938,32000000.000000
129.492000,129.400000,129.400000,129.400000,129.492000,32000000.000000
129.613000,129.581000,129.581000,129.581000,129.613000,32000000.000000
129.699000,129.667000,129.667000,129.667000,129.699000,32000000.000000
129.812000,129.751000,129.751000,129.751000,129.812000,32000000.000000
129.815000,129.754000,129.754000,129.754000,129.815000,32000000.000000
129.897000,129.816000,129.816000,129.816000,129.897000,32000000.000000
129.903000,129.819000,129.819000,129.819000,129.903000,32000000.000000
129.919000,129.837000,129.837000,129.837000,129.919000,32000000.000000
129.944000,129.905000,129.905000,129.905000,129.944000,32000000.000000
130.162000,130.130000,130.130000,130.130000,130.162000,32000000.000000
130.289000,130.257000,130.257000,130.257000,130.289000,32000000.000000
130.451000,130.419000,130.419000,130.419000,130.451000,32000000.000000
130.552083,130.467000,130.467000,130.467000,130.552083,32000000.000000
130.588354,130.475000,130.475000,130.475000,130.588354,32000000.000000
130.598943,130.480000,130.480000,130.480000,130.598943,32000000.000000
130.669866,130.523000,130.523000,130.523000,130.669866,32000000.000000
130.712594,130.550000,130.550000,130.550000,130.712594,32000000.000000
130.737469,130.567000,130.567000,130.567000,130.737469,32000000.000000
130.768381,130.596000,130.596000,130.596000,130.768381,32000000.000000
130.793088,130.619000,130.619000,130.619000,130.793088,32000000.000000
130.821088,130.647000,130.647000,130.647000,130.821088,32000000.000000
130.833755,130.666000,130.666000,130.666000,130.833755,32000000.000000
130.852305,130.697000,130.697000,130.697000,130.852305,32000000.000000
130.934874,130.783000,130.783000,130.783000,130.934874,32000000.000000
130.942874,130.791000,130.791000,130.791000,130.942874,32000000.000000
130.992908,130.839000,130.839000,130.839000,130.992908,32000000.000000
131.021806,130.864000,130.864000,130.864000,131.021806,32000000.000000
131.026306,130.870000,130.870000,130.870000,131.026306,32000000.000000
131.026306,130.870000,130.870000,130.870000,131.026306,32000000.000000
131.043000,130.960000,130.960000,130.960000,131.043000,32000000.000000
131.191000,131.159000,131.159000,131.159000,131.191000,32000000.000000
131.243000,131.205000,131.205000,131.205000,131.243000,32000000.000000
131.269000,131.231000,131.231000,131.231000,131.269000,32000000.000000
131.313000,131.281000,131.281000,131.281000,131.313000,32000000.000000
131.377000,131.345000,131.345000,131.345000,131.377000,32000000.000000
131.462000,131.430000,131.430000,131.430000,131.462000,32000000.000000
131.528000,131.496000,131.496000,131.496000,131.528000,32000000.000000
131.709000,131.653000,131.653000,131.653000,131.709000,32000000.000000
131.723000,131.661000,131.661000,131.661000,131.723000,32000000.000000
131.749000,131.711000,131.711000,131.711000,131.749000,32000000.000000
131.886950,131.750000,131.750000,131.750000,131.886950,32000000.000000
131.956950,131.760000,131.760000,131.760000,131.956950,32000000.000000
131.984950,131.768000,131.768000,131.768000,131.984950,32000000.000000
131.987283,131.769000,131.769000,131.769000,131.987283,32000000.000000
131.989033,131.770000,131.770000,131.770000,131.989033,32000000.000000
131.991433,131.772000,131.772000,131.772000,131.991433,32000000.000000
132.012267,131.797000,131.797000,131.797000,132.012267,32000000.000000
132.063667,131.840000,131.840000,131.886950,132.063667,32000000.000000
132.093667,131.868000,131.886950,131.956950,132.093667,32000000.000000
132.101667,131.946000,131.956950,131.984950,132.101667,32000000.000000
132.102000,131.981000,131.984950,131.987283,132.102000,32000000.000000
132.152500,132.103000,132.103000,132.103000,132.152500,32000000.000000
132.210667,132.125000,132.125000,132.125000,132.210667,32000000.000000
132.218167,132.130000,132.130000,132.130000,132.218167,32000000.000000
132.267000,132.174000,132.174000,132.174000,132.267000,32000000.000000
132.283667,132.199000,132.199000,132.199000,132.283667,32000000.000000
132.295000,132.230000,132.230000,132.230000,132.295000,32000000.000000
132.382000,132.342000,132.342000,132.342000,132.382000,32000000.000000
132.408000,132.366000,132.366000,132.366000,132.408000,32000000.000000
132.457000,132.404000,132.404000,132.404000,132.457000,32000000.000000
132.470000,132.419000,132.419000,132.419000,132.470000,32000000.000000
132.566000,132.534000,132.534000,132.534000,132.566000,32000000.000000
132.680000,132.624000,132.624000,132.624000,132.680000,32000000.000000
132.688000,132.632000,132.632000,132.632000,132.688000,32000000.000000
132.743000,132.702000,132.702000,132.702000,132.743000,32000000.000000
132.766000,132.725000,132.725000,132.725000,132.766000,32000000.000000
132.822000,132.790000,132.790000,132.790000,132.822000,32000000.000000
132.980500,132.884000,132.884000,132.884000,132.980500,32000000.000000
132.996500,132.888000,132.888000,132.888000,132.996500,32000000.000000
133.029500,132.910000,132.910000,132.910000,133.029500,32000000.000000
133.041500,132.928000,132.928000,132.928000,133.041500,32000000.000000
133.044000,132.938000,132.938000,132.938000,133.044000,32000000.000000
133.144000,133.112000,133.112000,133.112000,133.144000,32000000.000000
133.221000,133.169000,133.169000,133.169000,133.221000,32000000.000000
133.233000,133.181000,133.181000,133.181000,133.233000,32000000.000000
133.305000,133.253000,133.253000,133.253000,133.305000,32000000.000000
133.317000,133.265000,133.265000,133.265000,133.317000,32000000.000000
133.385000,133.329000,133.329000,133.329000,133.385000,32000000.000000
133.393000,133.337000,133.337000,133.337000,133.393000,32000000.000000
133.475000,133.420000,133.420000,133.420000,133.475000,32000000.000000
133.518417,133.436000,133.436000,133.436000,133.518417,32000000.000000
133.556521,133.454000,133.454000,133.454000,133.556521,32000000.000000
133.640651,133.495000,133.495000,133.495000,133.640651,32000000.000000
133.647318,133.500000,133.500000,133.500000,133.647318,32000000.000000
133.657068,133.513000,133.513000,133.513000,133.657068,32000000.000000
133.674719,133.546000,133.546000,133.546000,133.674719,32000000.000000
133.683641,133.560000,133.560000,133.560000,133.683641,32000000.000000
133.739667,133.671000,133.671000,133.671000,133.739667,32000000.000000
133.740000,133.672000,133.672000,133.672000,133.740000,32000000.000000
133.814000,133.779000,133.779000,133.779000,133.814000,32000000.000000
133.843000,133.808000,133.808000,133.808000,133.843000,32000000.000000
133.918000,133.877000,133.877000,133.877000,133.918000,32000000.000000
133.941000,133.900000,133.900000,133.900000,133.941000,32000000.000000
134.030000,133.998000,133.998000,133.998000,134.030000,32000000.000000
134.198000,134.158000,134.158000,134.158000,134.198000,32000000.000000
134.253000,134.182000,134.182000,134.182000,134.253000,32000000.000000
134.276667,134.200000,134.200000,134.200000,134.276667,32000000.000000
134.315667,134.226000,134.226000,134.226000,134.315667,32000000.000000
134.348000,134.267000,134.267000,134.267000,134.348000,32000000.000000
134.352667,134.274000,134.274000,134.274000,134.352667,32000000.000000
134.395000,134.347000,134.347000,134.347000,134.395000,32000000.000000
134.414000,134.369000,134.369000,134.369000,134.414000,32000000.000000
134.479500,134.424000,134.424000,134.424000,134.479500,32000000.000000
