id,ts,service, txDur, servDur,wait,nbIter,execDur
exp50,0,compute,0.0031685829162597656,0.06377506256103516,0.0007946491241455078,1100000,0.06298089027404785
exp50,2.97285,compute,0.002992391586303711,0.03463292121887207,0.0006144046783447266,1100000,0.03401947021484375
exp50,5.9759,compute,0.002740621566772461,0.03815031051635742,0.0006058216094970703,1100000,0.037544965744018555
exp50,8.98068,compute,0.0029811859130859375,0.044030189514160156,0.0006039142608642578,1100000,0.043426513671875
exp50,11.9761,compute,0.002688169479370117,0.038846492767333984,0.0005929470062255859,1100000,0.0382540225982666
exp50,14.9769,compute,0.00263214111328125,0.03963923454284668,0.0006337165832519531,1100000,0.03900599479675293
exp50,18.0026,compute,0.0026535987854003906,0.06546425819396973,0.0006127357482910156,1100000,0.06485199928283691
exp50,21.0057,compute,0.002717256546020508,0.06811356544494629,0.0006000995635986328,1100000,0.06751394271850586
exp50,23.9783,compute,0.0026950836181640625,0.04062223434448242,0.0006036758422851562,1100000,0.04001879692077637
exp50,26.9762,compute,0.002560853958129883,0.0384674072265625,0.0006070137023925781,1100000,0.03786110877990723
exp50,29.999,compute,0.0025992393493652344,0.0614933967590332,0.0006258487701416016,1100000,0.060868024826049805
exp50,32.9722,compute,0.00261688232421875,0.0350193977355957,0.0006234645843505859,1100000,0.03439640998840332
exp50,35.9727,compute,0.0026390552520751953,0.03543257713317871,0.0005846023559570312,1100000,0.03484845161437988
exp50,39.0022,compute,0.0025475025177001953,0.06450748443603516,0.0006055831909179688,1100000,0.06390213966369629
exp50,41.9978,compute,0.0024671554565429688,0.06039929389953613,0.000614166259765625,1100000,0.05978536605834961
exp50,44.9779,compute,0.0027163028717041016,0.039939165115356445,0.0006532669067382812,1100000,0.03928661346435547
exp50,47.9997,compute,0.0026204586029052734,0.06212949752807617,0.00061798095703125,1100000,0.061511993408203125
exp50,50.9661,compute,0.0011606216430664062,0.030709505081176758,0.00021409988403320312,1100000,0.030495643615722656
exp50,53.9769,compute,0.002678394317626953,0.03966093063354492,0.0005943775177001953,1100000,0.03906679153442383
exp50,57.0097,compute,0.002588987350463867,0.07195162773132324,0.0006339550018310547,1100000,0.07131814956665039
exp50,59.9581,compute,0.000732421875,0.023014545440673828,0.000171661376953125,1100000,0.022843360900878906
exp50,62.9652,compute,0.0009784698486328125,0.029804706573486328,0.00019979476928710938,1100000,0.029605388641357422
exp50,65.9712,compute,0.0024251937866210938,0.03429722785949707,0.0005905628204345703,1100000,0.033707380294799805
exp50,68.9991,compute,0.002682924270629883,0.06417250633239746,0.0006320476531982422,1100000,0.06354093551635742
exp50,71.9742,compute,0.002785205841064453,0.036463260650634766,0.0006237030029296875,1100000,0.03584027290344238
exp50,74.9997,compute,0.002655029296875,0.062012672424316406,0.00063323974609375,1100000,0.06137990951538086
exp50,77.9998,compute,0.001718282699584961,0.0633385181427002,0.0003924369812011719,1100000,0.06294655799865723
exp50,80.9708,compute,0.0020723342895507812,0.03373575210571289,0.0004124641418457031,1100000,0.03332376480102539
exp50,83.9723,compute,0.0012323856353759766,0.0365293025970459,0.00025200843811035156,1100000,0.03627800941467285
exp50,86.9691,compute,0.001444101333618164,0.03326749801635742,0.00037789344787597656,1100000,0.03289055824279785
exp50,89.9689,compute,0.002537250518798828,0.03173017501831055,0.0006310939788818359,1100000,0.031099557876586914
exp50,92.97,compute,0.0012538433074951172,0.03380846977233887,0.0002281665802001953,1100000,0.033580780029296875
exp50,95.9662,compute,0.0010294914245605469,0.030836820602416992,0.0001919269561767578,1100000,0.03064560890197754
exp50,98.9671,compute,0.0009875297546386719,0.03141283988952637,0.00024771690368652344,1100000,0.031165599822998047
exp50,101.967,compute,0.0009250640869140625,0.031311988830566406,0.0001876354217529297,1100000,0.03112506866455078
