id,ts,service, txDur, servDur,wait,nbIter,execDur
exp1_1try,0,compute,0.0006935596466064453,0.03850269317626953,0.00019478797912597656,1100000,0.038308143615722656
exp1_1try,0.0937986,compute,0.0005044937133789062,0.02533245086669922,0.0001354217529296875,1100000,0.025197505950927734
exp1_1try,0.201098,compute,0.0005316734313964844,0.026765823364257812,0.00014090538024902344,1100000,0.026625394821166992
exp1_1try,0.321371,compute,0.000453948974609375,0.03017401695251465,0.00013709068298339844,1100000,0.030037403106689453
exp1_1try,0.37609,compute,0.0004940032958984375,0.027858495712280273,0.00013017654418945312,1100000,0.027729034423828125
exp1_1try,0.669496,compute,0.0004818439483642578,0.025261878967285156,0.0001316070556640625,1100000,0.0251309871673584
exp1_1try,0.767815,compute,0.0005297660827636719,0.026531219482421875,0.00014734268188476562,1100000,0.026384592056274414
exp1_1try,0.915218,compute,0.0006794929504394531,0.05169415473937988,0.0001373291015625,1100000,0.051557302474975586
exp1_1try,0.918699,compute,0.004671335220336914,0.03427481651306152,0.0007700920104980469,1100000,0.03350520133972168
exp1_1try,1.05437,compute,0.0005307197570800781,0.02409219741821289,0.00014400482177734375,1100000,0.02394890785217285
exp1_1try,1.18641,compute,0.0005900859832763672,0.02402639389038086,0.00015020370483398438,1100000,0.023876667022705078
exp1_1try,1.32939,compute,0.0005431175231933594,0.028063535690307617,0.00012969970703125,1100000,0.027934789657592773
exp1_1try,1.59811,compute,0.0007193088531494141,0.025506973266601562,0.0001475811004638672,1100000,0.0253598690032959
exp1_1try,1.71133,compute,0.0007188320159912109,0.024852514266967773,0.00013494491577148438,1100000,0.024718046188354492
exp1_1try,1.80627,compute,0.0008587837219238281,0.023606300354003906,0.00016260147094726562,1100000,0.023444175720214844
exp1_1try,1.89752,compute,0.0007157325744628906,0.027979612350463867,0.00018453598022460938,1100000,0.02779531478881836
exp1_1try,1.97485,compute,0.0006089210510253906,0.03345179557800293,0.00014710426330566406,1100000,0.03330516815185547
exp1_1try,2.15154,compute,0.0008075237274169922,0.029933929443359375,0.00021886825561523438,1100000,0.029715538024902344
exp1_1try,2.38409,compute,0.0007045269012451172,0.027422428131103516,0.00017499923706054688,1100000,0.027247905731201172
exp1_1try,2.70697,compute,0.0007314682006835938,0.028413057327270508,0.00017118453979492188,1100000,0.02824234962463379
exp1_1try,2.8896,compute,0.0008406639099121094,0.030968904495239258,0.00014781951904296875,1100000,0.030821561813354492
exp1_1try,3.03684,compute,0.0006108283996582031,0.025435447692871094,0.00013756752014160156,1100000,0.025298595428466797
exp1_1try,3.16654,compute,0.0009462833404541016,0.023606300354003906,0.00013566017150878906,1100000,0.02347111701965332
exp1_1try,3.21938,compute,0.00044798851013183594,0.024194955825805664,0.00014138221740722656,1100000,0.02405405044555664
exp1_1try,3.36138,compute,0.0005450248718261719,0.03107738494873047,0.00016045570373535156,1100000,0.030917882919311523
exp1_1try,3.4627,compute,0.0006549358367919922,0.023288965225219727,0.00014448165893554688,1100000,0.023144960403442383
exp1_1try,3.67778,compute,0.0005252361297607422,0.026497364044189453,0.0001537799835205078,1100000,0.02634406089782715
exp1_1try,3.76169,compute,0.0004825592041015625,0.023435354232788086,0.00014209747314453125,1100000,0.02329397201538086
exp1_1try,3.82431,compute,0.0005562305450439453,0.024002552032470703,0.00014472007751464844,1100000,0.02385854721069336
exp1_1try,3.97093,compute,0.0005612373352050781,0.025382518768310547,0.00016641616821289062,1100000,0.02521657943725586
exp1_1try,4.05472,compute,0.0006535053253173828,0.0272672176361084,0.0001475811004638672,1100000,0.027120113372802734
exp1_1try,4.20727,compute,0.0006968975067138672,0.02970719337463379,0.00018525123596191406,1100000,0.02952265739440918
exp1_1try,4.31056,compute,0.0005435943603515625,0.026227235794067383,0.00014591217041015625,1100000,0.02608180046081543
exp1_1try,4.634,compute,0.002500295639038086,0.06128358840942383,0.0005385875701904297,1100000,0.060745954513549805
exp1_1try,4.69211,compute,0.0005443096160888672,0.03180885314941406,0.00016307830810546875,1100000,0.0316464900970459
exp1_1try,4.73057,compute,0.0004696846008300781,0.03433632850646973,0.00012969970703125,1100000,0.03420710563659668
exp1_1try,4.90371,compute,0.0009405612945556641,0.03480124473571777,0.0001957416534423828,1100000,0.034605979919433594
exp1_1try,5.11691,compute,0.0004725456237792969,0.025667428970336914,0.00014495849609375,1100000,0.025522947311401367
exp1_1try,5.19681,compute,0.0004482269287109375,0.026617050170898438,0.0001437664031982422,1100000,0.026473522186279297
exp1_1try,5.41476,compute,0.0007114410400390625,0.024152755737304688,0.0001647472381591797,1100000,0.02398848533630371
exp1_1try,5.59703,compute,0.0016014575958251953,0.025362730026245117,0.00017333030700683594,1100000,0.025189876556396484
exp1_1try,5.68311,compute,0.0006999969482421875,0.029613256454467773,0.00015282630920410156,1100000,0.029461145401000977
exp1_1try,5.7548,compute,0.0006954669952392578,0.0283052921295166,0.00017309188842773438,1100000,0.028132915496826172
exp1_1try,5.93343,compute,0.0005419254302978516,0.02714085578918457,0.00018215179443359375,1100000,0.02696514129638672
exp1_1try,6.07762,compute,0.0006108283996582031,0.025000572204589844,0.00016880035400390625,1100000,0.024832487106323242
exp1_1try,6.19959,compute,0.00058746337890625,0.029196977615356445,0.0001761913299560547,1100000,0.029021739959716797
exp1_1try,6.42533,compute,0.0014531612396240234,0.027087688446044922,0.00014734268188476562,1100000,0.02694082260131836
exp1_1try,6.46638,compute,0.0005106925964355469,0.029930830001831055,0.0008752346038818359,1100000,0.029056072235107422
