id,ts,service, txDur, servDur,wait,nbIter,execDur,parNum
exp_RW_LIMIT_1CORE,0,compute,0.0031125545501708984,0.09094858169555664,0.0007252693176269531,953333,0.09022378921508789,0
exp_RW_LIMIT_1CORE,0.00112009,compute,0.007001399993896484,0.07616138458251953,0.018006324768066406,953333,0.05815577507019043,0
exp_RW_LIMIT_1CORE,0.00340867,compute,0.005580425262451172,0.05308127403259277,0.025645971298217773,953333,0.027435779571533203,0
exp_RW_LIMIT_1CORE,0.248394,compute,0.004576444625854492,0.05652260780334473,0.0005676746368408203,953333,0.05595541000366211,0
exp_RW_LIMIT_1CORE,0.398615,compute,0.0027313232421875,0.05958414077758789,0.0006124973297119141,953333,0.05897259712219238,0
exp_RW_LIMIT_1CORE,0.756873,compute,0.002694845199584961,0.07879829406738281,0.0005621910095214844,953333,0.07823657989501953,0
exp_RW_LIMIT_1CORE,0.762743,compute,0.0007834434509277344,0.02817249298095703,0.00044918060302734375,953333,0.02772378921508789,0
exp_RW_LIMIT_1CORE,1.20786,compute,0.009345769882202148,0.044161319732666016,0.0006215572357177734,953333,0.04354047775268555,0
exp_RW_LIMIT_1CORE,1.24362,compute,0.0006194114685058594,0.0272676944732666,0.00014781951904296875,953333,0.027120590209960938,0
exp_RW_LIMIT_1CORE,1.43909,compute,0.002613544464111328,0.06017875671386719,0.0005671977996826172,953333,0.059612274169921875,0
exp_RW_LIMIT_1CORE,1.74531,compute,0.002580881118774414,0.06435585021972656,0.0005655288696289062,953333,0.06379103660583496,0
exp_RW_LIMIT_1CORE,1.92933,compute,0.0014803409576416016,0.07860732078552246,0.0003345012664794922,953333,0.07827329635620117,0
exp_RW_LIMIT_1CORE,1.93222,compute,0.005930900573730469,0.03153824806213379,0.003365755081176758,953333,0.028173208236694336,0
exp_RW_LIMIT_1CORE,2.40547,compute,0.0053136348724365234,0.05973243713378906,0.00022602081298828125,953333,0.059507131576538086,0
exp_RW_LIMIT_1CORE,2.40671,compute,0.009130716323852539,0.05567765235900879,0.01790618896484375,953333,0.037772178649902344,0
exp_RW_LIMIT_1CORE,2.78616,compute,0.002794027328491211,0.07870864868164062,0.0006349086761474609,953333,0.07807469367980957,0
exp_RW_LIMIT_1CORE,2.78762,compute,0.006193876266479492,0.04260063171386719,0.015860795974731445,953333,0.026740312576293945,0
exp_RW_LIMIT_1CORE,3.02368,compute,0.0026700496673583984,0.05263066291809082,0.0006005764007568359,953333,0.05203056335449219,0
exp_RW_LIMIT_1CORE,3.07681,compute,0.0009937286376953125,0.025870084762573242,0.0001671314239501953,953333,0.025703907012939453,0
exp_RW_LIMIT_1CORE,3.40061,compute,0.002610921859741211,0.05939149856567383,0.0005571842193603516,953333,0.05883502960205078,0
exp_RW_LIMIT_1CORE,3.49146,compute,0.0010671615600585938,0.039444684982299805,0.00020074844360351562,953333,0.03924441337585449,0
exp_RW_LIMIT_1CORE,3.61856,compute,0.0026290416717529297,0.03453850746154785,0.0006196498870849609,953333,0.0339198112487793,0
exp_RW_LIMIT_1CORE,3.79171,compute,0.0022993087768554688,0.031158924102783203,0.0002961158752441406,953333,0.030863523483276367,0
exp_RW_LIMIT_1CORE,3.83705,compute,0.0006899833679199219,0.025616168975830078,0.00016808509826660156,953333,0.02544879913330078,0
exp_RW_LIMIT_1CORE,3.8823,compute,0.0008561611175537109,0.025544404983520508,0.00020265579223632812,953333,0.025342702865600586,0
