ts,qArr,instArr,startEx,endEx,flops
11.311000,11.287000,11.287000,11.287000,11.311000,24000000.000000
11.362000,11.338000,11.338000,11.338000,11.362000,24000000.000000
11.455000,11.426000,11.426000,11.426000,11.455000,24000000.000000
11.474000,11.445000,11.445000,11.445000,11.474000,24000000.000000
11.534000,11.510000,11.510000,11.510000,11.534000,24000000.000000
11.564000,11.535000,11.535000,11.535000,11.564000,24000000.000000
11.583000,11.554000,11.554000,11.554000,11.583000,24000000.000000
11.612000,11.588000,11.588000,11.588000,11.612000,24000000.000000
11.888000,11.864000,11.864000,11.864000,11.888000,24000000.000000
11.943000,11.908000,11.908000,11.908000,11.943000,24000000.000000
11.956000,11.921000,11.921000,11.921000,11.956000,24000000.000000
12.018000,11.970000,11.970000,11.970000,12.018000,24000000.000000
12.018000,11.970000,11.970000,11.970000,12.018000,24000000.000000
12.222000,12.189000,12.189000,12.189000,12.222000,24000000.000000
12.241000,12.204000,12.204000,12.204000,12.241000,24000000.000000
12.261000,12.233000,12.233000,12.233000,12.261000,24000000.000000
12.398000,12.374000,12.374000,12.374000,12.398000,24000000.000000
12.517000,12.479000,12.479000,12.479000,12.517000,24000000.000000
12.527000,12.489000,12.489000,12.489000,12.527000,24000000.000000
12.584000,12.560000,12.560000,12.560000,12.584000,24000000.000000
12.657000,12.633000,12.633000,12.633000,12.657000,24000000.000000
12.711000,12.687000,12.687000,12.687000,12.711000,24000000.000000
12.746000,12.722000,12.722000,12.722000,12.746000,24000000.000000
12.805000,12.781000,12.781000,12.781000,12.805000,24000000.000000
12.966000,12.934000,12.934000,12.934000,12.966000,24000000.000000
13.004000,12.953000,12.953000,12.953000,13.004000,24000000.000000
13.006000,12.957000,12.957000,12.957000,13.006000,24000000.000000
13.394500,13.340000,13.340000,13.340000,13.394500,24000000.000000
13.394500,13.340000,13.340000,13.340000,13.394500,24000000.000000
13.417000,13.375000,13.375000,13.375000,13.417000,24000000.000000
13.436000,13.407000,13.407000,13.407000,13.436000,24000000.000000
13.475000,13.451000,13.451000,13.451000,13.475000,24000000.000000
13.635000,13.597000,13.597000,13.597000,13.635000,24000000.000000
13.674000,13.612000,13.612000,13.612000,13.674000,24000000.000000
13.684000,13.620000,13.620000,13.620000,13.684000,24000000.000000
13.706000,13.647000,13.647000,13.647000,13.706000,24000000.000000
13.717000,13.678000,13.678000,13.678000,13.717000,24000000.000000
13.756000,13.732000,13.732000,13.732000,13.756000,24000000.000000
13.783000,13.759000,13.759000,13.759000,13.783000,24000000.000000
13.817000,13.793000,13.793000,13.793000,13.817000,24000000.000000
14.004000,13.980000,13.980000,13.980000,14.004000,24000000.000000
14.149000,14.125000,14.125000,14.125000,14.149000,24000000.000000
14.182000,14.158000,14.158000,14.158000,14.182000,24000000.000000
14.342000,14.306000,14.306000,14.306000,14.342000,24000000.000000
14.354000,14.318000,14.318000,14.318000,14.354000,24000000.000000
14.425000,14.401000,14.401000,14.401000,14.425000,24000000.000000
14.450000,14.426000,14.426000,14.426000,14.450000,24000000.000000
14.540000,14.516000,14.516000,14.516000,14.540000,24000000.000000
14.610000,14.586000,14.586000,14.586000,14.610000,24000000.000000
14.769000,14.725000,14.725000,14.725000,14.769000,24000000.000000
14.773000,14.729000,14.729000,14.729000,14.773000,24000000.000000
14.812000,14.788000,14.788000,14.788000,14.812000,24000000.000000
14.915000,14.891000,14.891000,14.891000,14.915000,24000000.000000
14.957000,14.933000,14.933000,14.933000,14.957000,24000000.000000
15.009000,14.985000,14.985000,14.985000,15.009000,24000000.000000
15.172500,15.127000,15.127000,15.127000,15.172500,24000000.000000
15.192500,15.137000,15.137000,15.137000,15.192500,24000000.000000
15.199000,15.150000,15.150000,15.150000,15.199000,24000000.000000
15.293000,15.269000,15.269000,15.269000,15.293000,24000000.000000
15.354000,15.330000,15.330000,15.330000,15.354000,24000000.000000
15.414000,15.390000,15.390000,15.390000,15.414000,24000000.000000
15.462000,15.438000,15.438000,15.438000,15.462000,24000000.000000
15.557500,15.504000,15.504000,15.504000,15.557500,24000000.000000
15.565500,15.508000,15.508000,15.508000,15.565500,24000000.000000
15.576000,15.529000,15.529000,15.529000,15.576000,24000000.000000
15.810000,15.786000,15.786000,15.786000,15.810000,24000000.000000
15.855000,15.831000,15.831000,15.831000,15.855000,24000000.000000
15.899000,15.875000,15.875000,15.875000,15.899000,24000000.000000
15.994000,15.970000,15.970000,15.970000,15.994000,24000000.000000
16.136000,16.112000,16.112000,16.112000,16.136000,24000000.000000
16.186000,16.162000,16.162000,16.162000,16.186000,24000000.000000
16.263000,16.239000,16.239000,16.239000,16.263000,24000000.000000
16.384000,16.360000,16.360000,16.360000,16.384000,24000000.000000
16.474000,16.450000,16.450000,16.450000,16.474000,24000000.000000
16.557000,16.533000,16.533000,16.533000,16.557000,24000000.000000
16.617000,16.593000,16.593000,16.593000,16.617000,24000000.000000
16.684000,16.660000,16.660000,16.660000,16.684000,24000000.000000
16.809667,16.766000,16.766000,16.766000,16.809667,24000000.000000
16.842667,16.777000,16.777000,16.777000,16.842667,24000000.000000
16.855667,16.790000,16.790000,16.790000,16.855667,24000000.000000
16.862000,16.809000,16.809000,16.809000,16.862000,24000000.000000
16.988000,16.964000,16.964000,16.964000,16.988000,24000000.000000
17.018000,16.994000,16.994000,16.994000,17.018000,24000000.000000
17.154000,17.130000,17.130000,17.130000,17.154000,24000000.000000
17.214000,17.190000,17.190000,17.190000,17.214000,24000000.000000
17.331000,17.307000,17.307000,17.307000,17.331000,24000000.000000
17.376000,17.352000,17.352000,17.352000,17.376000,24000000.000000
17.429000,17.405000,17.405000,17.405000,17.429000,24000000.000000
17.464000,17.440000,17.440000,17.440000,17.464000,24000000.000000
17.636000,17.612000,17.612000,17.612000,17.636000,24000000.000000
17.788000,17.734000,17.734000,17.734000,17.788000,24000000.000000
17.805500,17.742000,17.742000,17.742000,17.805500,24000000.000000
17.809500,17.746000,17.746000,17.746000,17.809500,24000000.000000
17.851500,17.801000,17.801000,17.801000,17.851500,24000000.000000
17.871500,17.816000,17.816000,17.816000,17.871500,24000000.000000
17.878000,17.829000,17.829000,17.829000,17.878000,24000000.000000
17.994000,17.970000,17.970000,17.970000,17.994000,24000000.000000
18.184000,18.139000,18.139000,18.139000,18.184000,24000000.000000
18.187000,18.142000,18.142000,18.142000,18.187000,24000000.000000
18.345000,18.321000,18.321000,18.321000,18.345000,24000000.000000
18.397000,18.369000,18.369000,18.369000,18.397000,24000000.000000
18.417000,18.389000,18.389000,18.389000,18.417000,24000000.000000
18.482000,18.458000,18.458000,18.458000,18.482000,24000000.000000
18.538000,18.514000,18.514000,18.514000,18.538000,24000000.000000
18.588000,18.564000,18.564000,18.564000,18.588000,24000000.000000
18.736000,18.709000,18.709000,18.709000,18.736000,24000000.000000
18.764000,18.730000,18.730000,18.730000,18.764000,24000000.000000
18.781000,18.750000,18.750000,18.750000,18.781000,24000000.000000
18.890000,18.866000,18.866000,18.866000,18.890000,24000000.000000
18.992000,18.947000,18.947000,18.947000,18.992000,24000000.000000
18.995000,18.950000,18.950000,18.950000,18.995000,24000000.000000
19.133000,19.109000,19.109000,19.109000,19.133000,24000000.000000
19.187000,19.163000,19.163000,19.163000,19.187000,24000000.000000
19.277500,19.220000,19.220000,19.220000,19.277500,24000000.000000
19.277500,19.220000,19.220000,19.220000,19.277500,24000000.000000
19.292000,19.249000,19.249000,19.249000,19.292000,24000000.000000
19.326000,19.302000,19.302000,19.302000,19.326000,24000000.000000
19.531000,19.507000,19.507000,19.507000,19.531000,24000000.000000
19.572000,19.548000,19.548000,19.548000,19.572000,24000000.000000
19.643000,19.619000,19.619000,19.619000,19.643000,24000000.000000
19.680000,19.656000,19.656000,19.656000,19.680000,24000000.000000
19.734000,19.710000,19.710000,19.710000,19.734000,24000000.000000
19.848000,19.819000,19.819000,19.819000,19.848000,24000000.000000
19.867000,19.838000,19.838000,19.838000,19.867000,24000000.000000
19.918000,19.894000,19.894000,19.894000,19.918000,24000000.000000
20.291000,20.252000,20.252000,20.252000,20.291000,24000000.000000
20.314500,20.261000,20.261000,20.261000,20.314500,24000000.000000
20.346750,20.291000,20.291000,20.291000,20.346750,24000000.000000
20.353750,20.298000,20.298000,20.298000,20.353750,24000000.000000
20.372000,20.340000,20.340000,20.340000,20.372000,24000000.000000
20.431000,20.407000,20.407000,20.407000,20.431000,24000000.000000
20.539500,20.468000,20.468000,20.468000,20.539500,24000000.000000
20.539500,20.468000,20.468000,20.468000,20.539500,24000000.000000
20.540000,20.469000,20.469000,20.469000,20.540000,24000000.000000
20.639000,20.615000,20.615000,20.615000,20.639000,24000000.000000
20.744000,20.720000,20.720000,20.720000,20.744000,24000000.000000
20.775000,20.751000,20.751000,20.751000,20.775000,24000000.000000
20.849000,20.825000,20.825000,20.825000,20.849000,24000000.000000
20.991000,20.967000,20.967000,20.967000,20.991000,24000000.000000
21.228000,21.204000,21.204000,21.204000,21.228000,24000000.000000
21.305000,21.265000,21.265000,21.265000,21.305000,24000000.000000
21.313000,21.273000,21.273000,21.273000,21.313000,24000000.000000
21.344000,21.320000,21.320000,21.320000,21.344000,24000000.000000
21.374000,21.350000,21.350000,21.350000,21.374000,24000000.000000
21.434000,21.380000,21.380000,21.380000,21.434000,24000000.000000
21.464000,21.390000,21.390000,21.390000,21.464000,24000000.000000
21.472000,21.398000,21.398000,21.398000,21.472000,24000000.000000
21.477000,21.410000,21.410000,21.410000,21.477000,24000000.000000
21.517000,21.475000,21.475000,21.475000,21.517000,24000000.000000
21.524000,21.483000,21.483000,21.483000,21.524000,24000000.000000
21.687000,21.663000,21.663000,21.663000,21.687000,24000000.000000
21.790000,21.766000,21.766000,21.766000,21.790000,24000000.000000
21.998000,21.974000,21.974000,21.974000,21.998000,24000000.000000
22.132000,22.108000,22.108000,22.108000,22.132000,24000000.000000
22.324000,22.300000,22.300000,22.300000,22.324000,24000000.000000
22.514333,22.469000,22.469000,22.469000,22.514333,24000000.000000
22.562333,22.485000,22.485000,22.485000,22.562333,24000000.000000
22.563333,22.486000,22.486000,22.486000,22.563333,24000000.000000
22.565000,22.491000,22.491000,22.491000,22.565000,24000000.000000
22.655000,22.631000,22.631000,22.631000,22.655000,24000000.000000
22.732000,22.708000,22.708000,22.708000,22.732000,24000000.000000
22.774000,22.739000,22.739000,22.739000,22.774000,24000000.000000
22.787000,22.752000,22.752000,22.752000,22.787000,24000000.000000
22.882000,22.858000,22.858000,22.858000,22.882000,24000000.000000
22.957000,22.930000,22.930000,22.930000,22.957000,24000000.000000
22.981000,22.951000,22.951000,22.951000,22.981000,24000000.000000
23.002000,22.975000,22.975000,22.975000,23.002000,24000000.000000
23.250000,23.226000,23.226000,23.226000,23.250000,24000000.000000
23.275000,23.251000,23.251000,23.251000,23.275000,24000000.000000
23.338000,23.314000,23.314000,23.314000,23.338000,24000000.000000
23.493000,23.469000,23.469000,23.469000,23.493000,24000000.000000
23.523500,23.496000,23.496000,23.496000,23.523500,24000000.000000
23.565500,23.517000,23.517000,23.517000,23.565500,24000000.000000
23.568000,23.522000,23.522000,23.522000,23.568000,24000000.000000
23.664000,23.640000,23.640000,23.640000,23.664000,24000000.000000
23.696000,23.670000,23.670000,23.670000,23.696000,24000000.000000
23.718000,23.692000,23.692000,23.692000,23.718000,24000000.000000
23.818000,23.794000,23.794000,23.794000,23.818000,24000000.000000
23.921000,23.897000,23.897000,23.897000,23.921000,24000000.000000
23.964000,23.928000,23.928000,23.928000,23.964000,24000000.000000
23.976000,23.940000,23.940000,23.940000,23.976000,24000000.000000
24.204000,24.180000,24.180000,24.180000,24.204000,24000000.000000
24.228000,24.204000,24.204000,24.204000,24.228000,24000000.000000
24.258000,24.234000,24.234000,24.234000,24.258000,24000000.000000
24.342000,24.318000,24.318000,24.318000,24.342000,24000000.000000
24.372000,24.348000,24.348000,24.348000,24.372000,24000000.000000
24.594000,24.570000,24.570000,24.570000,24.594000,24000000.000000
24.644000,24.620000,24.620000,24.620000,24.644000,24000000.000000
24.773333,24.713000,24.713000,24.713000,24.773333,24000000.000000
24.803778,24.722000,24.722000,24.722000,24.803778,24000000.000000
24.806778,24.724000,24.724000,24.724000,24.806778,24000000.000000
24.820111,24.744000,24.744000,24.744000,24.820111,24000000.000000
24.833000,24.790000,24.790000,24.790000,24.833000,24000000.000000
24.913000,24.889000,24.889000,24.889000,24.913000,24000000.000000
24.992000,24.968000,24.968000,24.968000,24.992000,24000000.000000
25.253000,25.229000,25.229000,25.229000,25.253000,24000000.000000
25.391000,25.354000,25.354000,25.354000,25.391000,24000000.000000
25.433000,25.370000,25.370000,25.370000,25.433000,24000000.000000
25.442000,25.376000,25.376000,25.376000,25.442000,24000000.000000
25.471000,25.410000,25.410000,25.410000,25.471000,24000000.000000
25.474000,25.419000,25.419000,25.419000,25.474000,24000000.000000
25.632000,25.602000,25.602000,25.602000,25.632000,24000000.000000
25.650000,25.620000,25.620000,25.620000,25.650000,24000000.000000
25.695000,25.658000,25.658000,25.658000,25.695000,24000000.000000
25.706000,25.669000,25.669000,25.669000,25.706000,24000000.000000
25.874000,25.850000,25.850000,25.850000,25.874000,24000000.000000
25.899000,25.875000,25.875000,25.875000,25.899000,24000000.000000
25.936000,25.906000,25.906000,25.906000,25.936000,24000000.000000
25.954000,25.924000,25.924000,25.924000,25.954000,24000000.000000
26.165000,26.127000,26.127000,26.127000,26.165000,24000000.000000
26.199000,26.144000,26.144000,26.144000,26.199000,24000000.000000
26.199000,26.144000,26.144000,26.144000,26.199000,24000000.000000
26.286000,26.262000,26.262000,26.262000,26.286000,24000000.000000
26.360000,26.336000,26.336000,26.336000,26.360000,24000000.000000
26.419000,26.395000,26.395000,26.395000,26.419000,24000000.000000
26.458000,26.434000,26.434000,26.434000,26.458000,24000000.000000
26.524000,26.500000,26.500000,26.500000,26.524000,24000000.000000
26.634000,26.610000,26.610000,26.610000,26.634000,24000000.000000
26.740000,26.716000,26.716000,26.716000,26.740000,24000000.000000
26.799000,26.764000,26.764000,26.764000,26.799000,24000000.000000
26.812000,26.777000,26.777000,26.777000,26.812000,24000000.000000
26.878000,26.854000,26.854000,26.854000,26.878000,24000000.000000
26.974000,26.950000,26.950000,26.950000,26.974000,24000000.000000
27.246000,27.222000,27.222000,27.222000,27.246000,24000000.000000
27.417000,27.393000,27.393000,27.393000,27.417000,24000000.000000
27.490000,27.454000,27.454000,27.454000,27.490000,24000000.000000
27.502000,27.466000,27.466000,27.466000,27.502000,24000000.000000
27.610000,27.570000,27.570000,27.570000,27.610000,24000000.000000
27.618000,27.578000,27.578000,27.578000,27.618000,24000000.000000
27.703000,27.679000,27.679000,27.679000,27.703000,24000000.000000
27.802000,27.778000,27.778000,27.778000,27.802000,24000000.000000
27.906500,27.843000,27.843000,27.843000,27.906500,24000000.000000
27.908500,27.844000,27.844000,27.844000,27.908500,24000000.000000
27.915000,27.857000,27.857000,27.857000,27.915000,24000000.000000
27.961000,27.937000,27.937000,27.937000,27.961000,24000000.000000
28.013000,27.976000,27.976000,27.976000,28.013000,24000000.000000
28.024000,27.987000,27.987000,27.987000,28.024000,24000000.000000
28.271000,28.247000,28.247000,28.247000,28.271000,24000000.000000
28.318000,28.292000,28.292000,28.292000,28.318000,24000000.000000
28.340000,28.314000,28.314000,28.314000,28.340000,24000000.000000
28.427000,28.403000,28.403000,28.403000,28.427000,24000000.000000
28.476000,28.452000,28.452000,28.452000,28.476000,24000000.000000
28.521000,28.497000,28.497000,28.497000,28.521000,24000000.000000
28.698000,28.674000,28.674000,28.674000,28.698000,24000000.000000
28.756500,28.720000,28.720000,28.720000,28.756500,24000000.000000
28.786500,28.735000,28.735000,28.735000,28.786500,24000000.000000
28.792000,28.746000,28.746000,28.746000,28.792000,24000000.000000
28.854000,28.830000,28.830000,28.830000,28.854000,24000000.000000
28.897000,28.873000,28.873000,28.873000,28.897000,24000000.000000
28.994000,28.970000,28.970000,28.970000,28.994000,24000000.000000
29.021000,28.997000,28.997000,28.997000,29.021000,24000000.000000
29.162000,29.138000,29.138000,29.138000,29.162000,24000000.000000
29.353000,29.329000,29.329000,29.329000,29.353000,24000000.000000
29.459000,29.413000,29.413000,29.413000,29.459000,24000000.000000
29.461000,29.415000,29.415000,29.415000,29.461000,24000000.000000
29.639000,29.612000,29.612000,29.612000,29.639000,24000000.000000
29.660000,29.633000,29.633000,29.633000,29.660000,24000000.000000
29.704000,29.680000,29.680000,29.680000,29.704000,24000000.000000
29.740000,29.716000,29.716000,29.716000,29.740000,24000000.000000
29.804000,29.768000,29.768000,29.768000,29.804000,24000000.000000
29.816000,29.780000,29.780000,29.780000,29.816000,24000000.000000
29.899000,29.875000,29.875000,29.875000,29.899000,24000000.000000
29.949000,29.925000,29.925000,29.925000,29.949000,24000000.000000
30.015000,29.991000,29.991000,29.991000,30.015000,24000000.000000
30.224000,30.200000,30.200000,30.200000,30.224000,24000000.000000
30.346000,30.304000,30.304000,30.304000,30.346000,24000000.000000
30.352000,30.310000,30.310000,30.310000,30.352000,24000000.000000
30.398000,30.374000,30.374000,30.374000,30.398000,24000000.000000
30.461000,30.437000,30.437000,30.437000,30.461000,24000000.000000
30.522000,30.488000,30.488000,30.488000,30.522000,24000000.000000
30.536000,30.502000,30.502000,30.502000,30.536000,24000000.000000
30.647000,30.623000,30.623000,30.623000,30.647000,24000000.000000
30.748000,30.724000,30.724000,30.724000,30.748000,24000000.000000
30.805000,30.781000,30.781000,30.781000,30.805000,24000000.000000
30.886000,30.856000,30.856000,30.856000,30.886000,24000000.000000
30.904000,30.874000,30.874000,30.874000,30.904000,24000000.000000
30.992000,30.968000,30.968000,30.968000,30.992000,24000000.000000
31.153000,31.129000,31.129000,31.129000,31.153000,24000000.000000
31.186000,31.162000,31.162000,31.162000,31.186000,24000000.000000
31.620000,31.596000,31.596000,31.596000,31.620000,24000000.000000
31.659000,31.620000,31.620000,31.620000,31.659000,24000000.000000
31.668000,31.629000,31.629000,31.629000,31.668000,24000000.000000
31.718000,31.694000,31.694000,31.694000,31.718000,24000000.000000
31.770000,31.746000,31.746000,31.746000,31.770000,24000000.000000
31.834000,31.810000,31.810000,31.810000,31.834000,24000000.000000
31.878000,31.835000,31.835000,31.835000,31.878000,24000000.000000
31.883000,31.840000,31.840000,31.840000,31.883000,24000000.000000
31.934000,31.910000,31.910000,31.910000,31.934000,24000000.000000
31.990000,31.951000,31.951000,31.951000,31.990000,24000000.000000
31.999000,31.960000,31.960000,31.960000,31.999000,24000000.000000
32.198000,32.161000,32.161000,32.161000,32.198000,24000000.000000
32.209000,32.172000,32.172000,32.172000,32.209000,24000000.000000
32.251000,32.227000,32.227000,32.227000,32.251000,24000000.000000
32.353000,32.329000,32.329000,32.329000,32.353000,24000000.000000
32.514000,32.490000,32.490000,32.490000,32.514000,24000000.000000
32.550000,32.515000,32.515000,32.515000,32.550000,24000000.000000
32.563000,32.528000,32.528000,32.528000,32.563000,24000000.000000
32.670000,32.646000,32.646000,32.646000,32.670000,24000000.000000
32.779000,32.755000,32.755000,32.755000,32.779000,24000000.000000
32.831000,32.807000,32.807000,32.807000,32.831000,24000000.000000
32.906000,32.882000,32.882000,32.882000,32.906000,24000000.000000
32.930000,32.906000,32.906000,32.906000,32.930000,24000000.000000
33.004000,32.980000,32.980000,32.980000,33.004000,24000000.000000
33.125000,33.101000,33.101000,33.101000,33.125000,24000000.000000
33.309000,33.285000,33.285000,33.285000,33.309000,24000000.000000
33.336000,33.312000,33.312000,33.312000,33.336000,24000000.000000
33.488000,33.460000,33.460000,33.460000,33.488000,24000000.000000
33.508000,33.480000,33.480000,33.480000,33.508000,24000000.000000
33.550000,33.526000,33.526000,33.526000,33.550000,24000000.000000
33.687000,33.663000,33.663000,33.663000,33.687000,24000000.000000
33.724000,33.700000,33.700000,33.700000,33.724000,24000000.000000
33.790000,33.766000,33.766000,33.766000,33.790000,24000000.000000
33.824000,33.800000,33.800000,33.800000,33.824000,24000000.000000
33.927000,33.903000,33.903000,33.903000,33.927000,24000000.000000
33.967000,33.943000,33.943000,33.943000,33.967000,24000000.000000
34.022000,33.998000,33.998000,33.998000,34.022000,24000000.000000
34.251500,34.199000,34.199000,34.199000,34.251500,24000000.000000
34.253500,34.200000,34.200000,34.200000,34.253500,24000000.000000
34.271000,34.235000,34.235000,34.235000,34.271000,24000000.000000
34.314000,34.290000,34.290000,34.290000,34.314000,24000000.000000
34.473000,34.449000,34.449000,34.449000,34.473000,24000000.000000
34.597000,34.573000,34.573000,34.573000,34.597000,24000000.000000
34.639000,34.614000,34.614000,34.614000,34.639000,24000000.000000
34.683000,34.637000,34.637000,34.637000,34.683000,24000000.000000
34.686000,34.641000,34.641000,34.641000,34.686000,24000000.000000
34.852000,34.828000,34.828000,34.828000,34.852000,24000000.000000
34.894000,34.870000,34.870000,34.870000,34.894000,24000000.000000
34.953000,34.916000,34.916000,34.916000,34.953000,24000000.000000
34.964000,34.927000,34.927000,34.927000,34.964000,24000000.000000
35.200000,35.176000,35.176000,35.176000,35.200000,24000000.000000
35.291000,35.259000,35.259000,35.259000,35.291000,24000000.000000
35.307000,35.275000,35.275000,35.275000,35.307000,24000000.000000
35.465000,35.418000,35.418000,35.418000,35.465000,24000000.000000
35.466000,35.419000,35.419000,35.419000,35.466000,24000000.000000
35.585000,35.561000,35.561000,35.561000,35.585000,24000000.000000
35.755000,35.711000,35.711000,35.711000,35.755000,24000000.000000
35.759000,35.715000,35.715000,35.715000,35.759000,24000000.000000
35.793000,35.769000,35.769000,35.769000,35.793000,24000000.000000
35.825000,35.801000,35.801000,35.801000,35.825000,24000000.000000
35.894000,35.870000,35.870000,35.870000,35.894000,24000000.000000
35.925000,35.901000,35.901000,35.901000,35.925000,24000000.000000
36.276000,36.252000,36.252000,36.252000,36.276000,24000000.000000
36.350000,36.326000,36.326000,36.326000,36.350000,24000000.000000
36.399000,36.375000,36.375000,36.375000,36.399000,24000000.000000
36.491000,36.453000,36.453000,36.453000,36.491000,24000000.000000
36.501000,36.463000,36.463000,36.463000,36.501000,24000000.000000
36.665000,36.641000,36.641000,36.641000,36.665000,24000000.000000
36.702000,36.678000,36.678000,36.678000,36.702000,24000000.000000
36.813000,36.789000,36.789000,36.789000,36.813000,24000000.000000
36.843000,36.819000,36.819000,36.819000,36.843000,24000000.000000
