id,ts,service, txDur, servDur,wait,nbIter,execDur,parExec
exp_1CORE_CAL,0,compute,0.003707408905029297,0.06277918815612793,0.0008857250213623047,1100000,0.06189417839050293,0
exp_1CORE_CAL,2.97451,compute,0.0036590099334716797,0.03531599044799805,0.0005950927734375,1100000,0.03472137451171875,0
exp_1CORE_CAL,5.95905,compute,0.0008671283721923828,0.023737192153930664,0.00017571449279785156,1100000,0.023561716079711914,0
exp_1CORE_CAL,9.00452,compute,0.004424095153808594,0.06530523300170898,0.0005643367767333984,1100000,0.06474113464355469,0
exp_1CORE_CAL,12.0054,compute,0.003320932388305664,0.0670175552368164,0.0005626678466796875,1100000,0.06645560264587402,0
exp_1CORE_CAL,15.0011,compute,0.0025835037231445312,0.06294965744018555,0.0005896091461181641,1100000,0.062360525131225586,0
exp_1CORE_CAL,17.9737,compute,0.002646923065185547,0.03555798530578613,0.0005865097045898438,1100000,0.03497195243835449,0
exp_1CORE_CAL,21.0059,compute,0.0025796890258789062,0.06801724433898926,0.0005826950073242188,1100000,0.06743526458740234,0
exp_1CORE_CAL,24.0052,compute,0.0024924278259277344,0.06789302825927734,0.0005869865417480469,1100000,0.0673065185546875,0
exp_1CORE_CAL,26.9599,compute,0.0007808208465576172,0.024704694747924805,0.00015473365783691406,1100000,0.024550437927246094,0
exp_1CORE_CAL,29.9944,compute,0.001180410385131836,0.05867934226989746,0.0003142356872558594,1100000,0.05836606025695801,0
exp_1CORE_CAL,33.0074,compute,0.002505064010620117,0.06940364837646484,0.0005736351013183594,1100000,0.06883049011230469,0
exp_1CORE_CAL,35.9588,compute,0.0007815361022949219,0.02311992645263672,0.00014162063598632812,1100000,0.022978544235229492,0
exp_1CORE_CAL,38.9979,compute,0.0023581981658935547,0.060392141342163086,0.0005605220794677734,1100000,0.059832096099853516,0
exp_1CORE_CAL,42.0017,compute,0.002567768096923828,0.06379032135009766,0.0005767345428466797,1100000,0.06321406364440918,0
exp_1CORE_CAL,44.9769,compute,0.002806425094604492,0.039021968841552734,0.0005865097045898438,1100000,0.038435935974121094,0
exp_1CORE_CAL,47.9742,compute,0.0030739307403564453,0.036153316497802734,0.0006783008575439453,1100000,0.03547549247741699,0
exp_1CORE_CAL,51.0018,compute,0.0027179718017578125,0.06358098983764648,0.0005850791931152344,1100000,0.06299662590026855,0
exp_1CORE_CAL,53.9711,compute,0.0024209022521972656,0.033466339111328125,0.0005509853363037109,1100000,0.032915592193603516,0
exp_1CORE_CAL,56.9818,compute,0.0028200149536132812,0.04339790344238281,0.0005600452423095703,1100000,0.042838335037231445,0
exp_1CORE_CAL,59.9982,compute,0.0027625560760498047,0.060735464096069336,0.0005843639373779297,1100000,0.06015181541442871,0
exp_1CORE_CAL,62.9727,compute,0.002593517303466797,0.03511333465576172,0.0005714893341064453,1100000,0.03454232215881348,0
exp_1CORE_CAL,66.0001,compute,0.002377748489379883,0.06281566619873047,0.0005972385406494141,1100000,0.06221890449523926,0
exp_1CORE_CAL,68.9977,compute,0.0025701522827148438,0.0596308708190918,0.0006341934204101562,1100000,0.058997392654418945,0
exp_1CORE_CAL,72.0006,compute,0.0024836063385009766,0.06319022178649902,0.0006043910980224609,1100000,0.06258654594421387,0
exp_1CORE_CAL,75.0008,compute,0.0025815963745117188,0.06334829330444336,0.000560760498046875,1100000,0.06278824806213379,0
exp_1CORE_CAL,78.0015,compute,0.0026285648345947266,0.0635979175567627,0.0005848407745361328,1100000,0.06301355361938477,0
exp_1CORE_CAL,80.9985,compute,0.002476215362548828,0.06113696098327637,0.0005617141723632812,1100000,0.06057572364807129,0
exp_1CORE_CAL,83.9763,compute,0.003108501434326172,0.0377345085144043,0.0005609989166259766,1100000,0.03717398643493652,0
exp_1CORE_CAL,87.0008,compute,0.0025146007537841797,0.06282615661621094,0.0005745887756347656,1100000,0.062252044677734375,0
exp_1CORE_CAL,89.9728,compute,0.0035157203674316406,0.033739566802978516,0.0006296634674072266,1100000,0.033110618591308594,0
exp_1CORE_CAL,92.9741,compute,0.002544403076171875,0.03601837158203125,0.0005884170532226562,1100000,0.035430192947387695,0
exp_1CORE_CAL,95.9665,compute,0.0010960102081298828,0.030903100967407227,0.00021982192993164062,1100000,0.03068375587463379,0
exp_1CORE_CAL,98.9705,compute,0.0023009777069091797,0.03338980674743652,0.000583648681640625,1100000,0.0328066349029541,0
exp_1CORE_CAL,101.973,compute,0.002779245376586914,0.035100460052490234,0.0006492137908935547,1100000,0.03445172309875488,0
exp_1CORE_CAL,105.002,compute,0.0025136470794677734,0.06347417831420898,0.0005958080291748047,1100000,0.06287884712219238,0
exp_1CORE_CAL,107.974,compute,0.0026662349700927734,0.036405086517333984,0.0006215572357177734,1100000,0.03578448295593262,0
exp_1CORE_CAL,110.997,compute,0.002595186233520508,0.059313058853149414,0.0006434917449951172,1100000,0.0586702823638916,0
exp_1CORE_CAL,113.996,compute,0.0024755001068115234,0.058695316314697266,0.0005505084991455078,1100000,0.05814528465270996,0
exp_1CORE_CAL,116.965,compute,0.0012187957763671875,0.031072139739990234,0.00023508071899414062,1100000,0.030837535858154297,0
exp_1CORE_CAL,119.969,compute,0.0024526119232177734,0.03160691261291504,0.0005977153778076172,1100000,0.031009435653686523,0
exp_1CORE_CAL,123.004,compute,0.0026178359985351562,0.06665277481079102,0.0005908012390136719,1100000,0.06606292724609375,0
exp_1CORE_CAL,125.988,compute,0.0022253990173339844,0.051048994064331055,0.0005221366882324219,1100000,0.050527334213256836,0
exp_1CORE_CAL,128.997,compute,0.002988576889038086,0.05880165100097656,0.0006787776947021484,1100000,0.05812335014343262,0
exp_1CORE_CAL,131.96,compute,0.0006554126739501953,0.02454090118408203,0.00013113021850585938,1100000,0.024410009384155273,0
exp_1CORE_CAL,134.997,compute,0.0026335716247558594,0.059973955154418945,0.0005550384521484375,1100000,0.05941915512084961,0
exp_1CORE_CAL,137.973,compute,0.0009493827819824219,0.03786206245422363,0.000186920166015625,1100000,0.03767585754394531,0
exp_1CORE_CAL,140.971,compute,0.0007610321044921875,0.03539633750915527,0.00017714500427246094,1100000,0.035219669342041016,0
exp_1CORE_CAL,143.972,compute,0.0026483535766601562,0.03369021415710449,0.0005817413330078125,1100000,0.03310894966125488,0
exp_1CORE_CAL,146.998,compute,0.0025441646575927734,0.059961795806884766,0.0005822181701660156,1100000,0.05937981605529785,0
exp_1CORE_CAL,150.001,compute,0.002622842788696289,0.06319403648376465,0.0006248950958251953,1100000,0.06256961822509766,0
exp_1CORE_CAL,153.001,compute,0.0027930736541748047,0.0634307861328125,0.0005855560302734375,1100000,0.06284570693969727,0
exp_1CORE_CAL,155.959,compute,0.0007338523864746094,0.023556232452392578,0.00016164779663085938,1100000,0.02339482307434082,0
exp_1CORE_CAL,158.965,compute,0.0008161067962646484,0.02945542335510254,0.0001697540283203125,1100000,0.02928614616394043,0
exp_1CORE_CAL,161.997,compute,0.002547025680541992,0.059574127197265625,0.0005881786346435547,1100000,0.058986663818359375,0
exp_1CORE_CAL,164.999,compute,0.003081798553466797,0.063323974609375,0.0005893707275390625,1100000,0.06273508071899414,0
exp_1CORE_CAL,167.987,compute,0.0013720989227294922,0.05065321922302246,0.0002636909484863281,1100000,0.050390005111694336,0
exp_1CORE_CAL,170.968,compute,0.002524852752685547,0.030836105346679688,0.0003821849822998047,1100000,0.030454635620117188,0
exp_1CORE_CAL,173.998,compute,0.0028874874114990234,0.05997967720031738,0.0007293224334716797,1100000,0.059250831604003906,0
exp_1CORE_CAL,176.994,compute,0.0026273727416992188,0.05689883232116699,0.0006115436553955078,1100000,0.05628800392150879,0
exp_1CORE_CAL,179.971,compute,0.0024755001068115234,0.03360414505004883,0.0004343986511230469,1100000,0.033170223236083984,0
exp_1CORE_CAL,182.976,compute,0.002529621124267578,0.03769350051879883,0.0006282329559326172,1100000,0.037065982818603516,0
exp_1CORE_CAL,186.007,compute,0.0026912689208984375,0.06872439384460449,0.0006709098815917969,1100000,0.06805419921875,0
exp_1CORE_CAL,188.999,compute,0.0026178359985351562,0.06188821792602539,0.0005595684051513672,1100000,0.06132912635803223,0
exp_1CORE_CAL,191.979,compute,0.0025522708892822266,0.04193234443664551,0.0005924701690673828,1100000,0.04134035110473633,0
exp_1CORE_CAL,194.987,compute,0.001260519027709961,0.05162215232849121,0.0002193450927734375,1100000,0.051403045654296875,0
exp_1CORE_CAL,197.973,compute,0.002573251724243164,0.035556793212890625,0.0005688667297363281,1100000,0.0349886417388916,0
exp_1CORE_CAL,200.959,compute,0.0008664131164550781,0.02343010902404785,0.0001518726348876953,1100000,0.02327895164489746,0
exp_1CORE_CAL,203.962,compute,0.0006432533264160156,0.027225017547607422,0.00014162063598632812,1100000,0.0270841121673584,0
exp_1CORE_CAL,206.995,compute,0.0032486915588378906,0.05666995048522949,0.0007505416870117188,1100000,0.05591988563537598,0
exp_1CORE_CAL,209.959,compute,0.0006010532379150391,0.02338099479675293,0.0001385211944580078,1100000,0.023242712020874023,0
exp_1CORE_CAL,212.976,compute,0.0024781227111816406,0.03827857971191406,0.0005886554718017578,1100000,0.03769063949584961,0
exp_1CORE_CAL,215.958,compute,0.0006937980651855469,0.022993803024291992,0.00014328956604003906,1100000,0.022851228713989258,0
exp_1CORE_CAL,218.964,compute,0.0008547306060791016,0.028729915618896484,0.00017309188842773438,1100000,0.028557300567626953,0
exp_1CORE_CAL,221.965,compute,0.0008718967437744141,0.029987335205078125,0.0001728534698486328,1100000,0.029814720153808594,0
exp_1CORE_CAL,225.008,compute,0.002615690231323242,0.06961703300476074,0.0006244182586669922,1100000,0.06899309158325195,0
exp_1CORE_CAL,227.974,compute,0.0025932788848876953,0.03569912910461426,0.000579833984375,1100000,0.03511977195739746,0
exp_1CORE_CAL,231.011,compute,0.0025866031646728516,0.07319831848144531,0.0005795955657958984,1100000,0.07261943817138672,0
exp_1CORE_CAL,234.007,compute,0.002626180648803711,0.06913185119628906,0.0005857944488525391,1100000,0.06854677200317383,0
exp_1CORE_CAL,237.002,compute,0.0024881362915039062,0.0642390251159668,0.0005908012390136719,1100000,0.06364917755126953,0
exp_1CORE_CAL,239.958,compute,0.0006511211395263672,0.023205041885375977,0.00015234947204589844,1100000,0.02305316925048828,0
exp_1CORE_CAL,242.973,compute,0.002606630325317383,0.0350949764251709,0.0006263256072998047,1100000,0.0344693660736084,0
exp_1CORE_CAL,245.977,compute,0.0031616687774658203,0.03833317756652832,0.0006651878356933594,1100000,0.037668704986572266,0
exp_1CORE_CAL,248.998,compute,0.0024683475494384766,0.0609133243560791,0.0006232261657714844,1100000,0.06029057502746582,0
exp_1CORE_CAL,251.958,compute,0.0006468296051025391,0.02302074432373047,0.00014734268188476562,1100000,0.022873878479003906,0
exp_1CORE_CAL,255.001,compute,0.0015053749084472656,0.06471872329711914,0.00030040740966796875,1100000,0.06441903114318848,0
exp_1CORE_CAL,258.001,compute,0.00247955322265625,0.06368827819824219,0.0005662441253662109,1100000,0.06312251091003418,0
exp_1CORE_CAL,261,compute,0.0025310516357421875,0.06296324729919434,0.0005719661712646484,1100000,0.06239175796508789,0
exp_1CORE_CAL,263.981,compute,0.0030908584594726562,0.04269671440124512,0.0007050037384033203,1100000,0.0419921875,0
exp_1CORE_CAL,267.001,compute,0.0025055408477783203,0.06365084648132324,0.0005915164947509766,1100000,0.06306004524230957,0
exp_1CORE_CAL,270,compute,0.0030364990234375,0.06207466125488281,0.0005793571472167969,1100000,0.06149578094482422,0
exp_1CORE_CAL,272.98,compute,0.0026865005493164062,0.041983842849731445,0.0006337165832519531,1100000,0.0413510799407959,0
exp_1CORE_CAL,276.001,compute,0.002498626708984375,0.06304740905761719,0.0005512237548828125,1100000,0.06249666213989258,0
