ts,qArr,instArr,startEx,endEx,flops
13.785000,13.759000,13.759000,13.759000,13.785000,26000000.000000
13.819000,13.793000,13.793000,13.793000,13.819000,26000000.000000
14.006000,13.980000,13.980000,13.980000,14.006000,26000000.000000
14.151000,14.125000,14.125000,14.125000,14.151000,26000000.000000
14.184000,14.158000,14.158000,14.158000,14.184000,26000000.000000
14.346000,14.306000,14.306000,14.306000,14.346000,26000000.000000
14.358000,14.318000,14.318000,14.318000,14.358000,26000000.000000
14.428000,14.401000,14.401000,14.401000,14.428000,26000000.000000
14.453000,14.426000,14.426000,14.426000,14.453000,26000000.000000
14.542000,14.516000,14.516000,14.516000,14.542000,26000000.000000
14.612000,14.586000,14.586000,14.586000,14.612000,26000000.000000
14.773000,14.725000,14.725000,14.725000,14.773000,26000000.000000
14.777000,14.729000,14.729000,14.729000,14.777000,26000000.000000
14.814000,14.788000,14.788000,14.788000,14.814000,26000000.000000
14.917000,14.891000,14.891000,14.891000,14.917000,26000000.000000
14.959000,14.933000,14.933000,14.933000,14.959000,26000000.000000
15.011000,14.985000,14.985000,14.985000,15.011000,26000000.000000
15.178500,15.127000,15.127000,15.127000,15.178500,26000000.000000
15.198500,15.137000,15.137000,15.137000,15.198500,26000000.000000
15.205000,15.150000,15.150000,15.150000,15.205000,26000000.000000
15.295000,15.269000,15.269000,15.269000,15.295000,26000000.000000
15.356000,15.330000,15.330000,15.330000,15.356000,26000000.000000
15.416000,15.390000,15.390000,15.390000,15.416000,26000000.000000
15.464000,15.438000,15.438000,15.438000,15.464000,26000000.000000
15.563500,15.504000,15.504000,15.504000,15.563500,26000000.000000
15.571500,15.508000,15.508000,15.508000,15.571500,26000000.000000
15.582000,15.529000,15.529000,15.529000,15.582000,26000000.000000
15.812000,15.786000,15.786000,15.786000,15.812000,26000000.000000
15.857000,15.831000,15.831000,15.831000,15.857000,26000000.000000
15.901000,15.875000,15.875000,15.875000,15.901000,26000000.000000
15.996000,15.970000,15.970000,15.970000,15.996000,26000000.000000
16.138000,16.112000,16.112000,16.112000,16.138000,26000000.000000
16.188000,16.162000,16.162000,16.162000,16.188000,26000000.000000
16.265000,16.239000,16.239000,16.239000,16.265000,26000000.000000
16.386000,16.360000,16.360000,16.360000,16.386000,26000000.000000
16.476000,16.450000,16.450000,16.450000,16.476000,26000000.000000
16.559000,16.533000,16.533000,16.533000,16.559000,26000000.000000
16.619000,16.593000,16.593000,16.593000,16.619000,26000000.000000
16.686000,16.660000,16.660000,16.660000,16.686000,26000000.000000
16.817667,16.766000,16.766000,16.766000,16.817667,26000000.000000
16.850667,16.777000,16.777000,16.777000,16.850667,26000000.000000
