Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,18.05.2021;10:52:22640
0.5,8.0,8,0,0,0.015,0.468
1.5,16.0,16,0,0,0.013,1.455
2.5,25.0,25,0,0,0.014,2.487
3.5,33.0,33,0,0,0.013,3.49
4.5,41.0,41,0,0,0.012,4.495
5.5,50.0,49,0,0,0.011,5.494
6.5,58.0,58,0,0,0.011,6.488
7.5,66.0,66,0,0,0.011,7.497
8.5,75.0,74,0,0,0.011,8.495
9.5,83.0,84,0,0,0.011,9.497
10.5,91.0,86,0,0,0.011,10.493
11.5,100.0,105,0,0,0.046,11.488
12.5,108.0,108,0,0,0.011,12.498
13.5,116.0,114,0,0,0.011,13.49
14.5,125.0,124,0,0,0.011,14.489
15.5,133.0,133,0,0,0.011,15.494
16.5,141.0,143,0,0,0.011,16.491
17.5,150.0,152,0,0,0.011,17.498
18.5,158.0,155,0,0,0.011,18.488
19.5,166.0,167,0,0,0.011,19.495
20.5,175.0,175,0,0,0.011,20.497
21.5,183.0,185,0,0,0.011,21.498
22.5,191.0,188,0,0,0.011,22.496
23.5,200.0,200,0,0,0.011,23.496
24.5,208.0,211,0,0,0.011,24.496
25.5,216.0,216,0,0,0.011,25.504
26.5,225.0,224,0,0,0.011,26.497
27.5,233.0,228,0,0,0.011,27.487
28.5,241.0,247,0,0,0.011,28.499
29.5,250.0,246,0,0,0.042,29.487
30.5,258.0,262,0,0,0.011,30.501
31.5,266.0,261,0,0,0.011,31.486
32.5,275.0,276,0,0,0.011,32.505
33.5,283.0,284,0,0,0.011,33.491
34.5,291.0,294,0,0,0.011,34.501
35.5,300.0,297,0,0,0.011,35.495
36.5,308.0,311,0,0,0.011,36.499
37.5,316.0,256,0,0,0.011,37.486
38.5,325.0,381,0,0,0.037,38.497
39.5,333.0,332,0,0,0.012,39.489
40.5,341.0,342,0,0,0.012,40.492
41.5,350.0,350,0,0,0.012,41.498
42.5,358.0,358,0,0,0.013,42.49
43.5,366.0,370,0,0,0.012,43.501
44.5,375.0,375,0,0,0.012,44.497
45.5,383.0,380,0,0,0.012,45.495
46.5,391.0,389,0,0,0.012,46.504
47.5,400.0,403,0,0,0.013,47.493
48.5,408.0,402,0,0,0.021,48.493
49.5,416.0,420,0,0,0.013,49.494
50.5,425.0,429,0,0,0.013,50.505
51.5,433.0,433,0,0,0.013,51.496
52.5,441.0,437,0,0,0.026,52.497
53.5,450.0,453,0,0,0.013,53.503
54.5,458.0,457,0,0,0.014,54.497
55.5,466.0,459,0,0,0.015,55.493
56.5,475.0,479,0,0,0.015,56.493
57.5,483.0,487,0,0,0.015,57.497
58.5,491.0,492,0,0,0.019,58.505
59.5,500.0,492,0,0,0.016,59.493
60.5,508.0,508,0,0,0.016,60.489
61.5,516.0,509,0,0,0.017,61.487
62.5,525.0,525,0,0,0.088,62.489
63.5,533.0,537,0,0,0.072,63.486
64.5,541.0,551,0,0,0.027,64.493
65.5,550.0,545,0,0,0.02,65.501
66.5,558.0,553,0,0,0.02,66.489
67.5,566.0,568,0,0,0.025,67.487
68.5,575.0,566,0,0,0.027,68.497
69.5,583.0,593,0,0,0.035,69.496
70.5,591.0,595,0,0,0.027,70.495
71.5,600.0,595,0,0,0.025,71.487
72.5,608.0,611,0,0,0.026,72.493
73.5,616.0,617,0,0,0.027,73.491
