Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,18.05.2021;12:43:20137
0.5,8.0,8,0,0,0.014,0.468
1.5,16.0,16,0,0,0.013,1.456
2.5,25.0,25,0,0,0.013,2.491
3.5,33.0,33,0,0,0.013,3.489
4.5,41.0,41,0,0,0.011,4.493
5.5,50.0,49,0,0,0.011,5.491
6.5,58.0,59,0,0,0.011,6.5
7.5,66.0,65,0,0,0.01,7.494
8.5,75.0,74,0,0,0.01,8.493
9.5,83.0,84,0,0,0.01,9.496
10.5,91.0,84,0,0,0.01,10.492
11.5,100.0,108,0,0,0.063,11.495
12.5,108.0,106,0,0,0.01,12.492
13.5,116.0,115,0,0,0.01,13.491
14.5,125.0,123,0,0,0.011,14.49
15.5,133.0,134,0,0,0.011,15.495
16.5,141.0,145,0,0,0.011,16.499
17.5,150.0,148,0,0,0.012,17.499
18.5,158.0,156,0,0,0.013,18.493
19.5,166.0,168,0,0,0.012,19.492
20.5,175.0,166,0,0,0.011,20.491
21.5,183.0,192,0,0,0.022,21.497
22.5,191.0,191,0,0,0.012,22.494
23.5,200.0,199,0,0,0.012,23.497
24.5,208.0,209,0,0,0.012,24.492
25.5,216.0,215,0,0,0.012,25.5
26.5,225.0,222,0,0,0.013,26.49
27.5,233.0,232,0,0,0.015,27.495
28.5,241.0,242,0,0,0.016,28.49
29.5,250.0,250,0,0,0.015,29.494
30.5,258.0,250,0,0,0.015,30.488
31.5,266.0,275,0,0,0.018,31.493
32.5,275.0,272,0,0,0.017,32.492
33.5,283.0,286,0,0,0.023,33.493
34.5,291.0,292,0,0,0.018,34.501
35.5,300.0,299,0,0,0.02,35.493
36.5,308.0,308,0,0,0.019,36.498
37.5,316.0,316,0,0,0.026,37.497
38.5,325.0,231,0,0,0.043,38.502
39.5,333.0,377,0,0,0.174,39.498
40.5,341.0,373,0,0,0.078,40.505
41.5,350.0,346,0,0,0.034,41.499
42.5,358.0,359,0,0,0.048,42.491
43.5,366.0,328,0,0,0.054,43.493
44.5,375.0,353,0,0,0.18,44.491
45.5,383.0,363,0,0,0.178,45.499
46.5,391.0,354,0,0,0.182,46.493
47.5,400.0,366,0,0,0.173,47.492
48.5,408.0,349,0,0,0.177,48.497
49.5,416.0,338,0,0,0.194,49.495
50.5,425.0,365,0,0,0.174,50.499
51.5,433.0,375,0,0,0.172,51.496
52.5,441.0,371,0,0,0.172,52.487
53.5,450.0,363,0,0,0.173,53.499
54.5,458.0,353,0,0,0.186,54.5
55.5,466.0,373,0,0,0.167,55.494
56.5,475.0,361,0,0,0.177,56.49
57.5,483.0,369,0,0,0.171,57.492
58.5,491.0,381,0,0,0.172,58.491
59.5,500.0,349,0,0,0.176,59.495
60.5,508.0,373,0,0,0.175,60.509
61.5,516.0,361,0,0,0.174,61.495
62.5,525.0,312,0,0,0.203,62.49
63.5,533.0,380,0,0,0.175,63.487
64.5,541.0,360,0,0,0.174,64.489
65.5,550.0,333,0,0,0.193,65.503
66.5,558.0,365,0,0,0.174,66.496
67.5,566.0,373,0,0,0.174,67.493
68.5,575.0,371,0,0,0.171,68.498
69.5,583.0,365,0,0,0.174,69.491
70.5,591.0,348,0,0,0.182,70.492
71.5,600.0,331,0,0,0.187,71.496
72.5,0.0,370,0,0,0.178,72.5
73.5,0.0,369,0,0,0.175,73.5
74.5,0.0,355,0,0,0.176,74.5
75.5,0.0,359,0,0,0.182,75.5
76.5,0.0,364,0,0,0.176,76.5
77.5,0.0,369,0,0,0.168,77.5
78.5,0.0,363,0,0,0.176,78.5
79.5,0.0,351,0,0,0.184,79.5
80.5,0.0,367,0,0,0.172,80.5
81.5,0.0,360,0,0,0.184,81.5
82.5,0.0,23,0,0,0.153,82.5
