Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,18.05.2021;12:37:27476
0.5,8.0,8,0,0,0.037,0.469
1.5,16.0,16,0,0,0.034,1.501
2.5,25.0,25,0,0,0.023,2.518
3.5,33.0,33,0,0,0.013,3.495
4.5,41.0,41,0,0,0.011,4.493
5.5,50.0,49,0,0,0.012,5.489
6.5,58.0,58,0,0,0.011,6.491
7.5,66.0,66,0,0,0.013,7.496
8.5,75.0,75,0,0,0.011,8.492
9.5,83.0,83,0,0,0.036,9.5
10.5,91.0,89,0,0,0.01,10.488
11.5,100.0,102,0,0,0.01,11.5
12.5,108.0,108,0,0,0.01,12.496
13.5,116.0,116,0,0,0.011,13.501
14.5,125.0,123,0,0,0.011,14.487
15.5,133.0,136,0,0,0.011,15.5
16.5,141.0,139,0,0,0.011,16.494
17.5,150.0,150,0,0,0.011,17.492
18.5,158.0,158,0,0,0.011,18.487
19.5,166.0,167,0,0,0.011,19.494
20.5,175.0,175,0,0,0.011,20.497
21.5,183.0,182,0,0,0.011,21.494
22.5,191.0,191,0,0,0.012,22.493
23.5,200.0,201,0,0,0.012,23.507
24.5,208.0,209,0,0,0.012,24.501
25.5,216.0,209,0,0,0.013,25.49
26.5,225.0,230,0,0,0.013,26.501
27.5,233.0,229,0,0,0.013,27.489
28.5,241.0,237,0,0,0.016,28.495
29.5,250.0,256,0,0,0.015,29.491
30.5,258.0,260,0,0,0.019,30.5
31.5,266.0,259,0,0,0.016,31.488
32.5,275.0,271,0,0,0.018,32.532
33.5,283.0,292,0,0,0.018,33.491
34.5,291.0,287,0,0,0.018,34.493
35.5,300.0,305,0,0,0.025,35.498
36.5,308.0,309,0,0,0.019,36.495
37.5,316.0,271,0,0,0.025,37.495
38.5,325.0,351,0,0,0.061,38.502
39.5,333.0,330,0,0,0.07,39.5
40.5,341.0,310,0,0,0.048,40.494
41.5,350.0,377,0,0,0.104,41.494
42.5,358.0,364,0,0,0.046,42.491
43.5,366.0,344,0,0,0.043,43.495
44.5,375.0,365,0,0,0.115,44.491
45.5,383.0,357,0,0,0.156,45.495
46.5,391.0,331,0,0,0.184,46.491
47.5,400.0,378,0,0,0.172,47.494
48.5,408.0,375,0,0,0.172,48.497
49.5,416.0,369,0,0,0.172,49.49
50.5,425.0,376,0,0,0.174,50.506
51.5,433.0,339,0,0,0.18,51.496
52.5,441.0,282,0,0,0.225,52.488
53.5,450.0,379,0,0,0.177,53.506
54.5,458.0,367,0,0,0.172,54.496
55.5,466.0,367,0,0,0.174,55.499
56.5,475.0,339,0,0,0.185,56.49
57.5,483.0,349,0,0,0.175,57.493
58.5,491.0,376,0,0,0.178,58.488
59.5,500.0,361,0,0,0.175,59.492
60.5,508.0,373,0,0,0.171,60.49
61.5,516.0,370,0,0,0.171,61.487
62.5,525.0,359,0,0,0.183,62.489
63.5,533.0,365,0,0,0.176,63.491
64.5,541.0,371,0,0,0.172,64.5
65.5,550.0,365,0,0,0.174,65.49
66.5,558.0,370,0,0,0.172,66.491
67.5,566.0,348,0,0,0.182,67.496
68.5,575.0,380,0,0,0.166,68.492
69.5,583.0,373,0,0,0.175,69.499
70.5,591.0,362,0,0,0.171,70.492
71.5,600.0,373,0,0,0.172,71.494
72.5,0.0,353,0,0,0.183,72.5
73.5,0.0,369,0,0,0.172,73.5
74.5,0.0,364,0,0,0.175,74.5
75.5,0.0,379,0,0,0.169,75.5
76.5,0.0,337,0,0,0.186,76.5
77.5,0.0,360,0,0,0.178,77.5
78.5,0.0,361,0,0,0.18,78.5
79.5,0.0,357,0,0,0.174,79.5
80.5,0.0,378,0,0,0.172,80.5
81.5,0.0,308,0,0,0.168,81.5
