Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,18.05.2021;12:15:12449
0.5,8.0,8,0,0,0.014,0.469
1.5,16.0,16,0,0,0.013,1.457
2.5,25.0,25,0,0,0.014,2.492
3.5,33.0,33,0,0,0.013,3.492
4.5,41.0,41,0,0,0.012,4.496
5.5,50.0,49,0,0,0.011,5.494
6.5,58.0,58,0,0,0.011,6.489
7.5,66.0,66,0,0,0.01,7.498
8.5,75.0,74,0,0,0.01,8.497
9.5,83.0,84,0,0,0.011,9.499
10.5,91.0,91,0,0,0.01,10.495
11.5,100.0,101,0,0,0.01,11.498
12.5,108.0,107,0,0,0.01,12.495
13.5,116.0,114,0,0,0.01,13.487
14.5,125.0,126,0,0,0.011,14.493
15.5,133.0,129,0,0,0.011,15.493
16.5,141.0,143,0,0,0.011,16.49
17.5,150.0,154,0,0,0.011,17.497
18.5,158.0,152,0,0,0.011,18.488
19.5,166.0,170,0,0,0.012,19.496
20.5,175.0,177,0,0,0.013,20.504
21.5,183.0,183,0,0,0.012,21.504
22.5,191.0,188,0,0,0.012,22.493
23.5,200.0,201,0,0,0.012,23.502
24.5,208.0,208,0,0,0.012,24.492
25.5,216.0,217,0,0,0.013,25.502
26.5,225.0,219,0,0,0.014,26.488
27.5,233.0,236,0,0,0.014,27.496
28.5,241.0,241,0,0,0.014,28.496
29.5,250.0,251,0,0,0.016,29.493
30.5,258.0,254,0,0,0.017,30.498
31.5,266.0,268,0,0,0.017,31.499
32.5,275.0,276,0,0,0.018,32.504
33.5,283.0,282,0,0,0.059,33.49
34.5,291.0,288,0,0,0.018,34.499
35.5,300.0,295,0,0,0.02,35.495
36.5,308.0,317,0,0,0.035,36.495
37.5,316.0,309,0,0,0.021,37.489
38.5,325.0,306,0,0,0.027,38.487
39.5,333.0,344,0,0,0.04,39.495
40.5,341.0,340,0,0,0.04,40.495
41.5,350.0,327,0,0,0.065,41.488
42.5,358.0,357,0,0,0.106,42.493
43.5,366.0,372,0,0,0.072,43.49
44.5,375.0,366,0,0,0.087,44.501
45.5,383.0,360,0,0,0.13,45.507
46.5,391.0,346,0,0,0.186,46.501
47.5,400.0,357,0,0,0.176,47.493
48.5,408.0,265,0,0,0.198,48.498
49.5,416.0,318,0,0,0.241,49.495
50.5,425.0,365,0,0,0.17,50.496
51.5,433.0,369,0,0,0.175,51.488
52.5,441.0,351,0,0,0.182,52.492
53.5,450.0,344,0,0,0.186,53.489
54.5,458.0,371,0,0,0.173,54.496
55.5,466.0,373,0,0,0.174,55.497
56.5,475.0,363,0,0,0.169,56.498
57.5,483.0,345,0,0,0.188,57.496
58.5,491.0,373,0,0,0.172,58.491
59.5,500.0,359,0,0,0.174,59.496
60.5,508.0,374,0,0,0.172,60.499
61.5,516.0,371,0,0,0.173,61.494
62.5,525.0,341,0,0,0.181,62.498
63.5,533.0,376,0,0,0.179,63.495
64.5,541.0,363,0,0,0.17,64.489
65.5,550.0,363,0,0,0.171,65.49
66.5,558.0,376,0,0,0.18,66.503
67.5,566.0,349,0,0,0.176,67.489
68.5,575.0,351,0,0,0.187,68.505
69.5,583.0,362,0,0,0.168,69.496
70.5,591.0,375,0,0,0.176,70.492
71.5,600.0,341,0,0,0.174,71.492
72.5,0.0,364,0,0,0.181,72.5
73.5,0.0,353,0,0,0.192,73.5
74.5,0.0,361,0,0,0.172,74.5
75.5,0.0,369,0,0,0.175,75.5
76.5,0.0,370,0,0,0.17,76.5
77.5,0.0,369,0,0,0.175,77.5
78.5,0.0,343,0,0,0.182,78.5
79.5,0.0,374,0,0,0.172,79.5
80.5,0.0,367,0,0,0.168,80.5
81.5,0.0,318,0,0,0.206,81.5
82.5,0.0,124,0,0,0.169,82.5
