ts,qArr,instArr,startEx,endEx,flops,serv
172.000523,172.000261,172.000261,172.000261,172.000523,261400.000000,service2
175.000261,175.000000,175.000000,175.000000,175.000261,261400.000000,service1
175.000523,175.000261,175.000261,175.000261,175.000523,261400.000000,service2
178.000261,178.000000,178.000000,178.000000,178.000261,261400.000000,service1
178.000523,178.000261,178.000261,178.000261,178.000523,261400.000000,service2
181.000261,181.000000,181.000000,181.000000,181.000261,261400.000000,service1
181.000523,181.000261,181.000261,181.000261,181.000523,261400.000000,service2
184.000261,184.000000,184.000000,184.000000,184.000261,261400.000000,service1
184.000523,184.000261,184.000261,184.000261,184.000523,261400.000000,service2
187.000261,187.000000,187.000000,187.000000,187.000261,261400.000000,service1
187.000523,187.000261,187.000261,187.000261,187.000523,261400.000000,service2
190.000261,190.000000,190.000000,190.000000,190.000261,261400.000000,service1
190.000523,190.000261,190.000261,190.000261,190.000523,261400.000000,service2
193.000261,193.000000,193.000000,193.000000,193.000261,261400.000000,service1
193.000523,193.000261,193.000261,193.000261,193.000523,261400.000000,service2
196.000261,196.000000,196.000000,196.000000,196.000261,261400.000000,service1
196.000523,196.000261,196.000261,196.000261,196.000523,261400.000000,service2
199.000261,199.000000,199.000000,199.000000,199.000261,261400.000000,service1
199.000523,199.000261,199.000261,199.000261,199.000523,261400.000000,service2
202.000261,202.000000,202.000000,202.000000,202.000261,261400.000000,service1
202.000523,202.000261,202.000261,202.000261,202.000523,261400.000000,service2
205.000261,205.000000,205.000000,205.000000,205.000261,261400.000000,service1
205.000523,205.000261,205.000261,205.000261,205.000523,261400.000000,service2
208.000261,208.000000,208.000000,208.000000,208.000261,261400.000000,service1
208.000523,208.000261,208.000261,208.000261,208.000523,261400.000000,service2
211.000261,211.000000,211.000000,211.000000,211.000261,261400.000000,service1
211.000523,211.000261,211.000261,211.000261,211.000523,261400.000000,service2
214.000261,214.000000,214.000000,214.000000,214.000261,261400.000000,service1
214.000523,214.000261,214.000261,214.000261,214.000523,261400.000000,service2
217.000261,217.000000,217.000000,217.000000,217.000261,261400.000000,service1
217.000523,217.000261,217.000261,217.000261,217.000523,261400.000000,service2
220.000261,220.000000,220.000000,220.000000,220.000261,261400.000000,service1
220.000523,220.000261,220.000261,220.000261,220.000523,261400.000000,service2
223.000261,223.000000,223.000000,223.000000,223.000261,261400.000000,service1
223.000523,223.000261,223.000261,223.000261,223.000523,261400.000000,service2
226.000261,226.000000,226.000000,226.000000,226.000261,261400.000000,service1
226.000523,226.000261,226.000261,226.000261,226.000523,261400.000000,service2
229.000261,229.000000,229.000000,229.000000,229.000261,261400.000000,service1
229.000523,229.000261,229.000261,229.000261,229.000523,261400.000000,service2
232.000261,232.000000,232.000000,232.000000,232.000261,261400.000000,service1
232.000523,232.000261,232.000261,232.000261,232.000523,261400.000000,service2
235.000261,235.000000,235.000000,235.000000,235.000261,261400.000000,service1
235.000523,235.000261,235.000261,235.000261,235.000523,261400.000000,service2
238.000261,238.000000,238.000000,238.000000,238.000261,261400.000000,service1
238.000523,238.000261,238.000261,238.000261,238.000523,261400.000000,service2
241.000261,241.000000,241.000000,241.000000,241.000261,261400.000000,service1
241.000523,241.000261,241.000261,241.000261,241.000523,261400.000000,service2
244.000261,244.000000,244.000000,244.000000,244.000261,261400.000000,service1
244.000523,244.000261,244.000261,244.000261,244.000523,261400.000000,service2
247.000261,247.000000,247.000000,247.000000,247.000261,261400.000000,service1
247.000523,247.000261,247.000261,247.000261,247.000523,261400.000000,service2
250.000261,250.000000,250.000000,250.000000,250.000261,261400.000000,service1
250.000523,250.000261,250.000261,250.000261,250.000523,261400.000000,service2
253.000261,253.000000,253.000000,253.000000,253.000261,261400.000000,service1
253.000523,253.000261,253.000261,253.000261,253.000523,261400.000000,service2
256.000261,256.000000,256.000000,256.000000,256.000261,261400.000000,service1
256.000523,256.000261,256.000261,256.000261,256.000523,261400.000000,service2
259.000261,259.000000,259.000000,259.000000,259.000261,261400.000000,service1
259.000523,259.000261,259.000261,259.000261,259.000523,261400.000000,service2
262.000261,262.000000,262.000000,262.000000,262.000261,261400.000000,service1
262.000523,262.000261,262.000261,262.000261,262.000523,261400.000000,service2
265.000261,265.000000,265.000000,265.000000,265.000261,261400.000000,service1
265.000523,265.000261,265.000261,265.000261,265.000523,261400.000000,service2
268.000261,268.000000,268.000000,268.000000,268.000261,261400.000000,service1
268.000523,268.000261,268.000261,268.000261,268.000523,261400.000000,service2
271.000261,271.000000,271.000000,271.000000,271.000261,261400.000000,service1
271.000523,271.000261,271.000261,271.000261,271.000523,261400.000000,service2
274.000261,274.000000,274.000000,274.000000,274.000261,261400.000000,service1
274.000523,274.000261,274.000261,274.000261,274.000523,261400.000000,service2
277.000261,277.000000,277.000000,277.000000,277.000261,261400.000000,service1
277.000523,277.000261,277.000261,277.000261,277.000523,261400.000000,service2
280.000261,280.000000,280.000000,280.000000,280.000261,261400.000000,service1
280.000523,280.000261,280.000261,280.000261,280.000523,261400.000000,service2
283.000261,283.000000,283.000000,283.000000,283.000261,261400.000000,service1
283.000523,283.000261,283.000261,283.000261,283.000523,261400.000000,service2
286.000261,286.000000,286.000000,286.000000,286.000261,261400.000000,service1
286.000523,286.000261,286.000261,286.000261,286.000523,261400.000000,service2
289.000261,289.000000,289.000000,289.000000,289.000261,261400.000000,service1
289.000523,289.000261,289.000261,289.000261,289.000523,261400.000000,service2
292.000261,292.000000,292.000000,292.000000,292.000261,261400.000000,service1
292.000523,292.000261,292.000261,292.000261,292.000523,261400.000000,service2
295.000261,295.000000,295.000000,295.000000,295.000261,261400.000000,service1
295.000523,295.000261,295.000261,295.000261,295.000523,261400.000000,service2
298.000261,298.000000,298.000000,298.000000,298.000261,261400.000000,service1
298.000523,298.000261,298.000261,298.000261,298.000523,261400.000000,service2
4.003665,4.000000,4.000000,4.000000,4.003665,3665400.000000,service1
4.007331,4.003665,4.003665,4.003665,4.007331,3665400.000000,service2
7.003665,7.000000,7.000000,7.000000,7.003665,3665400.000000,service1
7.007331,7.003665,7.003665,7.003665,7.007331,3665400.000000,service2
10.003665,10.000000,10.000000,10.000000,10.003665,3665400.000000,service1
10.007331,10.003665,10.003665,10.003665,10.007331,3665400.000000,service2
13.003665,13.000000,13.000000,13.000000,13.003665,3665400.000000,service1
13.007331,13.003665,13.003665,13.003665,13.007331,3665400.000000,service2
16.003665,16.000000,16.000000,16.000000,16.003665,3665400.000000,service1
16.007331,16.003665,16.003665,16.003665,16.007331,3665400.000000,service2
19.003665,19.000000,19.000000,19.000000,19.003665,3665400.000000,service1
19.007331,19.003665,19.003665,19.003665,19.007331,3665400.000000,service2
22.003665,22.000000,22.000000,22.000000,22.003665,3665400.000000,service1
22.007331,22.003665,22.003665,22.003665,22.007331,3665400.000000,service2
25.003665,25.000000,25.000000,25.000000,25.003665,3665400.000000,service1
25.007331,25.003665,25.003665,25.003665,25.007331,3665400.000000,service2
28.003665,28.000000,28.000000,28.000000,28.003665,3665400.000000,service1
28.007331,28.003665,28.003665,28.003665,28.007331,3665400.000000,service2
31.003665,31.000000,31.000000,31.000000,31.003665,3665400.000000,service1
31.007331,31.003665,31.003665,31.003665,31.007331,3665400.000000,service2
34.003665,34.000000,34.000000,34.000000,34.003665,3665400.000000,service1
34.007331,34.003665,34.003665,34.003665,34.007331,3665400.000000,service2
37.003665,37.000000,37.000000,37.000000,37.003665,3665400.000000,service1
37.007331,37.003665,37.003665,37.003665,37.007331,3665400.000000,service2
40.003665,40.000000,40.000000,40.000000,40.003665,3665400.000000,service1
40.007331,40.003665,40.003665,40.003665,40.007331,3665400.000000,service2
43.003665,43.000000,43.000000,43.000000,43.003665,3665400.000000,service1
43.007331,43.003665,43.003665,43.003665,43.007331,3665400.000000,service2
46.003665,46.000000,46.000000,46.000000,46.003665,3665400.000000,service1
46.007331,46.003665,46.003665,46.003665,46.007331,3665400.000000,service2
49.003665,49.000000,49.000000,49.000000,49.003665,3665400.000000,service1
49.007331,49.003665,49.003665,49.003665,49.007331,3665400.000000,service2
52.003665,52.000000,52.000000,52.000000,52.003665,3665400.000000,service1
52.007331,52.003665,52.003665,52.003665,52.007331,3665400.000000,service2
55.003665,55.000000,55.000000,55.000000,55.003665,3665400.000000,service1
55.007331,55.003665,55.003665,55.003665,55.007331,3665400.000000,service2
58.003665,58.000000,58.000000,58.000000,58.003665,3665400.000000,service1
58.007331,58.003665,58.003665,58.003665,58.007331,3665400.000000,service2
61.003665,61.000000,61.000000,61.000000,61.003665,3665400.000000,service1
61.007331,61.003665,61.003665,61.003665,61.007331,3665400.000000,service2
64.003665,64.000000,64.000000,64.000000,64.003665,3665400.000000,service1
64.007331,64.003665,64.003665,64.003665,64.007331,3665400.000000,service2
67.003665,67.000000,67.000000,67.000000,67.003665,3665400.000000,service1
67.007331,67.003665,67.003665,67.003665,67.007331,3665400.000000,service2
70.003665,70.000000,70.000000,70.000000,70.003665,3665400.000000,service1
70.007331,70.003665,70.003665,70.003665,70.007331,3665400.000000,service2
73.003665,73.000000,73.000000,73.000000,73.003665,3665400.000000,service1
73.007331,73.003665,73.003665,73.003665,73.007331,3665400.000000,service2
76.003665,76.000000,76.000000,76.000000,76.003665,3665400.000000,service1
76.007331,76.003665,76.003665,76.003665,76.007331,3665400.000000,service2
79.003665,79.000000,79.000000,79.000000,79.003665,3665400.000000,service1
79.007331,79.003665,79.003665,79.003665,79.007331,3665400.000000,service2
82.003665,82.000000,82.000000,82.000000,82.003665,3665400.000000,service1
82.007331,82.003665,82.003665,82.003665,82.007331,3665400.000000,service2
85.003665,85.000000,85.000000,85.000000,85.003665,3665400.000000,service1
85.007331,85.003665,85.003665,85.003665,85.007331,3665400.000000,service2
88.003665,88.000000,88.000000,88.000000,88.003665,3665400.000000,service1
88.007331,88.003665,88.003665,88.003665,88.007331,3665400.000000,service2
91.003665,91.000000,91.000000,91.000000,91.003665,3665400.000000,service1
91.007331,91.003665,91.003665,91.003665,91.007331,3665400.000000,service2
94.003665,94.000000,94.000000,94.000000,94.003665,3665400.000000,service1
94.007331,94.003665,94.003665,94.003665,94.007331,3665400.000000,service2
97.003665,97.000000,97.000000,97.000000,97.003665,3665400.000000,service1
97.007331,97.003665,97.003665,97.003665,97.007331,3665400.000000,service2
100.003665,100.000000,100.000000,100.000000,100.003665,3665400.000000,service1
100.007331,100.003665,100.003665,100.003665,100.007331,3665400.000000,service2
103.003665,103.000000,103.000000,103.000000,103.003665,3665400.000000,service1
103.007331,103.003665,103.003665,103.003665,103.007331,3665400.000000,service2
106.003665,106.000000,106.000000,106.000000,106.003665,3665400.000000,service1
106.007331,106.003665,106.003665,106.003665,106.007331,3665400.000000,service2
109.003665,109.000000,109.000000,109.000000,109.003665,3665400.000000,service1
109.007331,109.003665,109.003665,109.003665,109.007331,3665400.000000,service2
112.003665,112.000000,112.000000,112.000000,112.003665,3665400.000000,service1
112.007331,112.003665,112.003665,112.003665,112.007331,3665400.000000,service2
115.003665,115.000000,115.000000,115.000000,115.003665,3665400.000000,service1
115.007331,115.003665,115.003665,115.003665,115.007331,3665400.000000,service2
118.003665,118.000000,118.000000,118.000000,118.003665,3665400.000000,service1
118.007331,118.003665,118.003665,118.003665,118.007331,3665400.000000,service2
121.003665,121.000000,121.000000,121.000000,121.003665,3665400.000000,service1
121.007331,121.003665,121.003665,121.003665,121.007331,3665400.000000,service2
124.003665,124.000000,124.000000,124.000000,124.003665,3665400.000000,service1
124.007331,124.003665,124.003665,124.003665,124.007331,3665400.000000,service2
127.003665,127.000000,127.000000,127.000000,127.003665,3665400.000000,service1
127.007331,127.003665,127.003665,127.003665,127.007331,3665400.000000,service2
130.003665,130.000000,130.000000,130.000000,130.003665,3665400.000000,service1
130.007331,130.003665,130.003665,130.003665,130.007331,3665400.000000,service2
133.003665,133.000000,133.000000,133.000000,133.003665,3665400.000000,service1
133.007331,133.003665,133.003665,133.003665,133.007331,3665400.000000,service2
136.003665,136.000000,136.000000,136.000000,136.003665,3665400.000000,service1
136.007331,136.003665,136.003665,136.003665,136.007331,3665400.000000,service2
139.003665,139.000000,139.000000,139.000000,139.003665,3665400.000000,service1
139.007331,139.003665,139.003665,139.003665,139.007331,3665400.000000,service2
142.003665,142.000000,142.000000,142.000000,142.003665,3665400.000000,service1
142.007331,142.003665,142.003665,142.003665,142.007331,3665400.000000,service2
145.003665,145.000000,145.000000,145.000000,145.003665,3665400.000000,service1
145.007331,145.003665,145.003665,145.003665,145.007331,3665400.000000,service2
148.003665,148.000000,148.000000,148.000000,148.003665,3665400.000000,service1
148.007331,148.003665,148.003665,148.003665,148.007331,3665400.000000,service2
151.003665,151.000000,151.000000,151.000000,151.003665,3665400.000000,service1
151.007331,151.003665,151.003665,151.003665,151.007331,3665400.000000,service2
154.003665,154.000000,154.000000,154.000000,154.003665,3665400.000000,service1
154.007331,154.003665,154.003665,154.003665,154.007331,3665400.000000,service2
157.003665,157.000000,157.000000,157.000000,157.003665,3665400.000000,service1
157.007331,157.003665,157.003665,157.003665,157.007331,3665400.000000,service2
160.003665,160.000000,160.000000,160.000000,160.003665,3665400.000000,service1
160.007331,160.003665,160.003665,160.003665,160.007331,3665400.000000,service2
163.003665,163.000000,163.000000,163.000000,163.003665,3665400.000000,service1
163.007331,163.003665,163.003665,163.003665,163.007331,3665400.000000,service2
166.003665,166.000000,166.000000,166.000000,166.003665,3665400.000000,service1
166.007331,166.003665,166.003665,166.003665,166.007331,3665400.000000,service2
169.003665,169.000000,169.000000,169.000000,169.003665,3665400.000000,service1
169.007331,169.003665,169.003665,169.003665,169.007331,3665400.000000,service2
172.003665,172.000000,172.000000,172.000000,172.003665,3665400.000000,service1
172.007331,172.003665,172.003665,172.003665,172.007331,3665400.000000,service2
175.003665,175.000000,175.000000,175.000000,175.003665,3665400.000000,service1
175.007331,175.003665,175.003665,175.003665,175.007331,3665400.000000,service2
178.003665,178.000000,178.000000,178.000000,178.003665,3665400.000000,service1
178.007331,178.003665,178.003665,178.003665,178.007331,3665400.000000,service2
181.003665,181.000000,181.000000,181.000000,181.003665,3665400.000000,service1
181.007331,181.003665,181.003665,181.003665,181.007331,3665400.000000,service2
184.003665,184.000000,184.000000,184.000000,184.003665,3665400.000000,service1
184.007331,184.003665,184.003665,184.003665,184.007331,3665400.000000,service2
187.003665,187.000000,187.000000,187.000000,187.003665,3665400.000000,service1
187.007331,187.003665,187.003665,187.003665,187.007331,3665400.000000,service2
190.003665,190.000000,190.000000,190.000000,190.003665,3665400.000000,service1
190.007331,190.003665,190.003665,190.003665,190.007331,3665400.000000,service2
193.003665,193.000000,193.000000,193.000000,193.003665,3665400.000000,service1
193.007331,193.003665,193.003665,193.003665,193.007331,3665400.000000,service2
196.003665,196.000000,196.000000,196.000000,196.003665,3665400.000000,service1
196.007331,196.003665,196.003665,196.003665,196.007331,3665400.000000,service2
199.003665,199.000000,199.000000,199.000000,199.003665,3665400.000000,service1
199.007331,199.003665,199.003665,199.003665,199.007331,3665400.000000,service2
202.003665,202.000000,202.000000,202.000000,202.003665,3665400.000000,service1
202.007331,202.003665,202.003665,202.003665,202.007331,3665400.000000,service2
205.003665,205.000000,205.000000,205.000000,205.003665,3665400.000000,service1
205.007331,205.003665,205.003665,205.003665,205.007331,3665400.000000,service2
208.003665,208.000000,208.000000,208.000000,208.003665,3665400.000000,service1
208.007331,208.003665,208.003665,208.003665,208.007331,3665400.000000,service2
211.003665,211.000000,211.000000,211.000000,211.003665,3665400.000000,service1
211.007331,211.003665,211.003665,211.003665,211.007331,3665400.000000,service2
214.003665,214.000000,214.000000,214.000000,214.003665,3665400.000000,service1
214.007331,214.003665,214.003665,214.003665,214.007331,3665400.000000,service2
217.003665,217.000000,217.000000,217.000000,217.003665,3665400.000000,service1
217.007331,217.003665,217.003665,217.003665,217.007331,3665400.000000,service2
220.003665,220.000000,220.000000,220.000000,220.003665,3665400.000000,service1
220.007331,220.003665,220.003665,220.003665,220.007331,3665400.000000,service2
223.003665,223.000000,223.000000,223.000000,223.003665,3665400.000000,service1
223.007331,223.003665,223.003665,223.003665,223.007331,3665400.000000,service2
226.003665,226.000000,226.000000,226.000000,226.003665,3665400.000000,service1
226.007331,226.003665,226.003665,226.003665,226.007331,3665400.000000,service2
229.003665,229.000000,229.000000,229.000000,229.003665,3665400.000000,service1
229.007331,229.003665,229.003665,229.003665,229.007331,3665400.000000,service2
232.003665,232.000000,232.000000,232.000000,232.003665,3665400.000000,service1
232.007331,232.003665,232.003665,232.003665,232.007331,3665400.000000,service2
235.003665,235.000000,235.000000,235.000000,235.003665,3665400.000000,service1
235.007331,235.003665,235.003665,235.003665,235.007331,3665400.000000,service2
238.003665,238.000000,238.000000,238.000000,238.003665,3665400.000000,service1
238.007331,238.003665,238.003665,238.003665,238.007331,3665400.000000,service2
241.003665,241.000000,241.000000,241.000000,241.003665,3665400.000000,service1
241.007331,241.003665,241.003665,241.003665,241.007331,3665400.000000,service2
244.003665,244.000000,244.000000,244.000000,244.003665,3665400.000000,service1
244.007331,244.003665,244.003665,244.003665,244.007331,3665400.000000,service2
247.003665,247.000000,247.000000,247.000000,247.003665,3665400.000000,service1
247.007331,247.003665,247.003665,247.003665,247.007331,3665400.000000,service2
250.003665,250.000000,250.000000,250.000000,250.003665,3665400.000000,service1
250.007331,250.003665,250.003665,250.003665,250.007331,3665400.000000,service2
253.003665,253.000000,253.000000,253.000000,253.003665,3665400.000000,service1
253.007331,253.003665,253.003665,253.003665,253.007331,3665400.000000,service2
256.003665,256.000000,256.000000,256.000000,256.003665,3665400.000000,service1
256.007331,256.003665,256.003665,256.003665,256.007331,3665400.000000,service2
259.003665,259.000000,259.000000,259.000000,259.003665,3665400.000000,service1
259.007331,259.003665,259.003665,259.003665,259.007331,3665400.000000,service2
262.003665,262.000000,262.000000,262.000000,262.003665,3665400.000000,service1
262.007331,262.003665,262.003665,262.003665,262.007331,3665400.000000,service2
265.003665,265.000000,265.000000,265.000000,265.003665,3665400.000000,service1
265.007331,265.003665,265.003665,265.003665,265.007331,3665400.000000,service2
268.003665,268.000000,268.000000,268.000000,268.003665,3665400.000000,service1
268.007331,268.003665,268.003665,268.003665,268.007331,3665400.000000,service2
271.003665,271.000000,271.000000,271.000000,271.003665,3665400.000000,service1
271.007331,271.003665,271.003665,271.003665,271.007331,3665400.000000,service2
274.003665,274.000000,274.000000,274.000000,274.003665,3665400.000000,service1
274.007331,274.003665,274.003665,274.003665,274.007331,3665400.000000,service2
277.003665,277.000000,277.000000,277.000000,277.003665,3665400.000000,service1
277.007331,277.003665,277.003665,277.003665,277.007331,3665400.000000,service2
280.003665,280.000000,280.000000,280.000000,280.003665,3665400.000000,service1
280.007331,280.003665,280.003665,280.003665,280.007331,3665400.000000,service2
283.003665,283.000000,283.000000,283.000000,283.003665,3665400.000000,service1
283.007331,283.003665,283.003665,283.003665,283.007331,3665400.000000,service2
286.003665,286.000000,286.000000,286.000000,286.003665,3665400.000000,service1
286.007331,286.003665,286.003665,286.003665,286.007331,3665400.000000,service2
289.003665,289.000000,289.000000,289.000000,289.003665,3665400.000000,service1
289.007331,289.003665,289.003665,289.003665,289.007331,3665400.000000,service2
292.003665,292.000000,292.000000,292.000000,292.003665,3665400.000000,service1
292.007331,292.003665,292.003665,292.003665,292.007331,3665400.000000,service2
295.003665,295.000000,295.000000,295.000000,295.003665,3665400.000000,service1
295.007331,295.003665,295.003665,295.003665,295.007331,3665400.000000,service2
298.003665,298.000000,298.000000,298.000000,298.003665,3665400.000000,service1
298.007331,298.003665,298.003665,298.003665,298.007331,3665400.000000,service2
4.007069,4.000000,4.000000,4.000000,4.007069,7069400.000000,service1
4.014139,4.007069,4.007069,4.007069,4.014139,7069400.000000,service2
7.007069,7.000000,7.000000,7.000000,7.007069,7069400.000000,service1
7.014139,7.007069,7.007069,7.007069,7.014139,7069400.000000,service2
10.007069,10.000000,10.000000,10.000000,10.007069,7069400.000000,service1
10.014139,10.007069,10.007069,10.007069,10.014139,7069400.000000,service2
13.007069,13.000000,13.000000,13.000000,13.007069,7069400.000000,service1
13.014139,13.007069,13.007069,13.007069,13.014139,7069400.000000,service2
