ts,qArr,instArr,startEx,endEx,flops,serv
120.763560,120.757000,120.757000,120.757000,120.763560,6560400.000000,service1
120.946121,120.934000,120.934000,120.934000,120.946121,6560400.000000,service1
120.947121,120.935000,120.935000,120.935000,120.947121,6560400.000000,service1
121.123121,121.111000,121.111000,121.111000,121.123121,6560400.000000,service1
121.124121,121.112000,121.112000,121.112000,121.124121,6560400.000000,service1
121.155121,121.144000,121.144000,121.144000,121.155121,6560400.000000,service1
121.157121,121.146000,121.146000,121.146000,121.157121,6560400.000000,service1
121.232560,121.226000,121.226000,121.226000,121.232560,6560400.000000,service1
121.246560,121.240000,121.240000,121.240000,121.246560,6560400.000000,service1
121.349560,121.343000,121.343000,121.343000,121.349560,6560400.000000,service1
121.372560,121.366000,121.366000,121.366000,121.372560,6560400.000000,service1
121.504560,121.498000,121.498000,121.498000,121.504560,6560400.000000,service1
121.521560,121.515000,121.515000,121.515000,121.521560,6560400.000000,service1
121.542560,121.536000,121.536000,121.536000,121.542560,6560400.000000,service1
121.556560,121.550000,121.550000,121.550000,121.556560,6560400.000000,service1
121.566560,121.560000,121.560000,121.560000,121.566560,6560400.000000,service1
121.617560,121.611000,121.611000,121.611000,121.617560,6560400.000000,service1
121.786560,121.780000,121.780000,121.780000,121.786560,6560400.000000,service1
121.858560,121.852000,121.852000,121.852000,121.858560,6560400.000000,service1
121.951560,121.945000,121.945000,121.945000,121.951560,6560400.000000,service1
122.128560,122.122000,122.122000,122.122000,122.128560,6560400.000000,service1
122.150560,122.144000,122.144000,122.144000,122.150560,6560400.000000,service1
122.162560,122.156000,122.156000,122.156000,122.162560,6560400.000000,service1
122.176560,122.170000,122.170000,122.170000,122.176560,6560400.000000,service1
122.209560,122.203000,122.203000,122.203000,122.209560,6560400.000000,service1
122.226560,122.220000,122.220000,122.220000,122.226560,6560400.000000,service1
122.247560,122.241000,122.241000,122.241000,122.247560,6560400.000000,service1
122.260560,122.254000,122.254000,122.254000,122.260560,6560400.000000,service1
122.432560,122.426000,122.426000,122.426000,122.432560,6560400.000000,service1
122.701560,122.695000,122.695000,122.695000,122.701560,6560400.000000,service1
122.754560,122.748000,122.748000,122.748000,122.754560,6560400.000000,service1
122.786560,122.780000,122.780000,122.780000,122.786560,6560400.000000,service1
122.874560,122.868000,122.868000,122.868000,122.874560,6560400.000000,service1
122.905121,122.896000,122.896000,122.896000,122.905121,6560400.000000,service1
122.909121,122.900000,122.900000,122.900000,122.909121,6560400.000000,service1
122.957560,122.951000,122.951000,122.951000,122.957560,6560400.000000,service1
122.985560,122.979000,122.979000,122.979000,122.985560,6560400.000000,service1
123.111560,123.105000,123.105000,123.105000,123.111560,6560400.000000,service1
123.130560,123.124000,123.124000,123.124000,123.130560,6560400.000000,service1
123.157560,123.151000,123.151000,123.151000,123.157560,6560400.000000,service1
123.189560,123.183000,123.183000,123.183000,123.189560,6560400.000000,service1
123.218560,123.212000,123.212000,123.212000,123.218560,6560400.000000,service1
123.241560,123.235000,123.235000,123.235000,123.241560,6560400.000000,service1
123.474560,123.468000,123.468000,123.468000,123.474560,6560400.000000,service1
123.508560,123.502000,123.502000,123.502000,123.508560,6560400.000000,service1
123.571121,123.560000,123.560000,123.560000,123.571121,6560400.000000,service1
123.573121,123.562000,123.562000,123.562000,123.573121,6560400.000000,service1
123.585560,123.579000,123.579000,123.579000,123.585560,6560400.000000,service1
123.705560,123.699000,123.699000,123.699000,123.705560,6560400.000000,service1
123.804181,123.787000,123.787000,123.787000,123.804181,6560400.000000,service1
123.806181,123.788000,123.788000,123.788000,123.806181,6560400.000000,service1
123.806681,123.789000,123.789000,123.789000,123.806681,6560400.000000,service1
123.827560,123.821000,123.821000,123.821000,123.827560,6560400.000000,service1
123.850560,123.844000,123.844000,123.844000,123.850560,6560400.000000,service1
123.983560,123.977000,123.977000,123.977000,123.983560,6560400.000000,service1
124.152560,124.146000,124.146000,124.146000,124.152560,6560400.000000,service1
124.159560,124.153000,124.153000,124.153000,124.159560,6560400.000000,service1
124.173560,124.167000,124.167000,124.167000,124.173560,6560400.000000,service1
124.186560,124.180000,124.180000,124.180000,124.186560,6560400.000000,service1
124.198560,124.192000,124.192000,124.192000,124.198560,6560400.000000,service1
124.216560,124.210000,124.210000,124.210000,124.216560,6560400.000000,service1
124.310560,124.304000,124.304000,124.304000,124.310560,6560400.000000,service1
124.356560,124.350000,124.350000,124.350000,124.356560,6560400.000000,service1
124.434560,124.428000,124.428000,124.428000,124.434560,6560400.000000,service1
124.568560,124.562000,124.562000,124.562000,124.568560,6560400.000000,service1
124.619560,124.613000,124.613000,124.613000,124.619560,6560400.000000,service1
124.666560,124.660000,124.660000,124.660000,124.666560,6560400.000000,service1
124.720560,124.714000,124.714000,124.714000,124.720560,6560400.000000,service1
124.828121,124.817000,124.817000,124.817000,124.828121,6560400.000000,service1
124.830121,124.819000,124.819000,124.819000,124.830121,6560400.000000,service1
124.842560,124.836000,124.836000,124.836000,124.842560,6560400.000000,service1
124.963560,124.957000,124.957000,124.957000,124.963560,6560400.000000,service1
124.988560,124.982000,124.982000,124.982000,124.988560,6560400.000000,service1
125.139560,125.133000,125.133000,125.133000,125.139560,6560400.000000,service1
125.160560,125.154000,125.154000,125.154000,125.160560,6560400.000000,service1
125.216560,125.210000,125.210000,125.210000,125.216560,6560400.000000,service1
125.289560,125.283000,125.283000,125.283000,125.289560,6560400.000000,service1
125.373181,125.359000,125.359000,125.359000,125.373181,6560400.000000,service1
125.375181,125.360000,125.360000,125.360000,125.375181,6560400.000000,service1
125.378681,125.367000,125.367000,125.367000,125.378681,6560400.000000,service1
125.563560,125.557000,125.557000,125.557000,125.563560,6560400.000000,service1
125.630121,125.621000,125.621000,125.621000,125.630121,6560400.000000,service1
125.634121,125.625000,125.625000,125.625000,125.634121,6560400.000000,service1
125.651560,125.645000,125.645000,125.645000,125.651560,6560400.000000,service1
125.663560,125.657000,125.657000,125.657000,125.663560,6560400.000000,service1
125.735560,125.729000,125.729000,125.729000,125.735560,6560400.000000,service1
125.769560,125.763000,125.763000,125.763000,125.769560,6560400.000000,service1
125.781560,125.775000,125.775000,125.775000,125.781560,6560400.000000,service1
125.797560,125.791000,125.791000,125.791000,125.797560,6560400.000000,service1
125.882560,125.876000,125.876000,125.876000,125.882560,6560400.000000,service1
125.999121,125.987000,125.987000,125.987000,125.999121,6560400.000000,service1
126.000121,125.988000,125.988000,125.988000,126.000121,6560400.000000,service1
126.248560,126.242000,126.242000,126.242000,126.248560,6560400.000000,service1
126.278560,126.272000,126.272000,126.272000,126.278560,6560400.000000,service1
126.320560,126.314000,126.314000,126.314000,126.320560,6560400.000000,service1
126.391560,126.385000,126.385000,126.385000,126.391560,6560400.000000,service1
126.402560,126.396000,126.396000,126.396000,126.402560,6560400.000000,service1
126.421560,126.415000,126.415000,126.415000,126.421560,6560400.000000,service1
126.463560,126.457000,126.457000,126.457000,126.463560,6560400.000000,service1
126.486560,126.480000,126.480000,126.480000,126.486560,6560400.000000,service1
126.514560,126.508000,126.508000,126.508000,126.514560,6560400.000000,service1
126.527560,126.521000,126.521000,126.521000,126.527560,6560400.000000,service1
126.616560,126.610000,126.610000,126.610000,126.616560,6560400.000000,service1
126.677560,126.671000,126.671000,126.671000,126.677560,6560400.000000,service1
126.766560,126.760000,126.760000,126.760000,126.766560,6560400.000000,service1
126.782560,126.776000,126.776000,126.776000,126.782560,6560400.000000,service1
126.803560,126.797000,126.797000,126.797000,126.803560,6560400.000000,service1
126.843560,126.837000,126.837000,126.837000,126.843560,6560400.000000,service1
126.872560,126.866000,126.866000,126.866000,126.872560,6560400.000000,service1
126.911560,126.905000,126.905000,126.905000,126.911560,6560400.000000,service1
126.933560,126.927000,126.927000,126.927000,126.933560,6560400.000000,service1
127.145560,127.139000,127.139000,127.139000,127.145560,6560400.000000,service1
127.226560,127.220000,127.220000,127.220000,127.226560,6560400.000000,service1
127.254560,127.248000,127.248000,127.248000,127.254560,6560400.000000,service1
127.298560,127.292000,127.292000,127.292000,127.298560,6560400.000000,service1
127.306560,127.300000,127.300000,127.300000,127.306560,6560400.000000,service1
127.335121,127.326000,127.326000,127.326000,127.335121,6560400.000000,service1
127.339121,127.330000,127.330000,127.330000,127.339121,6560400.000000,service1
127.438560,127.432000,127.432000,127.432000,127.438560,6560400.000000,service1
127.454560,127.448000,127.448000,127.448000,127.454560,6560400.000000,service1
127.504181,127.496000,127.496000,127.496000,127.504181,6560400.000000,service1
127.514181,127.501000,127.501000,127.501000,127.514181,6560400.000000,service1
127.515681,127.504000,127.504000,127.504000,127.515681,6560400.000000,service1
127.532560,127.526000,127.526000,127.526000,127.532560,6560400.000000,service1
127.551560,127.545000,127.545000,127.545000,127.551560,6560400.000000,service1
127.716560,127.710000,127.710000,127.710000,127.716560,6560400.000000,service1
127.751560,127.745000,127.745000,127.745000,127.751560,6560400.000000,service1
127.761560,127.755000,127.755000,127.755000,127.761560,6560400.000000,service1
127.806560,127.800000,127.800000,127.800000,127.806560,6560400.000000,service1
127.852560,127.846000,127.846000,127.846000,127.852560,6560400.000000,service1
127.916560,127.910000,127.910000,127.910000,127.916560,6560400.000000,service1
128.136560,128.130000,128.130000,128.130000,128.136560,6560400.000000,service1
128.144560,128.138000,128.138000,128.138000,128.144560,6560400.000000,service1
128.160560,128.154000,128.154000,128.154000,128.160560,6560400.000000,service1
128.222560,128.216000,128.216000,128.216000,128.222560,6560400.000000,service1
128.232560,128.226000,128.226000,128.226000,128.232560,6560400.000000,service1
128.264560,128.258000,128.258000,128.258000,128.264560,6560400.000000,service1
128.317560,128.311000,128.311000,128.311000,128.317560,6560400.000000,service1
128.338560,128.332000,128.332000,128.332000,128.338560,6560400.000000,service1
128.529560,128.523000,128.523000,128.523000,128.529560,6560400.000000,service1
128.674560,128.668000,128.668000,128.668000,128.674560,6560400.000000,service1
128.707181,128.694000,128.694000,128.694000,128.707181,6560400.000000,service1
128.711181,128.696000,128.696000,128.696000,128.711181,6560400.000000,service1
128.713681,128.701000,128.701000,128.701000,128.713681,6560400.000000,service1
128.722560,128.716000,128.716000,128.716000,128.722560,6560400.000000,service1
128.744560,128.738000,128.738000,128.738000,128.744560,6560400.000000,service1
128.826560,128.820000,128.820000,128.820000,128.826560,6560400.000000,service1
128.881181,128.867000,128.867000,128.867000,128.881181,6560400.000000,service1
128.881181,128.867000,128.867000,128.867000,128.881181,6560400.000000,service1
128.886681,128.878000,128.878000,128.878000,128.886681,6560400.000000,service1
128.902560,128.896000,128.896000,128.896000,128.902560,6560400.000000,service1
129.115121,129.108000,129.108000,129.108000,129.115121,6560400.000000,service1
129.121121,129.114000,129.114000,129.114000,129.121121,6560400.000000,service1
129.143560,129.137000,129.137000,129.137000,129.143560,6560400.000000,service1
129.159560,129.153000,129.153000,129.153000,129.159560,6560400.000000,service1
129.175560,129.169000,129.169000,129.169000,129.175560,6560400.000000,service1
129.207560,129.201000,129.201000,129.201000,129.207560,6560400.000000,service1
129.220560,129.214000,129.214000,129.214000,129.220560,6560400.000000,service1
129.232560,129.226000,129.226000,129.226000,129.232560,6560400.000000,service1
129.254560,129.248000,129.248000,129.248000,129.254560,6560400.000000,service1
129.332560,129.326000,129.326000,129.326000,129.332560,6560400.000000,service1
129.395560,129.389000,129.389000,129.389000,129.395560,6560400.000000,service1
129.406560,129.400000,129.400000,129.400000,129.406560,6560400.000000,service1
129.587560,129.581000,129.581000,129.581000,129.587560,6560400.000000,service1
129.673560,129.667000,129.667000,129.667000,129.673560,6560400.000000,service1
129.761121,129.751000,129.751000,129.751000,129.761121,6560400.000000,service1
129.764121,129.754000,129.754000,129.754000,129.764121,6560400.000000,service1
129.826121,129.816000,129.816000,129.816000,129.826121,6560400.000000,service1
129.829121,129.819000,129.819000,129.819000,129.829121,6560400.000000,service1
129.843560,129.837000,129.837000,129.837000,129.843560,6560400.000000,service1
129.911560,129.905000,129.905000,129.905000,129.911560,6560400.000000,service1
130.136560,130.130000,130.130000,130.130000,130.136560,6560400.000000,service1
130.263560,130.257000,130.257000,130.257000,130.263560,6560400.000000,service1
130.425560,130.419000,130.419000,130.419000,130.425560,6560400.000000,service1
130.473560,130.467000,130.467000,130.467000,130.473560,6560400.000000,service1
130.483121,130.475000,130.475000,130.475000,130.483121,6560400.000000,service1
130.488121,130.480000,130.480000,130.480000,130.488121,6560400.000000,service1
130.529560,130.523000,130.523000,130.523000,130.529560,6560400.000000,service1
130.556560,130.550000,130.550000,130.550000,130.556560,6560400.000000,service1
130.573560,130.567000,130.567000,130.567000,130.573560,6560400.000000,service1
130.602560,130.596000,130.596000,130.596000,130.602560,6560400.000000,service1
130.625560,130.619000,130.619000,130.619000,130.625560,6560400.000000,service1
130.653560,130.647000,130.647000,130.647000,130.653560,6560400.000000,service1
130.672560,130.666000,130.666000,130.666000,130.672560,6560400.000000,service1
130.703560,130.697000,130.697000,130.697000,130.703560,6560400.000000,service1
130.789560,130.783000,130.783000,130.783000,130.789560,6560400.000000,service1
130.797560,130.791000,130.791000,130.791000,130.797560,6560400.000000,service1
130.845560,130.839000,130.839000,130.839000,130.845560,6560400.000000,service1
130.871681,130.864000,130.864000,130.864000,130.871681,6560400.000000,service1
130.883681,130.870000,130.870000,130.870000,130.883681,6560400.000000,service1
130.883681,130.870000,130.870000,130.870000,130.883681,6560400.000000,service1
130.966560,130.960000,130.960000,130.960000,130.966560,6560400.000000,service1
131.165560,131.159000,131.159000,131.159000,131.165560,6560400.000000,service1
131.211560,131.205000,131.205000,131.205000,131.211560,6560400.000000,service1
131.237560,131.231000,131.231000,131.231000,131.237560,6560400.000000,service1
131.287560,131.281000,131.281000,131.281000,131.287560,6560400.000000,service1
131.351560,131.345000,131.345000,131.345000,131.351560,6560400.000000,service1
131.436560,131.430000,131.430000,131.430000,131.436560,6560400.000000,service1
131.502560,131.496000,131.496000,131.496000,131.502560,6560400.000000,service1
131.659560,131.653000,131.653000,131.653000,131.659560,6560400.000000,service1
131.667560,131.661000,131.661000,131.661000,131.667560,6560400.000000,service1
131.717560,131.711000,131.711000,131.711000,131.717560,6560400.000000,service1
131.756560,131.750000,131.750000,131.750000,131.756560,6560400.000000,service1
131.766560,131.760000,131.760000,131.760000,131.766560,6560400.000000,service1
131.789575,131.768000,131.768000,131.768000,131.789575,6560400.000000,service1
131.792575,131.769000,131.769000,131.769000,131.792575,6560400.000000,service1
131.793575,131.770000,131.770000,131.770000,131.793575,6560400.000000,service1
131.794242,131.772000,131.772000,131.772000,131.794242,6560400.000000,service1
131.803560,131.797000,131.797000,131.797000,131.803560,6560400.000000,service1
131.846560,131.840000,131.840000,131.840000,131.846560,6560400.000000,service1
131.874560,131.868000,131.868000,131.868000,131.874560,6560400.000000,service1
131.952560,131.946000,131.946000,131.946000,131.952560,6560400.000000,service1
131.987560,131.981000,131.981000,131.981000,131.987560,6560400.000000,service1
132.109560,132.103000,132.103000,132.103000,132.109560,6560400.000000,service1
132.133121,132.125000,132.125000,132.125000,132.133121,6560400.000000,service1
132.138121,132.130000,132.130000,132.130000,132.138121,6560400.000000,service1
132.180560,132.174000,132.174000,132.174000,132.180560,6560400.000000,service1
132.205560,132.199000,132.199000,132.199000,132.205560,6560400.000000,service1
132.236560,132.230000,132.230000,132.230000,132.236560,6560400.000000,service1
132.348560,132.342000,132.342000,132.342000,132.348560,6560400.000000,service1
132.372560,132.366000,132.366000,132.366000,132.372560,6560400.000000,service1
132.410560,132.404000,132.404000,132.404000,132.410560,6560400.000000,service1
132.425560,132.419000,132.419000,132.419000,132.425560,6560400.000000,service1
132.540560,132.534000,132.534000,132.534000,132.540560,6560400.000000,service1
132.630560,132.624000,132.624000,132.624000,132.630560,6560400.000000,service1
132.638560,132.632000,132.632000,132.632000,132.638560,6560400.000000,service1
132.708560,132.702000,132.702000,132.702000,132.708560,6560400.000000,service1
132.731560,132.725000,132.725000,132.725000,132.731560,6560400.000000,service1
132.796560,132.790000,132.790000,132.790000,132.796560,6560400.000000,service1
132.893121,132.884000,132.884000,132.884000,132.893121,6560400.000000,service1
132.897121,132.888000,132.888000,132.888000,132.897121,6560400.000000,service1
132.916560,132.910000,132.910000,132.910000,132.916560,6560400.000000,service1
132.934560,132.928000,132.928000,132.928000,132.934560,6560400.000000,service1
132.944560,132.938000,132.938000,132.938000,132.944560,6560400.000000,service1
133.118560,133.112000,133.112000,133.112000,133.118560,6560400.000000,service1
133.175560,133.169000,133.169000,133.169000,133.175560,6560400.000000,service1
133.187560,133.181000,133.181000,133.181000,133.187560,6560400.000000,service1
133.259560,133.253000,133.253000,133.253000,133.259560,6560400.000000,service1
133.271560,133.265000,133.265000,133.265000,133.271560,6560400.000000,service1
133.335560,133.329000,133.329000,133.329000,133.335560,6560400.000000,service1
133.343560,133.337000,133.337000,133.337000,133.343560,6560400.000000,service1
133.426560,133.420000,133.420000,133.420000,133.426560,6560400.000000,service1
133.442560,133.436000,133.436000,133.436000,133.442560,6560400.000000,service1
133.460560,133.454000,133.454000,133.454000,133.460560,6560400.000000,service1
133.503121,133.495000,133.495000,133.495000,133.503121,6560400.000000,service1
133.508121,133.500000,133.500000,133.500000,133.508121,6560400.000000,service1
133.519560,133.513000,133.513000,133.513000,133.519560,6560400.000000,service1
133.552560,133.546000,133.546000,133.546000,133.552560,6560400.000000,service1
133.566560,133.560000,133.560000,133.560000,133.566560,6560400.000000,service1
133.683121,133.671000,133.671000,133.671000,133.683121,6560400.000000,service1
133.684121,133.672000,133.672000,133.672000,133.684121,6560400.000000,service1
133.785560,133.779000,133.779000,133.779000,133.785560,6560400.000000,service1
133.814560,133.808000,133.808000,133.808000,133.814560,6560400.000000,service1
133.883560,133.877000,133.877000,133.877000,133.883560,6560400.000000,service1
133.906560,133.900000,133.900000,133.900000,133.906560,6560400.000000,service1
134.004560,133.998000,133.998000,133.998000,134.004560,6560400.000000,service1
134.164560,134.158000,134.158000,134.158000,134.164560,6560400.000000,service1
134.188560,134.182000,134.182000,134.182000,134.188560,6560400.000000,service1
134.206560,134.200000,134.200000,134.200000,134.206560,6560400.000000,service1
134.232560,134.226000,134.226000,134.226000,134.232560,6560400.000000,service1
134.273560,134.267000,134.267000,134.267000,134.273560,6560400.000000,service1
134.280560,134.274000,134.274000,134.274000,134.280560,6560400.000000,service1
134.353560,134.347000,134.347000,134.347000,134.353560,6560400.000000,service1
134.375560,134.369000,134.369000,134.369000,134.375560,6560400.000000,service1
134.430560,134.424000,134.424000,134.424000,134.430560,6560400.000000,service1
134.451121,134.443000,134.443000,134.443000,134.451121,6560400.000000,service1
134.456121,134.448000,134.448000,134.448000,134.456121,6560400.000000,service1
134.542560,134.536000,134.536000,134.536000,134.542560,6560400.000000,service1
134.588560,134.582000,134.582000,134.582000,134.588560,6560400.000000,service1
134.618560,134.612000,134.612000,134.612000,134.618560,6560400.000000,service1
134.642560,134.636000,134.636000,134.636000,134.642560,6560400.000000,service1
134.668560,134.662000,134.662000,134.662000,134.668560,6560400.000000,service1
134.706560,134.700000,134.700000,134.700000,134.706560,6560400.000000,service1
134.858560,134.852000,134.852000,134.852000,134.858560,6560400.000000,service1
134.948121,134.939000,134.939000,134.939000,134.948121,6560400.000000,service1
134.952121,134.943000,134.943000,134.943000,134.952121,6560400.000000,service1
134.996560,134.990000,134.990000,134.990000,134.996560,6560400.000000,service1
135.005560,134.999000,134.999000,134.999000,135.005560,6560400.000000,service1
135.106560,135.100000,135.100000,135.100000,135.106560,6560400.000000,service1
135.113560,135.107000,135.107000,135.107000,135.113560,6560400.000000,service1
135.197560,135.191000,135.191000,135.191000,135.197560,6560400.000000,service1
135.296560,135.290000,135.290000,135.290000,135.296560,6560400.000000,service1
135.305560,135.299000,135.299000,135.299000,135.305560,6560400.000000,service1
135.333560,135.327000,135.327000,135.327000,135.333560,6560400.000000,service1
135.352560,135.346000,135.346000,135.346000,135.352560,6560400.000000,service1
135.359560,135.353000,135.353000,135.353000,135.359560,6560400.000000,service1
135.366560,135.360000,135.360000,135.360000,135.366560,6560400.000000,service1
135.388121,135.376000,135.376000,135.376000,135.388121,6560400.000000,service1
135.389242,135.377000,135.377000,135.377000,135.389242,6560400.000000,service1
135.395681,135.389000,135.389000,135.389000,135.395681,6560400.000000,service1
135.496560,135.490000,135.490000,135.490000,135.496560,6560400.000000,service1
135.505560,135.499000,135.499000,135.499000,135.505560,6560400.000000,service1
135.548560,135.542000,135.542000,135.542000,135.548560,6560400.000000,service1
135.641560,135.635000,135.635000,135.635000,135.641560,6560400.000000,service1
135.776560,135.770000,135.770000,135.770000,135.776560,6560400.000000,service1
135.857121,135.849000,135.849000,135.849000,135.857121,6560400.000000,service1
135.862121,135.854000,135.854000,135.854000,135.862121,6560400.000000,service1
135.936560,135.930000,135.930000,135.930000,135.936560,6560400.000000,service1
135.959560,135.953000,135.953000,135.953000,135.959560,6560400.000000,service1
135.976560,135.970000,135.970000,135.970000,135.976560,6560400.000000,service1
136.116121,136.103000,136.103000,136.103000,136.116121,6560400.000000,service1
136.116121,136.103000,136.103000,136.103000,136.116121,6560400.000000,service1
136.156560,136.150000,136.150000,136.150000,136.156560,6560400.000000,service1
136.170560,136.164000,136.164000,136.164000,136.170560,6560400.000000,service1
136.205560,136.199000,136.199000,136.199000,136.205560,6560400.000000,service1
136.277560,136.271000,136.271000,136.271000,136.277560,6560400.000000,service1
136.301560,136.295000,136.295000,136.295000,136.301560,6560400.000000,service1
136.311560,136.305000,136.305000,136.305000,136.311560,6560400.000000,service1
136.418560,136.412000,136.412000,136.412000,136.418560,6560400.000000,service1
136.480560,136.474000,136.474000,136.474000,136.480560,6560400.000000,service1
136.511560,136.505000,136.505000,136.505000,136.511560,6560400.000000,service1
136.545560,136.539000,136.539000,136.539000,136.545560,6560400.000000,service1
136.596560,136.590000,136.590000,136.590000,136.596560,6560400.000000,service1
136.625560,136.619000,136.619000,136.619000,136.625560,6560400.000000,service1
136.636560,136.630000,136.630000,136.630000,136.636560,6560400.000000,service1
136.659560,136.653000,136.653000,136.653000,136.659560,6560400.000000,service1
136.706560,136.700000,136.700000,136.700000,136.706560,6560400.000000,service1
136.796560,136.790000,136.790000,136.790000,136.796560,6560400.000000,service1
136.856560,136.850000,136.850000,136.850000,136.856560,6560400.000000,service1
136.869560,136.863000,136.863000,136.863000,136.869560,6560400.000000,service1
136.901560,136.895000,136.895000,136.895000,136.901560,6560400.000000,service1
136.942560,136.936000,136.936000,136.936000,136.942560,6560400.000000,service1
136.984560,136.978000,136.978000,136.978000,136.984560,6560400.000000,service1
137.158560,137.152000,137.152000,137.152000,137.158560,6560400.000000,service1
137.222560,137.216000,137.216000,137.216000,137.222560,6560400.000000,service1
137.233560,137.227000,137.227000,137.227000,137.233560,6560400.000000,service1
137.279560,137.273000,137.273000,137.273000,137.279560,6560400.000000,service1
137.304560,137.298000,137.298000,137.298000,137.304560,6560400.000000,service1
137.374560,137.368000,137.368000,137.368000,137.374560,6560400.000000,service1
137.388560,137.382000,137.382000,137.382000,137.388560,6560400.000000,service1
137.469121,137.457000,137.457000,137.457000,137.469121,6560400.000000,service1
137.470121,137.458000,137.458000,137.458000,137.470121,6560400.000000,service1
137.528560,137.522000,137.522000,137.522000,137.528560,6560400.000000,service1
137.558560,137.552000,137.552000,137.552000,137.558560,6560400.000000,service1
137.654560,137.648000,137.648000,137.648000,137.654560,6560400.000000,service1
137.725560,137.719000,137.719000,137.719000,137.725560,6560400.000000,service1
137.745560,137.739000,137.739000,137.739000,137.745560,6560400.000000,service1
137.752560,137.746000,137.746000,137.746000,137.752560,6560400.000000,service1
137.769560,137.763000,137.763000,137.763000,137.769560,6560400.000000,service1
137.872121,137.862000,137.862000,137.862000,137.872121,6560400.000000,service1
137.875121,137.865000,137.865000,137.865000,137.875121,6560400.000000,service1
137.909560,137.903000,137.903000,137.903000,137.909560,6560400.000000,service1
137.920560,137.914000,137.914000,137.914000,137.920560,6560400.000000,service1
137.952560,137.946000,137.946000,137.946000,137.952560,6560400.000000,service1
137.966560,137.960000,137.960000,137.960000,137.966560,6560400.000000,service1
138.005560,137.999000,137.999000,137.999000,138.005560,6560400.000000,service1
138.163560,138.157000,138.157000,138.157000,138.163560,6560400.000000,service1
138.241181,138.229000,138.229000,138.229000,138.241181,6560400.000000,service1
138.243181,138.230000,138.230000,138.230000,138.243181,6560400.000000,service1
138.248681,138.241000,138.241000,138.241000,138.248681,6560400.000000,service1
138.260560,138.254000,138.254000,138.254000,138.260560,6560400.000000,service1
138.284560,138.278000,138.278000,138.278000,138.284560,6560400.000000,service1
138.311560,138.305000,138.305000,138.305000,138.311560,6560400.000000,service1
138.328560,138.322000,138.322000,138.322000,138.328560,6560400.000000,service1
138.360560,138.354000,138.354000,138.354000,138.360560,6560400.000000,service1
138.400560,138.394000,138.394000,138.394000,138.400560,6560400.000000,service1
138.456560,138.450000,138.450000,138.450000,138.456560,6560400.000000,service1
138.590560,138.584000,138.584000,138.584000,138.590560,6560400.000000,service1
138.602560,138.596000,138.596000,138.596000,138.602560,6560400.000000,service1
138.610560,138.604000,138.604000,138.604000,138.610560,6560400.000000,service1
138.626560,138.620000,138.620000,138.620000,138.626560,6560400.000000,service1
138.638560,138.632000,138.632000,138.632000,138.638560,6560400.000000,service1
138.679560,138.673000,138.673000,138.673000,138.679560,6560400.000000,service1
138.704121,138.694000,138.694000,138.694000,138.704121,6560400.000000,service1
138.707242,138.697000,138.697000,138.697000,138.707242,6560400.000000,service1
138.713681,138.707000,138.707000,138.707000,138.713681,6560400.000000,service1
138.870560,138.864000,138.864000,138.864000,138.870560,6560400.000000,service1
138.917560,138.911000,138.911000,138.911000,138.917560,6560400.000000,service1
138.931560,138.925000,138.925000,138.925000,138.931560,6560400.000000,service1
139.156560,139.150000,139.150000,139.150000,139.156560,6560400.000000,service1
139.226560,139.220000,139.220000,139.220000,139.226560,6560400.000000,service1
139.301560,139.295000,139.295000,139.295000,139.301560,6560400.000000,service1
139.346560,139.340000,139.340000,139.340000,139.346560,6560400.000000,service1
139.375560,139.369000,139.369000,139.369000,139.375560,6560400.000000,service1
139.479560,139.473000,139.473000,139.473000,139.479560,6560400.000000,service1
139.531560,139.525000,139.525000,139.525000,139.531560,6560400.000000,service1
139.548560,139.542000,139.542000,139.542000,139.548560,6560400.000000,service1
139.589560,139.583000,139.583000,139.583000,139.589560,6560400.000000,service1
139.612121,139.604000,139.604000,139.604000,139.612121,6560400.000000,service1
139.617121,139.609000,139.609000,139.609000,139.617121,6560400.000000,service1
139.639560,139.633000,139.633000,139.633000,139.639560,6560400.000000,service1
139.666560,139.660000,139.660000,139.660000,139.666560,6560400.000000,service1
139.682560,139.676000,139.676000,139.676000,139.682560,6560400.000000,service1
139.718560,139.712000,139.712000,139.712000,139.718560,6560400.000000,service1
139.796560,139.790000,139.790000,139.790000,139.796560,6560400.000000,service1
139.846560,139.840000,139.840000,139.840000,139.846560,6560400.000000,service1
139.890121,139.877000,139.877000,139.877000,139.890121,6560400.000000,service1
139.890121,139.877000,139.877000,139.877000,139.890121,6560400.000000,service1
139.907121,139.895000,139.895000,139.895000,139.907121,6560400.000000,service1
139.908121,139.896000,139.896000,139.896000,139.908121,6560400.000000,service1
139.962560,139.956000,139.956000,139.956000,139.962560,6560400.000000,service1
139.991560,139.985000,139.985000,139.985000,139.991560,6560400.000000,service1
140.161560,140.155000,140.155000,140.155000,140.161560,6560400.000000,service1
140.170560,140.164000,140.164000,140.164000,140.170560,6560400.000000,service1
140.302560,140.296000,140.296000,140.296000,140.302560,6560400.000000,service1
140.346560,140.340000,140.340000,140.340000,140.346560,6560400.000000,service1
140.376121,140.368000,140.368000,140.368000,140.376121,6560400.000000,service1
140.381121,140.373000,140.373000,140.373000,140.381121,6560400.000000,service1
140.411560,140.405000,140.405000,140.405000,140.411560,6560400.000000,service1
