2021/04/09 07:20:37  [*] Waiting for messages. To exit press CTRL+C
2021/04/09 07:20:50 EndReqLog S2_reprodcalib_3 10000001 1617952850296681451 3307921 3301271 0 0 scenario2
2021/04/09 07:20:53 EndReqLog S2_reprodcalib_3 10000001 1617952853296855505 3171685 3170042 0 1 scenario2
2021/04/09 07:20:56 EndReqLog S2_reprodcalib_3 10000001 1617952856297237148 3192275 3190511 0 2 scenario2
2021/04/09 07:20:59 EndReqLog S2_reprodcalib_3 10000001 1617952859297628850 3367308 3365644 0 3 scenario2
2021/04/09 07:21:02 EndReqLog S2_reprodcalib_3 10000001 1617952862298141613 3555025 3552764 0 4 scenario2
2021/04/09 07:21:05 EndReqLog S2_reprodcalib_3 10000001 1617952865298131729 3507862 3506083 0 5 scenario2
2021/04/09 07:21:08 EndReqLog S2_reprodcalib_3 10000001 1617952868298775528 3439478 3437478 0 6 scenario2
2021/04/09 07:21:11 EndReqLog S2_reprodcalib_3 10000001 1617952871299292337 3764121 3762134 0 7 scenario2
2021/04/09 07:21:14 EndReqLog S2_reprodcalib_3 10000001 1617952874300736186 4874715 4872757 0 8 scenario2
2021/04/09 07:21:17 EndReqLog S2_reprodcalib_3 10000001 1617952877299646757 3671286 3669786 0 9 scenario2
2021/04/09 07:21:20 EndReqLog S2_reprodcalib_3 10000001 1617952880299826115 3470531 3467418 0 10 scenario2
2021/04/09 07:21:23 EndReqLog S2_reprodcalib_3 10000001 1617952883300676071 3473558 3471747 0 11 scenario2
2021/04/09 07:21:26 EndReqLog S2_reprodcalib_3 10000001 1617952886301371414 3616289 3614352 0 12 scenario2
2021/04/09 07:21:29 EndReqLog S2_reprodcalib_3 10000001 1617952889301417479 3664525 3662768 0 13 scenario2
2021/04/09 07:21:32 EndReqLog S2_reprodcalib_3 10000001 1617952892301773959 3453913 3452043 0 14 scenario2
2021/04/09 07:21:35 EndReqLog S2_reprodcalib_3 10000001 1617952895301855082 3560081 3558341 0 15 scenario2
2021/04/09 07:21:38 EndReqLog S2_reprodcalib_3 10000001 1617952898302288969 3454715 3453135 0 16 scenario2
2021/04/09 07:21:41 EndReqLog S2_reprodcalib_3 10000001 1617952901302666869 3498652 3496807 0 17 scenario2
2021/04/09 07:21:44 EndReqLog S2_reprodcalib_3 10000001 1617952904304406318 4841215 4838745 0 18 scenario2
