serviceName,nbIter,timestamp,totDurInServ,computeDur,parExec,totReqProcessed,scenario
S1_reprodcalib_4,70000001,0,26888067,26883105,0,0,scenario4
S1_reprodcalib_4,70000001,2995665152,22387151,22385407,1,1,scenario4
S1_reprodcalib_4,70000001,6001666304,28061855,28059929,1,2,scenario4
S1_reprodcalib_4,70000001,8997901312,23908033,23905999,1,3,scenario4
S1_reprodcalib_4,70000001,11996894464,22728988,22727185,1,4,scenario4
S1_reprodcalib_4,70000001,14996528640,22312385,22310613,1,5,scenario4
S1_reprodcalib_4,70000001,17998296064,23724501,23722803,1,6,scenario4
S1_reprodcalib_4,70000001,20998286080,23227248,23225067,1,7,scenario4
S1_reprodcalib_4,70000001,23997542400,22239884,22238124,1,8,scenario4
S1_reprodcalib_4,70000001,26998736640,23046607,23044817,1,9,scenario4
S1_reprodcalib_4,70000001,29998315008,22380256,22378794,1,10,scenario4
S1_reprodcalib_4,70000001,32998800640,22317998,22316252,1,11,scenario4
S1_reprodcalib_4,70000001,35999117312,22312590,22310905,1,12,scenario4
S1_reprodcalib_4,70000001,38999472896,22303759,22301940,1,13,scenario4
S1_reprodcalib_4,70000001,42000149504,22517225,22514088,1,14,scenario4
S1_reprodcalib_4,70000001,45001837568,23946828,23945057,1,15,scenario4
S1_reprodcalib_4,70000001,48001344000,23275674,23274120,1,16,scenario4
S1_reprodcalib_4,70000001,51000757248,22304143,22302328,1,17,scenario4
S1_reprodcalib_4,70000001,54001891328,23053290,23051566,1,18,scenario4
S1_reprodcalib_4,70000001,57002831104,23670808,23668935,1,19,scenario4
S1_reprodcalib_4,70000001,60003772928,24219122,24217301,1,20,scenario4
S1_reprodcalib_4,70000001,63002324480,22457194,22455345,1,21,scenario4
S1_reprodcalib_4,70000001,66002995456,22631129,22629303,1,22,scenario4
S1_reprodcalib_4,70000001,69002991104,22368557,22366774,1,23,scenario4
S1_reprodcalib_4,70000001,72003096576,22220355,22218609,1,24,scenario4
S1_reprodcalib_4,70000001,75007125504,25933641,25931962,1,25,scenario4
S1_reprodcalib_4,70000001,78005756672,24246011,24244097,1,26,scenario4
S1_reprodcalib_4,70000001,81004195584,22311536,22309462,1,27,scenario4
S1_reprodcalib_4,70000001,84010649856,28588649,28586910,1,28,scenario4
S1_reprodcalib_4,70000001,87006514176,24145773,24143861,1,29,scenario4
S1_reprodcalib_4,70000001,90005885952,23194755,23193012,1,30,scenario4
S1_reprodcalib_4,70000001,93005298176,22268001,22266260,1,31,scenario4
S1_reprodcalib_4,70000001,96005638144,22194509,22192491,0,32,scenario4
S1_reprodcalib_4,70000001,99006414592,22530645,22528964,1,33,scenario4
S1_reprodcalib_4,70000001,102006648576,22471220,22469580,1,34,scenario4
S1_reprodcalib_4,70000001,105006680832,22259502,22257611,1,35,scenario4
S1_reprodcalib_4,70000001,108007744768,22879282,22877563,1,36,scenario4
S1_reprodcalib_4,70000001,111007361536,22257281,22255336,1,37,scenario4
S1_reprodcalib_4,70000001,114007676672,22319977,22318161,1,38,scenario4
S1_reprodcalib_4,70000001,117010699008,24930604,24928907,1,39,scenario4
S1_reprodcalib_4,70000001,120010262272,24128932,24126939,1,40,scenario4
S1_reprodcalib_4,70000001,123012872448,26529836,26528057,1,41,scenario4
S1_reprodcalib_4,70000001,126012919296,26326741,26324812,1,42,scenario4
S1_reprodcalib_4,70000001,129010685696,23660771,23659044,1,43,scenario4
S1_reprodcalib_4,70000001,132016243968,28900483,28898638,0,44,scenario4
S1_reprodcalib_4,70000001,135009826816,22240063,22238283,1,45,scenario4
S1_reprodcalib_4,70000001,138010474752,22412408,22410532,1,46,scenario4
S1_reprodcalib_4,70000001,141011377152,23067566,23065541,1,47,scenario4
S1_reprodcalib_4,70000001,144011419648,22853729,22851926,1,48,scenario4
S1_reprodcalib_4,70000001,147014100736,25081502,25079691,1,49,scenario4
S1_reprodcalib_4,70000001,150016753920,27465783,27463852,1,50,scenario4
S1_reprodcalib_4,70000001,153011879936,22428349,22426572,1,51,scenario4
S1_reprodcalib_4,70000001,156012201472,22428146,22426396,1,52,scenario4
S1_reprodcalib_4,70000001,159015769344,25690466,25688677,1,53,scenario4
S1_reprodcalib_4,70000001,162014029056,23434855,23431911,1,54,scenario4
S1_reprodcalib_4,70000001,165014001664,23250301,23248497,1,55,scenario4
S1_reprodcalib_4,70000001,168014587136,23759866,23758014,0,56,scenario4
S1_reprodcalib_4,70000001,171013667328,22352651,22350877,1,57,scenario4
S1_reprodcalib_4,70000001,174015420416,23562617,23560850,1,58,scenario4
S1_reprodcalib_4,70000001,177020526592,28263202,28261379,1,59,scenario4
S1_reprodcalib_4,70000001,180014842368,22231682,22229943,1,60,scenario4
S1_reprodcalib_4,70000001,183015232512,22222383,22220664,1,61,scenario4
S1_reprodcalib_4,70000001,186018324224,24781563,24779290,1,62,scenario4
S1_reprodcalib_4,70000001,189016522496,22542177,22540567,1,63,scenario4
S1_reprodcalib_4,70000001,192016789248,22502957,22501169,1,64,scenario4
S1_reprodcalib_4,70000001,195017654784,22993252,22991343,1,65,scenario4
S1_reprodcalib_4,70000001,198018001408,23072556,23070878,1,66,scenario4
S1_reprodcalib_4,70000001,201024279296,28990529,28988871,1,67,scenario4
S1_reprodcalib_4,70000001,204018249984,22774530,22772564,0,68,scenario4
S1_reprodcalib_4,70000001,207018365952,22307737,22305566,1,69,scenario4
S1_reprodcalib_4,70000001,210018495488,22271749,22269484,1,70,scenario4
S1_reprodcalib_4,70000001,213018875392,22341885,22340237,1,71,scenario4
S1_reprodcalib_4,70000001,216019204864,22369361,22367291,1,72,scenario4
S1_reprodcalib_4,70000001,219023638784,26634359,26632443,1,73,scenario4
S1_reprodcalib_4,70000001,222019736576,22293207,22290100,1,74,scenario4
S1_reprodcalib_4,70000001,225020071424,22267282,22265546,1,75,scenario4
S1_reprodcalib_4,70000001,228023128576,25004638,25002720,1,76,scenario4
S1_reprodcalib_4,70000001,231022773504,24168139,24166246,1,77,scenario4
S1_reprodcalib_4,70000001,234023457536,24285395,24283150,1,78,scenario4
S1_reprodcalib_4,70000001,237022806016,23346943,23344964,1,79,scenario4
S1_reprodcalib_4,70000001,240022345728,22526778,22524775,0,80,scenario4
S1_reprodcalib_4,70000001,243023070720,23097531,23095845,1,81,scenario4
S1_reprodcalib_4,70000001,246023221504,22897739,22895981,1,82,scenario4
S1_reprodcalib_4,70000001,249023340288,22720403,22718802,1,83,scenario4
S1_reprodcalib_4,70000001,252023253504,22258090,22256359,1,84,scenario4
S1_reprodcalib_4,70000001,255023710208,22293898,22292082,1,85,scenario4
S1_reprodcalib_4,70000001,258027009792,25299864,25298138,1,86,scenario4
S1_reprodcalib_4,70000001,261024369664,22298685,22296627,1,87,scenario4
S1_reprodcalib_4,70000001,264024526080,22273153,22271548,1,88,scenario4
S1_reprodcalib_4,70000001,267025121536,22287423,22285390,1,89,scenario4
S1_reprodcalib_4,70000001,270026582272,23444719,23442870,1,90,scenario4
S1_reprodcalib_4,70000001,273025940992,22604082,22602434,1,91,scenario4
S1_reprodcalib_4,70000001,276026117376,22329613,22326144,0,92,scenario4
S1_reprodcalib_4,70000001,279027179008,23131935,23130085,1,93,scenario4
S1_reprodcalib_4,70000001,282027004928,22550749,22547735,1,94,scenario4
S1_reprodcalib_4,70000001,285027141888,22307704,22305963,1,95,scenario4
S1_reprodcalib_4,70000001,288028091392,23041072,23037522,1,96,scenario4
S1_reprodcalib_4,70000001,291029071872,23676292,23674310,1,97,scenario4
S1_reprodcalib_4,70000001,294029558528,23729504,23727690,1,98,scenario4
S1_reprodcalib_4,70000001,297031066368,24716944,24714694,1,99,scenario4
S2_reprodcalib_4,1000000,0,407910,401935,0,0,scenario4
S2_reprodcalib_4,1000000,2995265536,359638,357997,0,1,scenario4
S2_reprodcalib_4,1000000,6001214720,340710,339067,0,2,scenario4
S2_reprodcalib_4,1000000,8997748736,471626,468903,0,3,scenario4
S2_reprodcalib_4,1000000,11996477952,328672,327015,0,4,scenario4
S2_reprodcalib_4,1000000,14996027136,328597,327018,0,5,scenario4
S2_reprodcalib_4,1000000,17997817344,327347,325615,0,6,scenario4
S2_reprodcalib_4,1000000,20998103296,451013,448247,0,7,scenario4
S2_reprodcalib_4,1000000,23997110016,329088,327404,0,8,scenario4
S2_reprodcalib_4,1000000,26998660608,594454,591476,0,9,scenario4
S2_reprodcalib_4,1000000,29997722880,348729,345607,0,10,scenario4
S2_reprodcalib_4,1000000,32998278400,327737,325681,0,11,scenario4
S2_reprodcalib_4,1000000,35998956800,534639,531806,0,12,scenario4
S2_reprodcalib_4,1000000,38999123456,339487,337942,0,13,scenario4
S2_reprodcalib_4,1000000,41999866368,451147,448468,0,14,scenario4
S2_reprodcalib_4,1000000,45001424640,340473,338907,0,15,scenario4
S2_reprodcalib_4,1000000,48000952064,390936,389225,0,16,scenario4
S2_reprodcalib_4,1000000,51000396032,385914,384130,0,17,scenario4
S2_reprodcalib_4,1000000,54001711360,455973,452931,0,18,scenario4
S2_reprodcalib_4,1000000,57002527488,488581,486734,0,19,scenario4
S2_reprodcalib_4,1000000,60003422464,385409,383545,0,20,scenario4
S2_reprodcalib_4,1000000,63002166272,502503,499610,0,21,scenario4
S2_reprodcalib_4,1000000,66002945280,536681,533642,0,22,scenario4
S2_reprodcalib_4,1000000,69002637824,423194,421627,0,23,scenario4
S2_reprodcalib_4,1000000,72002789632,387260,385436,0,24,scenario4
S2_reprodcalib_4,1000000,75006788096,387659,385898,0,25,scenario4
S2_reprodcalib_4,1000000,78005386496,390002,388207,0,26,scenario4
S2_reprodcalib_4,1000000,81003905024,385192,383499,0,27,scenario4
S2_reprodcalib_4,1000000,84010418432,452628,450575,0,28,scenario4
S2_reprodcalib_4,1000000,87006219776,427943,426151,0,29,scenario4
S2_reprodcalib_4,1000000,90005657344,473493,470661,0,30,scenario4
S2_reprodcalib_4,1000000,93004901632,413359,411635,0,31,scenario4
S2_reprodcalib_4,1000000,96005553920,532789,529660,0,32,scenario4
S2_reprodcalib_4,1000000,99006260736,452818,449922,0,33,scenario4
S2_reprodcalib_4,1000000,102006526208,576161,573236,0,34,scenario4
S2_reprodcalib_4,1000000,105006634496,570157,567228,0,35,scenario4
S2_reprodcalib_4,1000000,108007577856,517948,514987,0,36,scenario4
S2_reprodcalib_4,1000000,111007194112,418693,417001,0,37,scenario4
S2_reprodcalib_4,1000000,114007327232,386482,384599,0,38,scenario4
S2_reprodcalib_4,1000000,117010551040,554204,552364,0,39,scenario4
S2_reprodcalib_4,1000000,120009997568,406352,404469,0,40,scenario4
S2_reprodcalib_4,1000000,123012405248,372691,371088,0,41,scenario4
S2_reprodcalib_4,1000000,126012561408,385035,383376,0,42,scenario4
S2_reprodcalib_4,1000000,129010559744,611326,608560,0,43,scenario4
S2_reprodcalib_4,1000000,132016038912,469528,466502,0,44,scenario4
S2_reprodcalib_4,1000000,135009768448,539117,536197,0,45,scenario4
S2_reprodcalib_4,1000000,138010086144,382827,381319,0,46,scenario4
S2_reprodcalib_4,1000000,141011081472,405273,403595,0,47,scenario4
S2_reprodcalib_4,1000000,144011139840,474292,472427,0,48,scenario4
S2_reprodcalib_4,1000000,147013823488,416295,414563,0,49,scenario4
S2_reprodcalib_4,1000000,150016356352,350963,349162,0,50,scenario4
S2_reprodcalib_4,1000000,153011721984,508464,505574,0,51,scenario4
S2_reprodcalib_4,1000000,156011881472,386293,384406,0,52,scenario4
S2_reprodcalib_4,1000000,159015481856,432125,430354,0,53,scenario4
S2_reprodcalib_4,1000000,162013563136,383298,381861,0,54,scenario4
S2_reprodcalib_4,1000000,165013690624,387046,385313,0,55,scenario4
S2_reprodcalib_4,1000000,168014178560,381853,380300,0,56,scenario4
S2_reprodcalib_4,1000000,171013308672,423950,422302,0,57,scenario4
S2_reprodcalib_4,1000000,174015042048,403106,401298,0,58,scenario4
S2_reprodcalib_4,1000000,177020132096,351350,349546,0,59,scenario4
S2_reprodcalib_4,1000000,180014522368,410115,408291,0,60,scenario4
S2_reprodcalib_4,1000000,183014831872,461109,452671,0,61,scenario4
S2_reprodcalib_4,1000000,186018139904,503020,500105,0,62,scenario4
S2_reprodcalib_4,1000000,189016072704,381580,380175,0,63,scenario4
S2_reprodcalib_4,1000000,192016420096,411905,410128,0,64,scenario4
S2_reprodcalib_4,1000000,195017377280,425133,423429,0,65,scenario4
S2_reprodcalib_4,1000000,198017761280,509498,506559,0,66,scenario4
S2_reprodcalib_4,1000000,201023974912,477421,474640,0,67,scenario4
S2_reprodcalib_4,1000000,204018087936,502397,499345,0,68,scenario4
S2_reprodcalib_4,1000000,207018062336,385779,384013,0,69,scenario4
S2_reprodcalib_4,1000000,210018194944,424215,422405,0,70,scenario4
S2_reprodcalib_4,1000000,213018348800,400101,398326,0,71,scenario4
S2_reprodcalib_4,1000000,216018820352,363597,361735,0,72,scenario4
S2_reprodcalib_4,1000000,219023286784,362655,360991,0,73,scenario4
S2_reprodcalib_4,1000000,222019333376,384146,382613,0,74,scenario4
S2_reprodcalib_4,1000000,225019675136,350618,348912,0,75,scenario4
S2_reprodcalib_4,1000000,228022727680,418145,414847,0,76,scenario4
S2_reprodcalib_4,1000000,231022391552,414156,410014,0,77,scenario4
S2_reprodcalib_4,1000000,234023389952,501930,498543,0,78,scenario4
S2_reprodcalib_4,1000000,237022705408,518173,515135,0,79,scenario4
S2_reprodcalib_4,1000000,240022008576,384249,382532,0,80,scenario4
S2_reprodcalib_4,1000000,243022849792,433185,431630,0,81,scenario4
S2_reprodcalib_4,1000000,246023098624,468536,465513,0,82,scenario4
S2_reprodcalib_4,1000000,249023029504,585476,583239,0,83,scenario4
S2_reprodcalib_4,1000000,252022904576,384620,382714,0,84,scenario4
S2_reprodcalib_4,1000000,255023371520,385800,384071,0,85,scenario4
S2_reprodcalib_4,1000000,258026825216,534706,531889,0,86,scenario4
S2_reprodcalib_4,1000000,261024105984,435716,433987,0,87,scenario4
S2_reprodcalib_4,1000000,264024148480,393105,391411,0,88,scenario4
S2_reprodcalib_4,1000000,267025054208,526637,523543,0,89,scenario4
S2_reprodcalib_4,1000000,270026170368,352583,350753,0,90,scenario4
S2_reprodcalib_4,1000000,273025434624,349317,347439,0,91,scenario4
S2_reprodcalib_4,1000000,276025787392,380046,378093,0,92,scenario4
S2_reprodcalib_4,1000000,279026842368,377637,375919,0,93,scenario4
S2_reprodcalib_4,1000000,282026816768,552030,549248,0,94,scenario4
S2_reprodcalib_4,1000000,285026988032,582406,580632,0,95,scenario4
S2_reprodcalib_4,1000000,288027683840,391556,388451,0,96,scenario4
S2_reprodcalib_4,1000000,291028610560,346319,344862,0,97,scenario4
S2_reprodcalib_4,1000000,294029202688,384229,370629,0,98,scenario4
S2_reprodcalib_4,1000000,297030792704,408235,406326,0,99,scenario4
