2021/04/09 08:16:34  [*] Waiting for messages. To exit press CTRL+C
2021/04/09 08:16:48 EndReqLog S1_reprodcalib_1 90000001 1617956208925198292 32002321 31997659 1 0 scenario4
2021/04/09 08:16:51 EndReqLog S1_reprodcalib_1 90000001 1617956211922091511 28785342 28783266 1 1 scenario4
2021/04/09 08:16:54 EndReqLog S1_reprodcalib_1 90000001 1617956214927028913 33276473 33271200 1 2 scenario4
2021/04/09 08:16:57 EndReqLog S1_reprodcalib_1 90000001 1617956217926738870 32783780 32779124 1 3 scenario4
2021/04/09 08:17:00 EndReqLog S1_reprodcalib_1 90000001 1617956220938561018 44223630 44219385 1 4 scenario4
2021/04/09 08:17:03 EndReqLog S1_reprodcalib_1 90000001 1617956223923494548 28839534 28836706 1 5 scenario4
2021/04/09 08:17:06 EndReqLog S1_reprodcalib_1 90000001 1617956226923922723 28767182 28764991 1 6 scenario4
2021/04/09 08:17:09 EndReqLog S1_reprodcalib_1 90000001 1617956229928022844 32647415 32645037 1 7 scenario4
2021/04/09 08:17:12 EndReqLog S1_reprodcalib_1 90000001 1617956232924098421 28510222 28507980 1 8 scenario4
2021/04/09 08:17:15 EndReqLog S1_reprodcalib_1 90000001 1617956235925343065 29331312 29329107 1 9 scenario4
2021/04/09 08:17:18 EndReqLog S1_reprodcalib_1 90000001 1617956238924791032 28550547 28548731 1 10 scenario4
2021/04/09 08:17:21 EndReqLog S1_reprodcalib_1 90000001 1617956241927504182 30708199 30705639 1 11 scenario4
2021/04/09 08:17:24 EndReqLog S1_reprodcalib_1 90000001 1617956244927782990 30652841 30649450 1 12 scenario4
2021/04/09 08:17:27 EndReqLog S1_reprodcalib_1 90000001 1617956247925743947 28544336 28542319 1 13 scenario4
2021/04/09 08:17:30 EndReqLog S1_reprodcalib_1 90000001 1617956250927315878 29559906 29556511 1 14 scenario4
2021/04/09 08:17:33 EndReqLog S1_reprodcalib_1 90000001 1617956253927676652 29635112 29631723 1 15 scenario4
2021/04/09 08:17:36 EndReqLog S1_reprodcalib_1 90000001 1617956256927035033 28649425 28646152 1 16 scenario4
2021/04/09 08:17:39 EndReqLog S1_reprodcalib_1 90000001 1617956259927359278 28639342 28636030 1 17 scenario4
2021/04/09 08:17:42 EndReqLog S1_reprodcalib_1 90000001 1617956262927817848 28792800 28789871 1 18 scenario4
2021/04/09 08:17:45 EndReqLog S1_reprodcalib_1 90000001 1617956265931317672 32050216 32046831 1 19 scenario4
2021/04/09 08:17:48 EndReqLog S1_reprodcalib_1 90000001 1617956268927963427 28528198 28526170 1 20 scenario4
2021/04/09 08:17:51 EndReqLog S1_reprodcalib_1 90000001 1617956271932110388 32363877 32362185 1 21 scenario4
2021/04/09 08:17:54 EndReqLog S1_reprodcalib_1 90000001 1617956274930241399 30019692 30016407 1 22 scenario4
2021/04/09 08:17:57 EndReqLog S1_reprodcalib_1 90000001 1617956277928939945 28507892 28506152 1 23 scenario4
2021/04/09 08:18:00 EndReqLog S1_reprodcalib_1 90000001 1617956280931002026 30201365 30199358 1 24 scenario4
2021/04/09 08:18:03 EndReqLog S1_reprodcalib_1 90000001 1617956283931336267 30285329 30283283 1 25 scenario4
