serviceName,nbIter,timestamp,totDurInServ,computeDur,parExec,totReqProcessed,scenario
S1_testm_1,1,0,9213,2911,0,0,scenario1
S1_testm_1,1,13219328,2384,463,0,1,scenario1
S1_testm_1,1,40726272,2059,371,0,2,scenario1
S1_testm_1,1,282896384,2375,408,0,3,scenario1
S1_testm_1,1,432191232,2384,433,0,4,scenario1
S1_testm_1,1,771671296,2260,410,0,5,scenario1
S1_testm_1,1,830962176,2320,433,0,6,scenario1
S1_testm_1,1,1251480832,2197,398,0,7,scenario1
S1_testm_1,1,1313848832,2312,403,0,8,scenario1
S1_testm_1,1,1474198528,4453,797,0,9,scenario1
S1_testm_1,1,1776554496,2769,494,0,10,scenario1
S1_testm_1,1,1947916544,9139,553,0,11,scenario1
S1_testm_1,1,1994234880,2303,395,0,12,scenario1
S1_testm_1,1,2439636736,2146,386,0,13,scenario1
S1_testm_1,1,2441762560,2317,424,0,14,scenario1
S1_testm_1,1,2804157952,2159,398,0,15,scenario1
S1_testm_1,1,2839485696,2151,385,0,16,scenario1
S1_testm_1,1,3068869632,2246,396,0,17,scenario1
S1_testm_1,1,3151023360,2636,502,0,18,scenario1
S1_testm_1,1,3439134464,1699,297,0,19,scenario1
S1_testm_1,1,3552333824,1690,329,0,20,scenario1
S1_testm_1,1,3682647040,1658,292,0,21,scenario1
S1_testm_1,1,3860018688,4137,753,0,22,scenario1
S1_testm_1,1,3913350912,1697,295,0,23,scenario1
S1_testm_1,1,3958692864,13743,340,0,24,scenario1
S1_testm_1,1,4009821440,2031,396,0,25,scenario1
S1_testm_1,1,4242381312,1720,325,0,26,scenario1
S1_testm_1,1,4329577472,4303,740,0,27,scenario1
S1_testm_1,1,4752884992,1944,361,0,28,scenario1
S1_testm_1,1,4763187456,2161,369,0,29,scenario1
S1_testm_1,1,4792529408,2048,375,0,30,scenario1
S1_testm_1,1,4900883712,2091,379,0,31,scenario1
S1_testm_1,1,4911158528,2165,408,0,32,scenario1
S1_testm_1,1,4941643776,4280,780,0,33,scenario1
S1_testm_1,1,5253818624,2458,499,0,34,scenario1
