serviceName,nbIter,timestamp,totDurInServ,computeDur,parExec,totReqProcessed,scenario
S1_reprodscen1_3,76000001,0,26474284,26470019,0,0,scenario1
S1_reprodscen1_3,76000001,55096064,54960189,54958930,2,1,scenario1
S1_reprodscen1_3,76000001,55169280,26289522,26288457,2,1,scenario1
S1_reprodscen1_3,76000001,282814720,26333480,26331981,1,3,scenario1
S1_reprodscen1_3,76000001,431230208,25900940,25899315,1,4,scenario1
S1_reprodscen1_3,76000001,769233408,24404774,24403272,1,5,scenario1
S1_reprodscen1_3,76000001,832490240,28490149,28488587,1,6,scenario1
S1_reprodscen1_3,76000001,1248872448,24635888,24634476,1,7,scenario1
S1_reprodscen1_3,76000001,1310798592,24105299,24103852,0,8,scenario1
S1_reprodscen1_3,76000001,1473131520,26484039,26482408,1,9,scenario1
S1_reprodscen1_3,76000001,1778699264,29435727,29432862,1,10,scenario1
S1_reprodscen1_3,76000001,1944599296,24278809,24277372,1,11,scenario1
S1_reprodscen1_3,76000001,1991893504,25470656,25469152,1,12,scenario1
S1_reprodscen1_3,76000001,2465131008,53258142,53256627,2,13,scenario1
S1_reprodscen1_3,76000001,2465223680,26281800,26280598,2,13,scenario1
S1_reprodscen1_3,76000001,2801004288,24629285,24627768,1,15,scenario1
S1_reprodscen1_3,76000001,2838530560,26957470,26955819,1,16,scenario1
S1_reprodscen1_3,76000001,3065163776,24222438,24221047,1,17,scenario1
S1_reprodscen1_3,76000001,3149342208,26140933,26139300,1,18,scenario1
S1_reprodscen1_3,76000001,3437727488,26378207,26376625,1,19,scenario1
S1_reprodscen1_3,76000001,3548609536,24221906,24220318,1,20,scenario1
S1_reprodscen1_3,76000001,3684966400,30117712,30116024,1,21,scenario1
S1_reprodscen1_3,76000001,3856888576,24737555,24736073,1,22,scenario1
S1_reprodscen1_3,76000001,3912101888,26763891,26762487,1,23,scenario1
S1_reprodscen1_3,76000001,3957881600,27196952,27195400,1,24,scenario1
S1_reprodscen1_3,76000001,4008187392,26159885,26158295,1,25,scenario1
S1_reprodscen1_3,76000001,4242411776,28416760,28415015,1,26,scenario1
S1_reprodscen1_3,76000001,4327292928,25881067,25879403,1,27,scenario1
S1_reprodscen1_3,76000001,4809109760,84423056,84421565,3,28,scenario1
S1_reprodscen1_3,76000001,4809201408,56734351,56733124,3,28,scenario1
S1_reprodscen1_3,76000001,4809267456,30121770,30120809,3,28,scenario1
S1_reprodscen1_3,76000001,4953255424,80545501,80543914,3,31,scenario1
S1_reprodscen1_3,76000001,4953346304,53479716,53478653,3,31,scenario1
S1_reprodscen1_3,76000001,4953440768,28396472,28395546,3,31,scenario1
S1_reprodscen1_3,76000001,5253357056,28384358,28382641,1,34,scenario1
S1_reprodscen1_3,76000001,5835195904,27924196,27922726,1,35,scenario1
S1_reprodscen1_3,76000001,6140943104,24302871,24301475,1,36,scenario1
S1_reprodscen1_3,76000001,6179912192,28151215,28149680,1,37,scenario1
S1_reprodscen1_3,76000001,6209250048,24078362,24076989,1,38,scenario1
S1_reprodscen1_3,76000001,6274545664,56297230,56295706,2,39,scenario1
S1_reprodscen1_3,76000001,6274670336,28991206,28990066,2,39,scenario1
S1_reprodscen1_3,76000001,6392481536,24755045,24753633,1,41,scenario1
S1_reprodscen1_3,76000001,6567768320,33294432,33291412,1,42,scenario1
S1_reprodscen1_3,76000001,6770721024,52263896,52261083,2,43,scenario1
S1_reprodscen1_3,76000001,6770811136,26723794,26722617,2,43,scenario1
S1_reprodscen1_3,76000001,6840557824,24585880,24584389,1,45,scenario1
S1_reprodscen1_3,76000001,7064055808,51971373,51969828,2,46,scenario1
S1_reprodscen1_3,76000001,7064146688,24829445,24828242,2,46,scenario1
S1_reprodscen1_3,76000001,7124819456,27188882,27187503,1,48,scenario1
S1_reprodscen1_3,76000001,7425223168,52523943,52522285,2,49,scenario1
S1_reprodscen1_3,76000001,7425304832,26797694,26796467,2,49,scenario1
S1_reprodscen1_3,76000001,7485507328,28361218,28359535,1,51,scenario1
S1_reprodscen1_3,76000001,7722988032,26398083,26396466,1,52,scenario1
S1_reprodscen1_3,76000001,7857892352,24089069,24087676,1,53,scenario1
S1_reprodscen1_3,76000001,8223100928,111103910,111102359,4,54,scenario1
S1_reprodscen1_3,76000001,8223186176,83237768,83236514,4,54,scenario1
S1_reprodscen1_3,76000001,8223302656,55218667,55217496,4,54,scenario1
S1_reprodscen1_3,76000001,8223379968,28135341,28134195,4,54,scenario1
S1_reprodscen1_3,76000001,8366198784,51378953,51377489,2,58,scenario1
S1_reprodscen1_3,76000001,8366281472,26613735,26612499,2,58,scenario1
S1_reprodscen1_3,76000001,8469616128,53080662,53079325,2,60,scenario1
S1_reprodscen1_3,76000001,8469692928,25909260,25908134,2,60,scenario1
S1_reprodscen1_3,76000001,8510699520,26863561,26862217,1,62,scenario1
S1_reprodscen1_3,76000001,8716564480,26440745,26439192,1,63,scenario1
S1_reprodscen1_3,76000001,8757150464,26846832,26845456,1,64,scenario1
S1_reprodscen1_3,76000001,8848302848,25807523,25806108,1,65,scenario1
S1_reprodscen1_3,76000001,8899111680,25491859,25490419,1,66,scenario1
S1_reprodscen1_3,76000001,9163710720,28783925,28782335,1,67,scenario1
S1_reprodscen1_3,76000001,9255407360,24324485,24322904,1,68,scenario1
S1_reprodscen1_3,76000001,9361111296,49736633,49735258,2,69,scenario1
S1_reprodscen1_3,76000001,9361188864,24118367,24117245,2,69,scenario1
S1_reprodscen1_3,76000001,9425499136,53519162,53517600,2,71,scenario1
S1_reprodscen1_3,76000001,9425595904,26773070,26771906,2,71,scenario1
S1_reprodscen1_3,76000001,9565601792,52002775,52000332,2,73,scenario1
S1_reprodscen1_3,76000001,9565707264,25297691,25296557,2,73,scenario1
S1_reprodscen1_3,76000001,9757966592,102785032,102783456,4,75,scenario1
S1_reprodscen1_3,76000001,9758074112,76872115,76870946,4,75,scenario1
S1_reprodscen1_3,76000001,9758139648,52264692,52263758,4,75,scenario1
S1_reprodscen1_3,76000001,9758214656,26011245,26010264,4,75,scenario1
S1_reprodscen1_3,76000001,9867719168,53666769,53665348,2,79,scenario1
S1_reprodscen1_3,76000001,9867822336,25033608,25032541,2,79,scenario1
S1_reprodscen1_3,76000001,9933360384,27792694,27791209,1,81,scenario1
S1_reprodscen1_3,76000001,10189718528,24932766,24931341,1,82,scenario1
S1_reprodscen1_3,76000001,10334697216,26622528,26620793,1,83,scenario1
S1_reprodscen1_3,76000001,10435800832,83324682,83323321,3,84,scenario1
S1_reprodscen1_3,76000001,10435905792,56077204,56075954,3,84,scenario1
S1_reprodscen1_3,76000001,10436000256,29308971,29307738,3,84,scenario1
S1_reprodscen1_3,76000001,10857444352,24401799,24400349,1,87,scenario1
S1_reprodscen1_3,76000001,10908862720,24244969,24242220,1,88,scenario1
S1_reprodscen1_3,76000001,11024876032,52182645,52181171,2,89,scenario1
S1_reprodscen1_3,76000001,11024986880,25265844,25264676,2,89,scenario1
S1_reprodscen1_3,76000001,11162541824,105349591,105347981,4,91,scenario1
S1_reprodscen1_3,76000001,11162656512,78786825,78785613,4,91,scenario1
S1_reprodscen1_3,76000001,11162745856,51901349,51900286,4,91,scenario1
S1_reprodscen1_3,76000001,11162824448,25789864,25789027,4,91,scenario1
S1_reprodscen1_3,76000001,11436599808,24644350,24642738,1,95,scenario1
S1_reprodscen1_3,76000001,11507855616,51618501,51616985,2,96,scenario1
