serviceName,nbIter,timestamp,totDurInServ,computeDur,parExec,totReqProcessed,scenario
S1_reprodscen1_1,20000001,0,6699150,6693825,0,0,scenario1
S1_reprodscen1_1,20000001,12547584,6345481,6343963,0,1,scenario1
S1_reprodscen1_1,20000001,39769344,6646909,6645086,0,2,scenario1
S1_reprodscen1_1,20000001,283153664,7520814,7518667,0,3,scenario1
S1_reprodscen1_1,20000001,431965952,7188757,7186977,0,4,scenario1
S1_reprodscen1_1,20000001,771237888,6980182,6978557,0,5,scenario1
S1_reprodscen1_1,20000001,829995264,6666631,6664853,0,6,scenario1
S1_reprodscen1_1,20000001,1251202304,7212888,7209546,0,7,scenario1
S1_reprodscen1_1,20000001,1313333248,7237987,7236245,0,8,scenario1
S1_reprodscen1_1,20000001,1473092352,6772742,6770967,0,9,scenario1
S1_reprodscen1_1,20000001,1775467776,6611226,6609341,0,10,scenario1
S1_reprodscen1_1,20000001,1946673408,6680066,6678407,0,11,scenario1
S1_reprodscen1_1,20000001,1993115648,7003961,7002187,0,12,scenario1
S1_reprodscen1_1,20000001,2439048960,7338843,7335802,0,13,scenario1
S1_reprodscen1_1,20000001,2446434304,7234716,7226380,0,13,scenario1
S1_reprodscen1_1,20000001,2803454208,7197547,7194848,0,15,scenario1
S1_reprodscen1_1,20000001,2838593792,7080567,7078687,0,16,scenario1
S1_reprodscen1_1,20000001,3068147200,7216167,7213768,0,17,scenario1
S1_reprodscen1_1,20000001,3150338048,7232485,7230501,0,18,scenario1
S1_reprodscen1_1,20000001,3438659840,7122995,7119377,0,19,scenario1
S1_reprodscen1_1,20000001,3551588864,6869709,6867910,0,20,scenario1
S1_reprodscen1_1,20000001,3682089472,7198841,7197090,0,21,scenario1
S1_reprodscen1_1,20000001,3860045568,7468428,7465055,0,22,scenario1
S1_reprodscen1_1,20000001,3912459008,6644171,6642517,0,23,scenario1
S1_reprodscen1_1,20000001,3958034688,6924770,6922997,0,24,scenario1
S1_reprodscen1_1,20000001,4009952000,7429485,7427601,0,25,scenario1
S1_reprodscen1_1,20000001,4241839616,7091114,7088099,0,26,scenario1
S1_reprodscen1_1,20000001,4329074432,7048592,7046627,0,27,scenario1
S1_reprodscen1_1,20000001,4752096768,6739990,6735588,0,28,scenario1
S1_reprodscen1_1,20000001,4762979584,7468088,7466190,0,29,scenario1
S1_reprodscen1_1,20000001,4791826176,7022688,7020769,0,30,scenario1
S1_reprodscen1_1,20000001,4899617792,6631018,6629223,0,31,scenario1
S1_reprodscen1_1,20000001,4911343360,8058937,8056852,0,32,scenario1
S1_reprodscen1_1,20000001,4940310528,6843136,6841368,0,33,scenario1
S1_reprodscen1_1,20000001,5253116672,7376651,7374807,0,34,scenario1
S1_reprodscen1_1,20000001,5838673664,10489523,10487458,0,35,scenario1
