serviceName,nbIter,timestamp,totDurInServ,computeDur,parExec,totReqProcessed,scenario
S1_reprodscen1_1,74000001,0,139870917,139867174,3,0,scenario1
S1_reprodscen1_1,74000001,1180160,107730672,107685283,3,0,scenario1
S1_reprodscen1_1,74000001,2077952,53744680,53671344,3,0,scenario1
S1_reprodscen1_1,74000001,175618816,33006228,33004469,1,3,scenario1
S1_reprodscen1_1,74000001,322915072,31042568,31040741,1,4,scenario1
S1_reprodscen1_1,74000001,663086592,31587800,31584245,1,5,scenario1
S1_reprodscen1_1,74000001,716169984,25328736,25325965,1,6,scenario1
S1_reprodscen1_1,74000001,1138145024,27112826,27109654,1,7,scenario1
S1_reprodscen1_1,74000001,1202203904,28968886,28966577,0,8,scenario1
S1_reprodscen1_1,74000001,1357277184,23749180,23746415,1,9,scenario1
S1_reprodscen1_1,74000001,1661714944,25839536,25838090,1,10,scenario1
S1_reprodscen1_1,74000001,1831812096,24874171,24872630,1,11,scenario1
S1_reprodscen1_1,74000001,1877136128,23935460,23933907,1,12,scenario1
S1_reprodscen1_1,74000001,2352322560,53683408,53681787,2,13,scenario1
S1_reprodscen1_1,74000001,2352456448,26960203,26958113,2,13,scenario1
S1_reprodscen1_1,74000001,2689997056,26836844,26834757,1,15,scenario1
S1_reprodscen1_1,74000001,2724877568,26588805,26587159,1,16,scenario1
S1_reprodscen1_1,74000001,2956025600,28302598,28300363,1,17,scenario1
S1_reprodscen1_1,74000001,3037415936,27534043,27519815,1,18,scenario1
S1_reprodscen1_1,74000001,3321953792,23914254,23912721,1,19,scenario1
S1_reprodscen1_1,74000001,3434956544,23798211,23796775,1,20,scenario1
S1_reprodscen1_1,74000001,3566060288,24664088,24662483,1,21,scenario1
S1_reprodscen1_1,74000001,3743323136,24444676,24443289,1,22,scenario1
S1_reprodscen1_1,74000001,3796102144,23944529,23942907,1,23,scenario1
S1_reprodscen1_1,74000001,3842652928,25301615,25300139,1,24,scenario1
S1_reprodscen1_1,74000001,3892260864,23741764,23740152,1,25,scenario1
