serviceName,nbIter,timestamp,totDurInServ,computeDur,parExec,totReqProcessed,scenario
S1_reprodscen1_4,8000001,0,4034102,4028813,0,0,scenario1
S1_reprodscen1_4,8000001,11838208,2552595,2550647,0,1,scenario1
S1_reprodscen1_4,8000001,39237376,2613142,2610038,0,2,scenario1
S1_reprodscen1_4,8000001,281883136,2892374,2889455,0,3,scenario1
S1_reprodscen1_4,8000001,431197440,2784771,2781487,0,4,scenario1
S1_reprodscen1_4,8000001,770429184,2817518,2815721,0,5,scenario1
S1_reprodscen1_4,8000001,829641728,2761070,2759135,0,6,scenario1
S1_reprodscen1_4,8000001,1250208768,2885335,2882383,0,7,scenario1
S1_reprodscen1_4,8000001,1312557056,2999446,2997196,0,8,scenario1
S1_reprodscen1_4,8000001,1472697088,2774885,2773090,0,9,scenario1
S1_reprodscen1_4,8000001,1775190272,2799810,2796918,0,10,scenario1
S1_reprodscen1_4,8000001,1948454656,4836790,4834494,0,11,scenario1
S1_reprodscen1_4,8000001,1992953600,2998390,2996351,0,12,scenario1
S1_reprodscen1_4,8000001,2438433536,3109923,3108136,0,13,scenario1
S1_reprodscen1_4,8000001,2441657600,3024174,3016474,0,13,scenario1
S1_reprodscen1_4,8000001,2802621952,2736437,2734556,0,15,scenario1
S1_reprodscen1_4,8000001,2839707136,4438502,4436354,0,16,scenario1
S1_reprodscen1_4,8000001,3067684096,3106730,3103957,0,17,scenario1
S1_reprodscen1_4,8000001,3149827328,2733071,2731277,0,18,scenario1
S1_reprodscen1_4,8000001,3438180352,2746378,2744606,0,19,scenario1
S1_reprodscen1_4,8000001,3551812864,3026303,3022863,0,20,scenario1
S1_reprodscen1_4,8000001,3682047232,2806816,2804990,0,21,scenario1
S1_reprodscen1_4,8000001,3859355136,2799081,2797164,0,22,scenario1
S1_reprodscen1_4,8000001,3912679424,2866335,2864439,0,23,scenario1
S1_reprodscen1_4,8000001,3958318080,3116695,3113968,0,24,scenario1
S1_reprodscen1_4,8000001,4009356800,2792648,2790900,0,25,scenario1
S1_reprodscen1_4,8000001,4242050304,3047809,3043726,0,26,scenario1
S1_reprodscen1_4,8000001,4329099520,2864683,2861604,0,27,scenario1
S1_reprodscen1_4,8000001,4752522240,3048140,3045305,0,28,scenario1
S1_reprodscen1_4,8000001,4762306816,2722570,2721083,0,29,scenario1
S1_reprodscen1_4,8000001,4791742976,2735990,2734230,0,30,scenario1
S1_reprodscen1_4,8000001,4900208896,2738437,2736875,0,31,scenario1
S1_reprodscen1_4,8000001,4910347264,2778459,2776815,0,32,scenario1
S1_reprodscen1_4,8000001,4940697856,2796224,2794695,0,33,scenario1
S1_reprodscen1_4,8000001,5253189888,2908569,2906845,0,34,scenario1
S1_reprodscen1_4,8000001,5835300864,2686897,2685221,0,35,scenario1
S1_reprodscen1_4,8000001,6145177600,3029536,3027209,0,36,scenario1
S1_reprodscen1_4,8000001,6180182016,2691986,2690099,0,37,scenario1
S1_reprodscen1_4,8000001,6213638144,2775083,2773152,0,38,scenario1
S1_reprodscen1_4,8000001,6246911488,2679760,2678011,0,39,scenario1
S1_reprodscen1_4,8000001,6266631168,3234111,3232088,0,40,scenario1
