serviceName,nbIter,timestamp,totDurInServ,computeDur,parExec,totReqProcessed,scenario
S1_reprodcalib_2,80000001,0,35031526,35027993,1,0,scenario1
S1_reprodcalib_2,80000001,2995116032,29816436,29814298,1,1,scenario1
S1_reprodcalib_2,80000001,5999112448,33541580,33539333,1,2,scenario1
S1_reprodcalib_2,80000001,8992385280,26677632,26675918,1,3,scenario1
S1_reprodcalib_2,80000001,11992507136,26062321,26058896,1,4,scenario1
S1_reprodcalib_2,80000001,14991982080,25408303,25406452,1,5,scenario1
S1_reprodcalib_2,80000001,17993900288,26858372,26856448,1,6,scenario1
S1_reprodcalib_2,80000001,20995768832,28425253,28421415,1,7,scenario1
S1_reprodcalib_2,80000001,23994586368,27013174,27011539,1,8,scenario1
S1_reprodcalib_2,80000001,26993338368,25408253,25406468,1,9,scenario1
S1_reprodcalib_2,80000001,29994799360,26513132,26511442,1,10,scenario1
S1_reprodcalib_2,80000001,32995244800,26533073,26531510,1,11,scenario1
S1_reprodcalib_2,80000001,35995451904,26427291,26425622,1,12,scenario1
S1_reprodcalib_2,80000001,38995855104,26542048,26540448,1,13,scenario1
S1_reprodcalib_2,80000001,41999386368,29621785,29618744,1,14,scenario1
S1_reprodcalib_2,80000001,44995618304,25458971,25457310,1,15,scenario1
S1_reprodcalib_2,80000001,47995898112,25391681,25389982,1,16,scenario1
S1_reprodcalib_2,80000001,50996150272,25404423,25402561,1,17,scenario1
S1_reprodcalib_2,80000001,54000004096,28961143,28959237,1,18,scenario1
S1_reprodcalib_2,80000001,56998081280,26340094,26336914,1,19,scenario1
S1_reprodcalib_2,80000001,60002649600,30693765,30691895,1,20,scenario1
S1_reprodcalib_2,80000001,62999190528,26788883,26785855,1,21,scenario1
S1_reprodcalib_2,80000001,65998649600,25859308,25856279,1,22,scenario1
S1_reprodcalib_2,80000001,69000105728,27017904,27015536,1,23,scenario1
S1_reprodcalib_2,80000001,72000624896,27362302,27360798,1,24,scenario1
S1_reprodcalib_2,80000001,75001374720,27847730,27846151,1,25,scenario1
S1_reprodcalib_2,80000001,77999349760,25402751,25401107,1,26,scenario1
S1_reprodcalib_2,80000001,81003278848,28926998,28924113,1,27,scenario1
S1_reprodcalib_2,80000001,84000216832,25606946,25605453,1,28,scenario1
S1_reprodcalib_2,80000001,87000786176,25839301,25837540,1,29,scenario1
S1_reprodcalib_2,80000001,90004044288,28935131,28933433,1,30,scenario1
S1_reprodcalib_2,80000001,93004672512,28849589,28846666,1,31,scenario1
S1_reprodcalib_2,80000001,96001244672,25398035,25396137,0,32,scenario1
S1_reprodcalib_2,80000001,99005220864,29071387,29069887,1,33,scenario1
S1_reprodcalib_2,80000001,102003696640,27023362,27019861,1,34,scenario1
S1_reprodcalib_2,80000001,105007448576,30423921,30422125,1,35,scenario1
S1_reprodcalib_2,80000001,108007049984,29575004,29573285,1,36,scenario1
S1_reprodcalib_2,80000001,111003117824,25463025,25461393,1,37,scenario1
S1_reprodcalib_2,80000001,114003995904,26014600,26011765,1,38,scenario1
S1_reprodcalib_2,80000001,117007232000,28750215,28746302,1,39,scenario1
S1_reprodcalib_2,80000001,120008327936,29311292,29308994,1,40,scenario1
S1_reprodcalib_2,80000001,123008597760,29508324,29506664,1,41,scenario1
S1_reprodcalib_2,80000001,126005055744,25616685,25615019,1,42,scenario1
S1_reprodcalib_2,80000001,129005234688,25451358,25449365,1,43,scenario1
S1_reprodcalib_2,80000001,132005791232,25564244,25561290,0,44,scenario1
S1_reprodcalib_2,80000001,135005888512,25430337,25428621,1,45,scenario1
S1_reprodcalib_2,80000001,138007306752,26506048,26504382,1,46,scenario1
S1_reprodcalib_2,80000001,141012169216,28160310,28158104,1,47,scenario1
S1_reprodcalib_2,80000001,144007909632,26429508,26427755,1,48,scenario1
S1_reprodcalib_2,80000001,147007233024,25433219,25419846,1,49,scenario1
S1_reprodcalib_2,80000001,150007587840,25418880,25417260,1,50,scenario1
S1_reprodcalib_2,80000001,153008148224,25745218,25743429,1,51,scenario1
S1_reprodcalib_2,80000001,156008041472,25374810,25361665,1,52,scenario1
S1_reprodcalib_2,80000001,159008514048,25574515,25572076,1,53,scenario1
S1_reprodcalib_2,80000001,162012216320,28872721,28869277,1,54,scenario1
S1_reprodcalib_2,80000001,165012147200,28448876,28447186,1,55,scenario1
S1_reprodcalib_2,80000001,168012923904,28847591,28845422,0,56,scenario1
S1_reprodcalib_2,80000001,171009775104,25532890,25531310,1,57,scenario1
S1_reprodcalib_2,80000001,174018362880,33791452,33789824,1,58,scenario1
S1_reprodcalib_2,80000001,177014421760,29446499,29444858,1,59,scenario1
S1_reprodcalib_2,80000001,180015181824,29635803,29632941,1,60,scenario1
S1_reprodcalib_2,80000001,183013531904,27989237,27987545,1,61,scenario1
S1_reprodcalib_2,80000001,186012638976,26458794,26455879,1,62,scenario1
S1_reprodcalib_2,80000001,189011932928,25570557,25567631,1,63,scenario1
S1_reprodcalib_2,80000001,192013229056,26537841,26536115,1,64,scenario1
S1_reprodcalib_2,80000001,195014423808,27479334,27476611,1,65,scenario1
S1_reprodcalib_2,80000001,198015984384,28634103,28631152,1,66,scenario1
S1_reprodcalib_2,80000001,201014745088,27105648,27102798,1,67,scenario1
S1_reprodcalib_2,80000001,204013647872,25851061,25849441,0,68,scenario1
S1_reprodcalib_2,80000001,207013588992,25440395,25438587,1,69,scenario1
S1_reprodcalib_2,80000001,210015923200,27247926,27245000,1,70,scenario1
S1_reprodcalib_2,80000001,213016144896,27519967,27518229,1,71,scenario1
S1_reprodcalib_2,80000001,216014535936,25494602,25492969,1,72,scenario1
S1_reprodcalib_2,80000001,219015511040,26065970,26064033,1,73,scenario1
S1_reprodcalib_2,80000001,222017498368,27810296,27808988,1,74,scenario1
S1_reprodcalib_2,80000001,225018328576,28308981,28307183,1,75,scenario1
S1_reprodcalib_2,80000001,228018522368,28179892,28177748,1,76,scenario1
S1_reprodcalib_2,80000001,231017444864,26667950,26666266,1,77,scenario1
S1_reprodcalib_2,80000001,234017125120,26153994,26151037,1,78,scenario1
S1_reprodcalib_2,80000001,237020473600,29470356,29468608,1,79,scenario1
S1_reprodcalib_2,80000001,240019626496,28026958,28024984,0,80,scenario1
S1_reprodcalib_2,80000001,243021503232,29557036,29539959,1,81,scenario1
S1_reprodcalib_2,80000001,246018960896,26689685,26688000,1,82,scenario1
S1_reprodcalib_2,80000001,249019323136,26818534,26816021,1,83,scenario1
S1_reprodcalib_2,80000001,252019665408,26594713,26591735,1,84,scenario1
S1_reprodcalib_2,80000001,255018480128,25394248,25392641,1,85,scenario1
S1_reprodcalib_2,80000001,258022263552,28724159,28722232,1,86,scenario1
S1_reprodcalib_2,80000001,261021786368,27965394,27957237,1,87,scenario1
S1_reprodcalib_2,80000001,264021655552,27591780,27590078,1,88,scenario1
S1_reprodcalib_2,80000001,267019843072,25363891,25362165,1,89,scenario1
S1_reprodcalib_2,80000001,270022201344,27325565,27323852,1,90,scenario1
S1_reprodcalib_2,80000001,273023486208,28312591,28310777,1,91,scenario1
S1_reprodcalib_2,80000001,276021832448,26267825,26265931,0,92,scenario1
S1_reprodcalib_2,80000001,279023648000,27782710,27780876,1,93,scenario1
S1_reprodcalib_2,80000001,282021628672,25470772,25469420,1,94,scenario1
S1_reprodcalib_2,80000001,285022441728,25941494,25939735,1,95,scenario1
S1_reprodcalib_2,80000001,288023884032,26905517,26903435,1,96,scenario1
S1_reprodcalib_2,80000001,291023475712,26403742,26401647,1,97,scenario1
S1_reprodcalib_2,80000001,294025589760,28087058,28083489,1,98,scenario1
S1_reprodcalib_2,80000001,297026755584,28792326,28789913,1,99,scenario1
