serviceName,nbIter,timestamp,totDurInServ,computeDur,parExec,totReqProcessed,scenario
S1_reprodcalib_1,80000001,0,32398339,32394365,1,0,scenario1
S1_reprodcalib_1,80000001,2993701120,25741538,25738946,1,1,scenario1
S1_reprodcalib_1,80000001,5994600960,26185247,26181171,1,2,scenario1
S1_reprodcalib_1,80000001,8994814976,26320133,26317089,1,3,scenario1
S1_reprodcalib_1,80000001,11994329088,25498040,25496244,1,4,scenario1
S1_reprodcalib_1,80000001,14994796800,25630206,25627146,1,5,scenario1
S1_reprodcalib_1,80000001,17994953216,25441199,25439273,1,6,scenario1
S1_reprodcalib_1,80000001,20998976000,29126794,29124796,1,7,scenario1
S1_reprodcalib_1,80000001,24002566144,32270314,32266955,1,8,scenario1
S1_reprodcalib_1,80000001,26995903744,25426237,25424574,1,9,scenario1
S1_reprodcalib_1,80000001,30000398336,29611460,29609475,1,10,scenario1
S1_reprodcalib_1,80000001,32996571136,25443352,25441226,1,11,scenario1
S1_reprodcalib_1,80000001,35999470080,28206033,28204463,1,12,scenario1
S1_reprodcalib_1,80000001,38997464320,25783550,25781755,1,13,scenario1
S1_reprodcalib_1,80000001,41997723136,25543457,25540587,1,14,scenario1
S1_reprodcalib_1,80000001,44998075648,25661303,25659444,1,15,scenario1
S1_reprodcalib_1,80000001,47998036992,25377805,25375867,1,16,scenario1
S1_reprodcalib_1,80000001,50998349568,25580065,25578397,1,17,scenario1
S1_reprodcalib_1,80000001,54001632256,28452251,28450486,1,18,scenario1
S1_reprodcalib_1,80000001,56998821120,25396501,25394630,1,19,scenario1
S1_reprodcalib_1,80000001,60000609792,26719631,26717705,1,20,scenario1
S1_reprodcalib_1,80000001,63003683328,29283098,29280021,1,21,scenario1
S1_reprodcalib_1,80000001,66001314560,26784713,26783165,1,22,scenario1
S1_reprodcalib_1,80000001,69000485376,25513113,25511369,1,23,scenario1
S1_reprodcalib_1,80000001,72002600192,27120446,27117274,1,24,scenario1
S1_reprodcalib_1,80000001,75001038336,25425357,25423872,1,25,scenario1
S1_reprodcalib_1,80000001,78001662720,25763027,25761006,1,26,scenario1
S1_reprodcalib_1,80000001,81002127872,25908022,25906267,1,27,scenario1
S1_reprodcalib_1,80000001,84004162048,27489595,27487916,1,28,scenario1
S1_reprodcalib_1,80000001,87002409472,25455657,25453833,1,29,scenario1
S1_reprodcalib_1,80000001,90002830080,25444567,25442850,1,30,scenario1
S1_reprodcalib_1,80000001,93003124736,25417179,25415485,1,31,scenario1
S1_reprodcalib_1,80000001,96003303936,25364274,25362346,0,32,scenario1
S1_reprodcalib_1,80000001,99003871232,25546724,25544805,1,33,scenario1
S1_reprodcalib_1,80000001,102004806400,26009436,26008022,1,34,scenario1
S1_reprodcalib_1,80000001,105005142272,25990217,25987019,1,35,scenario1
S1_reprodcalib_1,80000001,108005050880,25433767,25431918,1,36,scenario1
S1_reprodcalib_1,80000001,111008455168,28651404,28649636,1,37,scenario1
S1_reprodcalib_1,80000001,114006172416,26004059,26001991,1,38,scenario1
S1_reprodcalib_1,80000001,117006089472,25451946,25450147,1,39,scenario1
S1_reprodcalib_1,80000001,120008491776,27042260,27040314,1,40,scenario1
S1_reprodcalib_1,80000001,123008546048,27229329,27227454,1,41,scenario1
S1_reprodcalib_1,80000001,126007302400,25455594,25451852,1,42,scenario1
S1_reprodcalib_1,80000001,129010994944,28938779,28936160,1,43,scenario1
S1_reprodcalib_1,80000001,132012072960,29516756,29514050,0,44,scenario1
S1_reprodcalib_1,80000001,135009579264,26474099,26471087,1,45,scenario1
S1_reprodcalib_1,80000001,138010477568,27208517,27206738,1,46,scenario1
S1_reprodcalib_1,80000001,141014208256,30682654,30669795,1,47,scenario1
S1_reprodcalib_1,80000001,144009845760,25910654,25908750,1,48,scenario1
S1_reprodcalib_1,80000001,147011467520,27292566,27290643,1,49,scenario1
S1_reprodcalib_1,80000001,150009932288,25386226,25384471,1,50,scenario1
S1_reprodcalib_1,80000001,153012473600,27459435,27457332,1,51,scenario1
S1_reprodcalib_1,80000001,156010664448,25373468,25371898,1,52,scenario1
S1_reprodcalib_1,80000001,159011301376,25691311,25689325,1,53,scenario1
S1_reprodcalib_1,80000001,162013960448,27880832,27879212,1,54,scenario1
S1_reprodcalib_1,80000001,165011853568,25443076,25441201,1,55,scenario1
S1_reprodcalib_1,80000001,168012082688,25539529,25537292,0,56,scenario1
S1_reprodcalib_1,80000001,171014424832,27330002,27327799,1,57,scenario1
S1_reprodcalib_1,80000001,174016303360,28903438,28901082,1,58,scenario1
S1_reprodcalib_1,80000001,177014283520,26541873,26539886,1,59,scenario1
S1_reprodcalib_1,80000001,180014694656,26652215,26650356,1,60,scenario1
S1_reprodcalib_1,80000001,183019296256,30839791,30837680,1,61,scenario1
S1_reprodcalib_1,80000001,186017139968,28401933,28399866,1,62,scenario1
S1_reprodcalib_1,80000001,189014558976,25529305,25527352,1,63,scenario1
S1_reprodcalib_1,80000001,192014642176,25409987,25407959,1,64,scenario1
S1_reprodcalib_1,80000001,195017305344,27676515,27674478,1,65,scenario1
S1_reprodcalib_1,80000001,198016626176,26496005,26493812,1,66,scenario1
